,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,state,zip,county_name
1207,Shake Shack,"1205 jupiter rd, plano, tx, 75074, us",,,,,,tx,75074,Collin
1208,Shake Shack,"933 north central expressway, plano, tx, 75075, us",,,,,,tx,75075,Collin
1209,Shake Shack,"2500 n pearl st, dallas, tx, 75201, us",8.19,7.89,7.59,,4.79,tx,75201,Dallas
1210,Shake Shack,"5500 greenville ave., dallas, tx, 75206, us",8.19,7.89,7.59,,4.79,tx,75206,Dallas
1211,Shake Shack,"5406 harry hines boulevard, 150, dallas, tx, 75235, us",,,,,,tx,75235,Dallas
1212,Shake Shack,"2030 market center, dallas, tx, 75207, us",,,,,,tx,75207,Dallas
1213,Shake Shack,"ihop, dallas, tx, 75235, us",,,,,,tx,75235,Dallas
1214,Shake Shack,"7170 n. state highway 161, irving, tx, 75039, us",8.19,7.89,7.59,,4.79,tx,75039,Dallas
1215,Shake Shack,"410 s loop 12, irving, tx, 75060, us",,,,,,tx,75060,Dallas
1216,Shake Shack,"1025 west airport freeway, irving, tx, 75062, us",,,,,,tx,75062,Dallas
1217,Shake Shack,"502 n. o'connor rd, irving, tx, 75061, us",,,,,,tx,75061,Dallas
1218,Shake Shack,"4115 w. airport frwy., irving, tx, 75062, us",,,,,,tx,75062,Dallas
1219,Shake Shack,"1601 south university drive, fort worth, tx, 76107, us",8.19,7.89,7.59,,4.79,tx,76107,Tarrant
1220,Shake Shack,"122 e. exchange ave., fort worth, tx, 76164, us",8.19,7.89,7.59,,4.79,tx,76164,Tarrant
1221,Shake Shack,"3701 west fwy, fort worth, tx, 76107, us",,,,,,tx,76107,Tarrant
1222,Shake Shack,"515 s henderson st, fort worth, tx, 76104, us",,,,,,tx,76104,Tarrant
1223,Shake Shack,"1002 westheimer rd., houston, tx, 77006, us",8.19,7.89,7.59,,4.79,tx,77006,Harris
1224,Shake Shack,"3639 westheimer rd, houston, tx, 77027, us",,,,,,tx,77027,Harris
1225,Shake Shack,"4639 irvington, houston, tx, 77009, us",,2.39,,,,tx,77009,Harris
1226,Shake Shack,"1801 durham, houston, tx, 77007, us",,,,,,tx,77007,Harris
1227,Shake Shack,"3110 w dallas st, houston, tx, 77019, us",,,,,,tx,77019,Harris
1228,Shake Shack,"5445 east fwy, houston, tx, 77020, us",,,,,,tx,77020,Harris
1229,Shake Shack,"6205 kirby drive, houston, tx, 77005, us",8.19,7.89,7.59,,4.79,tx,77005,Harris
1230,Shake Shack,"10802 hughes road, houston, tx, 77089, us",,,,,,tx,77089,Harris
1231,Shake Shack,"1550 mayfield road, grand prairie, tx, 75052, us",8.19,7.89,7.59,,4.79,tx,75052,Dallas
1232,Shake Shack,"125 central avenue, southlake, tx, 76092, us",8.19,7.89,7.59,,4.79,tx,76092,Tarrant
1233,Shake Shack,"1100 south lamar blvd, austin, tx, 78704, us",8.19,7.89,7.59,,4.79,tx,78704,Travis
1234,Shake Shack,"11228 domain drive, austin, tx, 78758, us",8.19,7.89,7.59,,4.79,tx,78758,Travis
1235,Shake Shack,"303 e oltorf st, austin, tx, 78704, us",,,,,,tx,78704,Travis
1236,Shake Shack,"619 n ih 35, austin, tx, 78702, us",,,,,,tx,78702,Travis
1237,Shake Shack,"1402 n interstate hwy 35, round rock, tx, 78681, us",8.19,7.89,7.59,,4.79,tx,78681,Williamson
1238,Shake Shack,"1905 east whitestone boulevard, cedar park, tx, 78613, us",8.39,8.19,7.89,,5.19,tx,78613,Williamson
1239,Shake Shack,"17000 n rm 620, round rock, tx, 78681, us",,,,,,tx,78681,Williamson
1240,Shake Shack,"607 louis henna blvd, round rock, tx, 78664, us",,,,,,tx,78664,Williamson
1241,Shake Shack,"4142 riverdale road, ogden, ut, 84405, us",8.39,8.19,7.89,,5.19,ut,84405,Weber
1242,Shake Shack,"6123 south state street, murray, ut, 84107, us",8.19,7.89,7.59,,4.79,ut,84107,Salt Lake
1243,Shake Shack,"558 north midvale boulevard, madison, wi, 53705, us",8.19,7.89,7.59,,4.79,wi,53705,Dane
1244,Shake Shack,"220 e buffalo street, milwaukee, wi, 53202, us",8.19,7.89,7.59,,4.79,wi,53202,Milwaukee
1245,Shake Shack,"585 north barker road, brookfield, wi, 53045, us",8.19,7.89,7.59,,4.79,wi,53045,Waukesha
1246,Jack in the Box,"4425 telegraph ave, oakland, ca, 94609, us",6.49,,,12.6,,ca,94609,Alameda
1247,Jack in the Box,"5920 cutting blvd, el-cerrito, ca, 94530, us",7.11,,,13.98,,ca,94530,Contra Costa
1248,Jack in the Box,"1826 webster st, alameda, ca, 94501, us",6.86,,,13.73,,ca,94501,Alameda
1249,Jack in the Box,"3407 mt diablo blvd, lafayette, ca, 94549, us",4.86,,,11.6,,ca,94549,Contra Costa
1250,Jack in the Box,"1124 s vista ave, boise, id, 83705, us",6.86,,,12.49,,id,83705,Ada
1251,Jack in the Box,"3220 w state st, boise, id, 83703, us",6.86,,,12.49,,id,83703,Ada
1252,Jack in the Box,"1302 s orchard st, boise, id, 83705, us",6.86,,,12.49,,id,83705,Ada
1253,Jack in the Box,"2130 n post rd, indianapolis, in, 46219, us",7.11,,,13.98,,in,46219,Marion
1254,Jack in the Box,"8950 s 31, indianapolis, in, 46227, us",7.11,,,13.98,,in,46227,Marion
1255,Jack in the Box,"5613 west 38th street, indianapolis, in, 46254, us",7.11,,,13.98,,in,46254,Marion
1256,Jack in the Box,"9101 johnson dr, merriam, ks, 66202, us",5.49,,,10.85,,ks,66202,Johnson
1257,Jack in the Box,"17820 w 119th st, olathe, ks, 66061, us",5.49,,,10.85,,ks,66061,Johnson
1258,Jack in the Box,"808 north 7 highway, blue springs, mo, 64014, us",5.36,,,10.6,,mo,64014,Jackson
1259,Jack in the Box,"10317 metcalf ave, overland park, ks, 66212, us",5.49,,,10.85,,ks,66212,Johnson
1260,Jack in the Box,"3232 bardstown road, louisville, ky, 40205, us",4.99,,,9.98,,ky,40205,Jefferson
1261,Jack in the Box,"10700 dixie highway, louisville, ky, 40272, us",4.99,,,9.98,,ky,40272,Jefferson
1262,Jack in the Box,"2805 scenic highway, baton rouge, la, 70805, us",5.86,,,11.23,,la,70805,East Baton Rouge
1263,Jack in the Box,"8008 scenic hwy, baton rouge, la, 70807, us",5.86,,,11.23,,la,70807,East Baton Rouge
1264,Jack in the Box,"2181 s sherwood forest blvd, baton rouge, la, 70816, us",5.86,,,11.23,,la,70816,East Baton Rouge
1265,Jack in the Box,"76 highlands square dr, hendersonville, nc, 28792, us",5.86,,,11.23,,nc,28792,Henderson
1266,Jack in the Box,"2424 east international boulevard, oakland, ca, 94601, us",6.49,,,12.6,,ca,94601,Alameda
1267,Jack in the Box,"10121 n tryon st, charlotte, nc, 28262, us",5.86,,,11.23,,nc,28262,Mecklenburg
1268,Jack in the Box,"220 n hoskins rd, charlotte, nc, 28216, us",5.86,,,11.23,,nc,28216,Mecklenburg
1269,Jack in the Box,"943, concord, nc, 28027, us",5.86,,,11.23,,nc,28027,Cabarrus
1270,Jack in the Box,"4505 randolph rd, charlotte, nc, 28211, us",5.86,,,11.23,,nc,28211,Mecklenburg
1271,Jack in the Box,"615 12th avenue ne, norman, ok, 73070, us",5.99,,,11.1,,ok,73070,Cleveland
1272,Jack in the Box,"690 sw 19th st, moore, ok, 73160, us",5.99,,,11.1,,ok,73160,Cleveland
1273,Jack in the Box,"1301 se 44th st, oklahoma city, ok, 73129, us",5.99,,,11.1,,ok,73129,Oklahoma
1274,Jack in the Box,"540 s macarthur blvd, oklahoma city, ok, 73128, us",5.99,,,11.1,,ok,73128,Oklahoma
1275,Jack in the Box,"7100 s may ave, oklahoma city, ok, 73159, us",5.99,,,11.1,,ok,73159,Oklahoma
1276,Jack in the Box,"4840 s yale ave, tulsa, ok, 74135, us",4.49,,,9.35,,ok,74135,Tulsa
1277,Jack in the Box,"8112 east 11th street, tulsa, ok, 74112, us",4.49,,,9.35,,ok,74112,Tulsa
1278,Jack in the Box,"2221 w kenosha st, broken arrow, ok, 74012, us",4.49,,,9.35,,ok,74012,Tulsa
1279,Jack in the Box,"10014 s memorial dr e, tulsa, ok, 74133, us",4.49,,,9.35,,ok,74133,Tulsa
1280,Jack in the Box,"1257 park st, alameda, ca, 94501, us",6.86,,,13.73,,ca,94501,Alameda
1281,Jack in the Box,"1343 s pleasantburg dr, greenville, sc, 29605, us",5.86,,,11.23,,sc,29605,Greenville
1282,Jack in the Box,"895 heckle blvd, rock hill, sc, 29730, us",5.86,,,11.23,,sc,29730,York
1283,Jack in the Box,"5615 charlotte pike, nashville, tn, 37209, us",5.99,,,10.85,,tn,37209,Davidson
1284,Jack in the Box,"5656 old hickory blvd, hermitage, tn, 37076, us",5.86,,,10.73,,tn,37076,Davidson
1285,Jack in the Box,"3900 dickerson pike, nashville, tn, 37207, us",5.86,,,10.73,,tn,37207,Davidson
1286,Jack in the Box,"718 s zarzamora st., san antonio, tx, 78207, us",5.61,,,11.73,,tx,78207,Bexar
1287,Jack in the Box,"903 probandt st., san antonio, tx, 78204, us",5.61,,,11.73,,tx,78204,Bexar
1288,Jack in the Box,"4626 fredericksburg rd., san antonio, tx, 78201, us",5.61,,,11.73,,tx,78201,Bexar
1289,Jack in the Box,"15037 nacogdoches road, san antonio, tx, 78247, us",5.61,,,11.73,,tx,78247,Bexar
1290,Jack in the Box,"7720 fm 78, san antonio, tx, 78244, us",5.61,,,11.73,,tx,78244,Bexar
1291,Jack in the Box,"1818 n foster rd., san antonio, tx, 78244, us",5.61,,,11.73,,tx,78244,Bexar
1292,Jack in the Box,"3426 main st ste 102, pearland, tx, 77581, us",5.24,,,10.36,,tx,77581,Brazoria
1293,Jack in the Box,"8497 s sam, houston, tx, 77075, us",6.29,,,10.81,,tx,77075,Harris
1294,Jack in the Box,"11605 s sam, houston, tx, 77089, us",5.49,,,10.73,,tx,77089,Harris
1295,Jack in the Box,"2702 reid blvd, pearland, tx, 77581, us",5.24,,,10.36,,tx,77581,Brazoria
1296,Jack in the Box,"10004 telephone rd, houston, tx, 77075, us",6.29,,,10.81,,tx,77075,Harris
1297,Jack in the Box,"1504 texas ave. s, college station, tx, 77840, us",5.24,,,10.36,,tx,77840,Brazos
1298,Jack in the Box,"2906 s. texas ave., bryan, tx, 77802, us",5.24,,,10.36,,tx,77802,Brazos
1299,Jack in the Box,"900 north earl rudder freeway, bryan, tx, 77802, us",5.24,,,10.36,,tx,77802,Brazos
1300,Jack in the Box,"916 n expressway, brownsville, tx, 78521, us",5.36,,,10.23,,tx,78521,Cameron
1301,Jack in the Box,"5120 s padre island hwy, brownsville, tx, 78521, us",5.36,,,10.23,,tx,78521,Cameron
1302,Jack in the Box,"4250 north expressway 77, brownsville, tx, 78526, us",5.36,,,10.23,,tx,78526,Cameron
1303,Jack in the Box,"1205 jupiter rd, plano, tx, 75074, us",5.61,,,9.98,,tx,75074,Collin
1304,Jack in the Box,"905 legacy dr, plano, tx, 75023, us",5.36,,,8.98,,tx,75023,Collin
1305,Jack in the Box,"804 w mcdermott dr, allen, tx, 75013, us",5.36,,,8.98,,tx,75013,Collin
1306,Jack in the Box,"190 continental ave, dallas, tx, 75207, us",5.49,,,10.86,,tx,75207,Dallas
1307,Jack in the Box,"3811 live oak st, dallas, tx, 75204, us",5.99,,,11.23,,tx,75204,Dallas
1308,Jack in the Box,"721 s r l thornton fwy, dallas, tx, 75203, us",5.36,,,10.74,,tx,75203,Dallas
1309,Jack in the Box,"4402 maple avenue, dallas, tx, 75219, us",5.36,,,10.74,,tx,75219,Dallas
1310,Jack in the Box,"4210 north central expy, dallas, tx, 75206, us",5.49,,,10.86,,tx,75206,Dallas
1311,Jack in the Box,"5336 philip ave, dallas, tx, 75223, us",5.99,,,11.23,,tx,75223,Dallas
1312,Jack in the Box,"502 n. o'connor rd, irving, tx, 75061, us",5.49,,,11.48,,tx,75061,Dallas
1313,Jack in the Box,"2500 w., irving, tx, 75061, us",5.49,,,11.48,,tx,75061,Dallas
1314,Jack in the Box,"925 n loop 12, irving, tx, 75061, us",4.99,,,10.61,,tx,75061,Dallas
1315,Jack in the Box,"5340 macarthur boulevard, irving, tx, 75038, us",5.74,,,10.99,,tx,75038,Dallas
1316,Jack in the Box,"2204 west northwest highway, dallas, tx, 75220, us",5.49,,,10.99,,tx,75220,Dallas
1317,Jack in the Box,"515 s henderson st, fort worth, tx, 76104, us",4.99,,,9.85,,tx,76104,Tarrant
1318,Jack in the Box,"1001 south fwy, fort worth, tx, 76104, us",4.99,,,9.98,,tx,76104,Tarrant
1319,Jack in the Box,"2851 w berry st, fort worth, tx, 76109, us",5.49,,,10.48,,tx,76109,Tarrant
1320,Jack in the Box,"2220 jacksboro highway, ft. worth, tx, 76106, us",4.99,,,10.61,,tx,76106,Tarrant
1321,Jack in the Box,"3209 east belknap street, fort worth, tx, 76111, us",4.11,,,10.99,,tx,76111,Tarrant
1322,Jack in the Box,"2802 n main st, fort worth, tx, 76106, us",4.99,,,9.98,,tx,76106,Tarrant
1323,Jack in the Box,"5519 w alameda ave, el paso, tx, 79905, us",5.84,,,10.37,,tx,79905,El Paso
1324,Jack in the Box,"6700 montana ave, el paso, tx, 79925, us",5.84,,,10.37,,tx,79925,El Paso
1325,Jack in the Box,"3110 w dallas st, houston, tx, 77019, us",5.24,,,10.36,,tx,77019,Harris
1326,Jack in the Box,"7525 east freeway, houston, tx, 77020, us",5.24,,,10.36,,tx,77020,Harris
1327,Jack in the Box,"2901 airline dr, houston, tx, 77009, us",6.39,,,12.01,,tx,77009,Harris
1328,Jack in the Box,"5850 gulf fwy, houston, tx, 77023, us",5.45,,,10.78,,tx,77023,Harris
1329,Jack in the Box,"3415 navigation blvd, houston, tx, 77003, us",5.45,,,10.78,,tx,77003,Harris
1330,Jack in the Box,"94 e. crosstimbers st, houston, tx, 77022, us",5.24,,,10.36,,tx,77022,Harris
1331,Jack in the Box,"801 telephone rd., houston, tx, 77023, us",5.24,,,10.36,,tx,77023,Harris
1332,Jack in the Box,"3601 old spanish trail, houston, tx, 77021, us",5.28,,,10.45,,tx,77021,Harris
1333,Jack in the Box,"1503 w, league city, tx, 77573, us",5.19,,,10.63,,tx,77573,Galveston
1334,Jack in the Box,"1665 west fm 646 road, league city, tx, 77573, us",5.19,,,10.63,,tx,77573,Galveston
1335,Jack in the Box,"3134 fm 528 rd, webster, tx, 77598, us",5.19,,,10.63,,tx,77598,Harris
1336,Jack in the Box,"4457 nasa parkway 1, seabrook, tx, 77586, us",4.99,,,10.23,,tx,77586,Harris
1337,Jack in the Box,"221 richey st, pasadena, tx, 77506, us",5.24,,,10.36,,tx,77506,Harris
1338,Jack in the Box,"1503 spencer hwy, south houston, tx, 77587, us",5.36,,,10.61,,tx,77587,Harris
1339,Jack in the Box,"1202 college ave, south houston, tx, 77587, us",5.45,,,10.78,,tx,77587,Harris
1340,Jack in the Box,"7447 spencer highway, pasadena, tx, 77505, us",5.24,,,10.36,,tx,77505,Harris
1341,Jack in the Box,"703 s jackson rd, pharr, tx, 78577, us",5.36,,,10.23,,tx,78577,Hidalgo
1342,Jack in the Box,"902 raul longoria rd, san juan, tx, 78589, us",5.36,,,10.23,,tx,78589,Hidalgo
1343,Jack in the Box,"1602 w university dr, edinburg, tx, 78539, us",5.36,,,10.23,,tx,78539,Hidalgo
1344,Jack in the Box,"1550 interstate 10 e, beaumont, tx, 77703, us",4.99,,,10.23,,tx,77703,Jefferson
1345,Jack in the Box,"7380 highway 105, beaumont, tx, 77713, us",4.99,,,10.23,,tx,77713,Jefferson
1346,Jack in the Box,"3155 s padre island dr, corpus christi, tx, 78415, us",5.36,,,9.98,,tx,78415,Nueces
1347,Jack in the Box,"1502 airline road ste 302, corpus christi, tx, 78412, us",5.36,,,9.98,,tx,78412,Nueces
1348,Jack in the Box,"700 w division st, arlington, tx, 76012, us",6.24,,,11.85,,tx,76012,Tarrant
1349,Jack in the Box,"712 e pioneer pkwy, arlington, tx, 76010, us",4.99,,,9.98,,tx,76010,Tarrant
1350,Jack in the Box,"2501 w pioneer pkwy, pantego, tx, 76013, us",4.99,,,9.73,,tx,76013,Tarrant
1351,Jack in the Box,"2085 n. highway 360, grand prairie, tx, 75050, us",5.49,,,11.48,,tx,75050,Dallas
1352,Jack in the Box,"1936 e oltorf st, austin, tx, 78741, us",6.24,,,12.35,,tx,78741,Travis
1353,Jack in the Box,"1000 east 41st street unit k, austin, tx, 78751, us",6.11,,,12.35,,tx,78751,Travis
1354,Jack in the Box,"1151 airport blvd, austin, tx, 78702, us",6.24,,,12.35,,tx,78702,Travis
1355,Jack in the Box,"1121 e palm valley blvd, round rock, tx, 78664, us",6.24,,,12.35,,tx,78664,Williamson
1356,Jack in the Box,"1700 fm 685, pflugerville, tx, 78660, us",6.24,,,12.35,,tx,78660,Travis
1357,Jack in the Box,"2120 south interstate 35, round rock, tx, 78681, us",6.24,,,12.35,,tx,78681,Williamson
1358,Jack in the Box,"1001 leander rd, georgetown, tx, 78628, us",6.11,,,12.35,,tx,78628,Williamson
1359,Jack in the Box,"16330 r r 620, round rock, tx, 78681, us",6.11,,,12.35,,tx,78681,Williamson
1360,Jack in the Box,"1726 bluff ridge drive, syracuse, ut, 84075, us",4.61,,,10.73,,ut,84075,Davis
1361,Jack in the Box,"61 e 2100 s st, salt lake city, ut, 84115, us",4.61,,,10.73,,ut,84115,Salt Lake
1362,Carls Jr,"871 marina village pkwy, alameda, ca, 94501, us",,6.16,,,4.99,ca,94501,Alameda
1363,Carls Jr,"10770 macarthur blvd, oakland, ca, 94605, us",,5.75,,,4.65,ca,94605,Alameda
1364,Carls Jr,"1550 fitzgerald drive, pinole, ca, 94564, us",,6.0,,,4.2,ca,94564,Contra Costa
1365,Carls Jr,"1700 w state st, boise, id, 83702, us",6.29,4.99,,,3.79,id,83702,Ada
1366,Carls Jr,"493 n milwaukee st, boise, id, 83704, us",6.29,4.99,,,3.79,id,83704,Ada
1367,Carls Jr,"4994 e 41st, tulsa, ok, 74135, us",,5.11,,,3.11,ok,74135,Tulsa
1368,Carls Jr,"1432 s peoria ave, tulsa, ok, 74120, us",,,,,,ok,74120,Tulsa
1369,Carls Jr,"1533 n. peoria, tulsa, ok, 74106, us",,,,,,ok,74106,Tulsa
1370,Carls Jr,"4840 s yale ave, tulsa, ok, 74135, us",,,,,,ok,74135,Tulsa
1371,Carls Jr,"1 hallidie plaza, san francisco, ca, 94102, us",,7.02,,,5.7,ca,94102,San Francisco
1372,Carls Jr,"1039 w university ave, georgetown, tx, 78628, us",,4.55,,,3.5,tx,78628,Williamson
1373,Carls Jr,"925 w antelope drive, layton, ut, 84041, us",,5.09,,,3.79,ut,84041,Davis
1374,Carls Jr,"1726 bluff ridge drive, syracuse, ut, 84075, us",,,,,,ut,84075,Davis
1375,Carls Jr,"2011 north hillfield road, layton, ut, 84041, us",,,,,,ut,84041,Davis
1376,Carls Jr,"4029, riverdale, ut, 84405, us",,,,,,ut,84405,Weber
1377,Carls Jr,"737 n. main street, layton, ut, 84041, us",,,,,,ut,84041,Davis
1378,The Habit,"1080 monroe st, albany, ca, 94706, us",9.74,8.61,7.49,18.24,4.74,ca,94706,Alameda
1379,The Habit,"2640 5th st, alameda, ca, 94501, us",9.74,8.61,7.49,18.24,4.74,ca,94501,Alameda
1380,The Habit,"1412, pinole, ca, 94564, us",9.74,8.61,7.49,18.24,4.74,ca,94564,Contra Costa
1381,The Habit,"1255 s california blvd, walnut creek, ca, 94596, us",9.74,8.61,7.49,18.24,4.74,ca,94596,Contra Costa
1382,The Habit,"2206 n eagle rd, meridian, id, 83646, us",8.74,7.86,6.74,15.87,3.74,id,83646,Ada
1383,The Habit,"16291 n marketplace blvd, nampa, id, 83687, us",8.74,7.86,6.74,16.24,4.11,id,83687,Canyon
1384,The Habit,"2050 skibo rd, fayetteville, nc, 28314, us",9.24,8.11,6.99,17.24,4.36,nc,28314,Cumberland
1385,The Habit,"3703 battleground avenue, greensboro, nc, 27410, us",8.74,7.86,6.74,15.87,3.74,nc,27410,Guilford
1386,The Habit,"7266 north carolina 73, denver, nc, 28037, us",8.74,7.86,6.74,15.87,3.74,nc,28037,Lincoln
1387,The Habit,"120 village drive, king of prussia, usa, upper merion, pa, 19406, us",8.74,7.86,6.74,15.87,3.74,pa,19406,Montgomery
1388,The Habit,"1122 west wade hampton boulevard, greer, sc, 29650, us",8.74,7.86,6.74,15.87,3.74,sc,29650,Greenville
1389,The Habit,"1489 w. o. ezell boulevard, spartanburg, sc, 29301, us",8.74,7.86,6.74,15.87,3.74,sc,29301,Spartanburg
1390,The Habit,"6210 calhoun memorial highway, easley, sc, 29640, us",8.74,7.86,6.74,15.87,3.74,sc,29640,Pickens
1391,The Habit,"5304 sunset boulevard, lexington, sc, 29072, us",8.74,7.86,6.74,15.87,3.74,sc,29072,Lexington
1392,The Habit,"7740 charlotte highway, indian land, sc, 29707, us",9.24,8.11,6.99,17.24,4.36,sc,29707,Lancaster
1393,The Habit,"508 antelope dr, layton, ut, 84041, us",8.74,7.86,6.74,15.87,3.74,ut,84041,Davis
1394,The Habit,"260 w union ave, farmington, ut, 84025, us",8.74,7.86,6.74,16.24,4.11,ut,84025,Davis
1395,The Habit,"1726 bluff ridge drive, syracuse, ut, 84075, us",,,,,,ut,84075,Davis
1396,The Habit,"2011 north hillfield road, layton, ut, 84041, us",,,,,,ut,84041,Davis
1397,The Habit,"6993 park centre dr, cottonwood heights, ut, 84121, us",8.74,7.86,6.74,16.24,4.11,ut,84121,Salt Lake
1398,The Habit,"2245 n university pkwy, provo, ut, 84604, us",8.74,7.86,6.74,15.87,3.74,ut,84604,Utah
