menu_item,menu_item_price,menu_item_calories,restaurant_address
4 PC. Crispy Chicken Nuggets,1.99,180,"8814 Hwy 20 W, Madison, AL, 35758, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"8814 Hwy 20 W, Madison, AL, 35758, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"8814 Hwy 20 W, Madison, AL, 35758, US"
Pretzel Baconator®,8.69,"1,050","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Dave's Single®,5.79,590,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Dave's Double®,6.79,860,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Dave's Triple®,7.79,"1,160","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Baconator®,7.69,960,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Son of Baconator®,5.99,630,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Big Bacon Classic®,6.39,650,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Big Bacon Classic® Double,7.39,910,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Big Bacon Classic Triple,8.39,"1,220","2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Bacon Double Stack,3.69,440,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Jr. Bacon Cheeseburger,3.19,370,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Jr. Cheeseburger Deluxe,2.49,340,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Jr. Cheeseburger,1.99,290,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Double Stack™,3.19,410,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Jr. Hamburger,1.59,250,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
French Fries,1.79-2.99,210-470,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Baconator Fries,3.69,460,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Chili Cheese Fries,3.69,520,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Cheese Fries,2.69,470,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Chili,2.99/3.99,240/340,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Sour Cream and Chive Baked Potato,2.79,310,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Plain Baked Potato,2.59,270,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Bacon Cheese Baked Potato,4.19,440,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Chili & Cheese Baked Potato,4.19,500,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Cheese Baked Potato,3.69,450,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Apple Bites,1.59,35,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
6 PC. Crispy Chicken Nuggets,2.99,270,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
4 PC. Crispy Chicken Nuggets,1.99,180,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
6 PC. Spicy Chicken Nuggets,2.99,280,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"2800 S Memorial Pkwy, Huntsville, AL, 35801, US"
Pretzel Baconator®,8.99,"1,050","959 Government Blvd, Mobile, AL, 36604, US"
Dave's Single®,5.39,590,"959 Government Blvd, Mobile, AL, 36604, US"
Dave's Double®,6.69,860,"959 Government Blvd, Mobile, AL, 36604, US"
Dave's Triple®,7.99,"1,160","959 Government Blvd, Mobile, AL, 36604, US"
Baconator®,7.99,960,"959 Government Blvd, Mobile, AL, 36604, US"
Son of Baconator®,5.69,630,"959 Government Blvd, Mobile, AL, 36604, US"
Big Bacon Classic®,6.59,650,"959 Government Blvd, Mobile, AL, 36604, US"
Big Bacon Classic® Double,7.79,920,"959 Government Blvd, Mobile, AL, 36604, US"
Big Bacon Classic Triple,8.99,"1,220","959 Government Blvd, Mobile, AL, 36604, US"
Bacon Double Stack,4.19,440,"959 Government Blvd, Mobile, AL, 36604, US"
Jr. Bacon Cheeseburger,3.59,370,"959 Government Blvd, Mobile, AL, 36604, US"
Jr. Cheeseburger Deluxe,2.59,340,"959 Government Blvd, Mobile, AL, 36604, US"
Jr. Cheeseburger Deluxe,2.59,350,"959 Government Blvd, Mobile, AL, 36604, US"
Jr. Cheeseburger,2.39,290,"959 Government Blvd, Mobile, AL, 36604, US"
Double Stack™,3.59,410,"959 Government Blvd, Mobile, AL, 36604, US"
Jr. Hamburger,2.19,250,"959 Government Blvd, Mobile, AL, 36604, US"
French Fries,1.19-3.39,210-470,"959 Government Blvd, Mobile, AL, 36604, US"
Baconator Fries,3.59,460,"959 Government Blvd, Mobile, AL, 36604, US"
Chili Cheese Fries,3.59,520,"959 Government Blvd, Mobile, AL, 36604, US"
Cheese Fries,3.29,470,"959 Government Blvd, Mobile, AL, 36604, US"
Chili,2.79/3.59,240/340,"959 Government Blvd, Mobile, AL, 36604, US"
Sour Cream and Chive Baked Potato,2.69,310,"959 Government Blvd, Mobile, AL, 36604, US"
Plain Baked Potato,2.49,270,"959 Government Blvd, Mobile, AL, 36604, US"
Bacon Cheese Baked Potato,3.99,440,"959 Government Blvd, Mobile, AL, 36604, US"
Chili & Cheese Baked Potato,3.99,500,"959 Government Blvd, Mobile, AL, 36604, US"
Cheese Baked Potato,3.49,450,"959 Government Blvd, Mobile, AL, 36604, US"
Apple Bites,0.99,35,"959 Government Blvd, Mobile, AL, 36604, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"959 Government Blvd, Mobile, AL, 36604, US"
4 PC. Crispy Chicken Nuggets,2.39,180,"959 Government Blvd, Mobile, AL, 36604, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"959 Government Blvd, Mobile, AL, 36604, US"
4 PC. Spicy Chicken Nuggets,2.39,190,"959 Government Blvd, Mobile, AL, 36604, US"
Pretzel Baconator®,8.99,"1,050","3113 Airport Blvd., Mobile, AL, 36606, US"
Dave's Single®,5.39,590,"3113 Airport Blvd., Mobile, AL, 36606, US"
Dave's Double®,6.69,860,"3113 Airport Blvd., Mobile, AL, 36606, US"
Dave's Triple®,7.99,"1,160","3113 Airport Blvd., Mobile, AL, 36606, US"
Baconator®,7.99,960,"3113 Airport Blvd., Mobile, AL, 36606, US"
Son of Baconator®,5.69,630,"3113 Airport Blvd., Mobile, AL, 36606, US"
Big Bacon Classic®,6.59,650,"3113 Airport Blvd., Mobile, AL, 36606, US"
Big Bacon Classic® Double,7.79,920,"3113 Airport Blvd., Mobile, AL, 36606, US"
Big Bacon Classic Triple,8.99,"1,220","3113 Airport Blvd., Mobile, AL, 36606, US"
Bacon Double Stack,4.19,440,"3113 Airport Blvd., Mobile, AL, 36606, US"
Jr. Bacon Cheeseburger,3.59,370,"3113 Airport Blvd., Mobile, AL, 36606, US"
Jr. Cheeseburger Deluxe,2.59,340,"3113 Airport Blvd., Mobile, AL, 36606, US"
Jr. Cheeseburger Deluxe,2.59,350,"3113 Airport Blvd., Mobile, AL, 36606, US"
Jr. Cheeseburger,2.39,290,"3113 Airport Blvd., Mobile, AL, 36606, US"
Double Stack™,3.59,410,"3113 Airport Blvd., Mobile, AL, 36606, US"
Jr. Hamburger,2.19,250,"3113 Airport Blvd., Mobile, AL, 36606, US"
French Fries,1.19-3.39,210-470,"3113 Airport Blvd., Mobile, AL, 36606, US"
Baconator Fries,3.59,460,"3113 Airport Blvd., Mobile, AL, 36606, US"
Chili Cheese Fries,3.59,520,"3113 Airport Blvd., Mobile, AL, 36606, US"
Cheese Fries,3.29,470,"3113 Airport Blvd., Mobile, AL, 36606, US"
Chili,2.79/3.59,240/340,"3113 Airport Blvd., Mobile, AL, 36606, US"
Sour Cream and Chive Baked Potato,2.69,310,"3113 Airport Blvd., Mobile, AL, 36606, US"
Plain Baked Potato,2.49,270,"3113 Airport Blvd., Mobile, AL, 36606, US"
Bacon Cheese Baked Potato,3.99,440,"3113 Airport Blvd., Mobile, AL, 36606, US"
Chili & Cheese Baked Potato,3.99,500,"3113 Airport Blvd., Mobile, AL, 36606, US"
Cheese Baked Potato,3.49,450,"3113 Airport Blvd., Mobile, AL, 36606, US"
Apple Bites,0.99,35,"3113 Airport Blvd., Mobile, AL, 36606, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"3113 Airport Blvd., Mobile, AL, 36606, US"
4 PC. Crispy Chicken Nuggets,2.39,180,"3113 Airport Blvd., Mobile, AL, 36606, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"3113 Airport Blvd., Mobile, AL, 36606, US"
4 PC. Spicy Chicken Nuggets,2.39,190,"3113 Airport Blvd., Mobile, AL, 36606, US"
Pretzel Baconator®,8.99,"1,050","3464 Springhill Ave, Mobile, AL, 36608, US"
Dave's Single®,5.39,590,"3464 Springhill Ave, Mobile, AL, 36608, US"
Dave's Double®,6.69,860,"3464 Springhill Ave, Mobile, AL, 36608, US"
Dave's Triple®,7.99,"1,160","3464 Springhill Ave, Mobile, AL, 36608, US"
Baconator®,7.99,960,"3464 Springhill Ave, Mobile, AL, 36608, US"
Son of Baconator®,5.69,630,"3464 Springhill Ave, Mobile, AL, 36608, US"
Big Bacon Classic®,6.59,650,"3464 Springhill Ave, Mobile, AL, 36608, US"
Big Bacon Classic® Double,7.79,920,"3464 Springhill Ave, Mobile, AL, 36608, US"
Big Bacon Classic Triple,8.99,"1,220","3464 Springhill Ave, Mobile, AL, 36608, US"
Bacon Double Stack,4.19,440,"3464 Springhill Ave, Mobile, AL, 36608, US"
Jr. Bacon Cheeseburger,3.59,370,"3464 Springhill Ave, Mobile, AL, 36608, US"
Jr. Cheeseburger Deluxe,2.59,350,"3464 Springhill Ave, Mobile, AL, 36608, US"
Jr. Cheeseburger,2.39,290,"3464 Springhill Ave, Mobile, AL, 36608, US"
Double Stack™,3.59,410,"3464 Springhill Ave, Mobile, AL, 36608, US"
Jr. Hamburger,2.19,250,"3464 Springhill Ave, Mobile, AL, 36608, US"
French Fries,1.19-3.39,210-470,"3464 Springhill Ave, Mobile, AL, 36608, US"
Baconator Fries,3.59,460,"3464 Springhill Ave, Mobile, AL, 36608, US"
Chili Cheese Fries,3.59,520,"3464 Springhill Ave, Mobile, AL, 36608, US"
Cheese Fries,3.29,470,"3464 Springhill Ave, Mobile, AL, 36608, US"
Family Chili,10.49,"1,100","3464 Springhill Ave, Mobile, AL, 36608, US"
Chili,2.79/3.59,240/340,"3464 Springhill Ave, Mobile, AL, 36608, US"
Sour Cream and Chive Baked Potato,2.69,310,"3464 Springhill Ave, Mobile, AL, 36608, US"
Plain Baked Potato,2.49,270,"3464 Springhill Ave, Mobile, AL, 36608, US"
Bacon Cheese Baked Potato,3.99,440,"3464 Springhill Ave, Mobile, AL, 36608, US"
Chili & Cheese Baked Potato,3.99,500,"3464 Springhill Ave, Mobile, AL, 36608, US"
Cheese Baked Potato,3.49,450,"3464 Springhill Ave, Mobile, AL, 36608, US"
Apple Bites,0.99,35,"3464 Springhill Ave, Mobile, AL, 36608, US"
6 PC. Crispy Chicken Nuggets,3.19,270,"3464 Springhill Ave, Mobile, AL, 36608, US"
4 PC. Crispy Chicken Nuggets,2.39,180,"3464 Springhill Ave, Mobile, AL, 36608, US"
6 PC. Spicy Chicken Nuggets,3.19,280,"3464 Springhill Ave, Mobile, AL, 36608, US"
4 PC. Spicy Chicken Nuggets,2.39,190,"3464 Springhill Ave, Mobile, AL, 36608, US"
Pretzel Baconator®,9.09,"1,050","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Dave's Single®,5.69,590,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Dave's Double®,6.99,860,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Dave's Triple®,8.29,"1,160","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Baconator®,8.09,960,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Son of Baconator®,6.09,630,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Big Bacon Classic®,6.59,650,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Big Bacon Classic® Double,7.89,920,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Big Bacon Classic Triple,9.19,"1,220","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Bacon Double Stack,4.09,440,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Jr. Bacon Cheeseburger,3.59,370,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Jr. Cheeseburger Deluxe,2.79,350,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Jr. Cheeseburger,2.39,290,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Double Stack™,3.59,410,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Jr. Hamburger,1.99,250,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
French Fries,1.69-3.49,210-470,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Baconator Fries,3.99,460,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Chili Cheese Fries,3.99,520,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Cheese Fries,3.69,470,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Family Chili,11.99,"1,100","615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Chili,2.99/3.99,240/340,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Sour Cream and Chive Baked Potato,3.09,310,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Plain Baked Potato,2.89,270,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Bacon Cheese Baked Potato,4.39,440,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Chili & Cheese Baked Potato,4.39,500,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Cheese Baked Potato,3.69,450,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Apple Bites,1.99,35,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
6 PC. Crispy Chicken Nuggets,2.89,270,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
4 PC. Crispy Chicken Nuggets,1.99,180,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
6 PC. Spicy Chicken Nuggets,2.89,280,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"615 Martin Luther King Jr. Blvd, Savannah, GA, 31401, US"
Pretzel Baconator®,8.99,"1,050","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Dave's Single®,5.69,590,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Dave's Double®,6.89,860,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Dave's Triple®,8.09,"1,160","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Baconator®,7.99,960,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Son of Baconator®,6.19,630,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Big Bacon Classic®,6.59,650,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Big Bacon Classic® Double,7.79,910,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Big Bacon Classic Triple,8.99,"1,220","1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Bacon Double Stack,4.09,440,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Jr. Bacon Cheeseburger,3.59,370,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Jr. Cheeseburger Deluxe,2.79,340,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Jr. Cheeseburger,2.39,290,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Double Stack™,3.59,410,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Jr. Hamburger,1.99,250,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
French Fries,1.69-3.49,210-470,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Baconator Fries,4.19,460,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Cheese Fries,3.99,470,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Chili,2.99/3.99,240/340,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Sour Cream and Chive Baked Potato,3.09,310,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Plain Baked Potato,2.89,270,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Bacon Cheese Baked Potato,4.49,440,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Cheese Baked Potato,4.09,450,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Apple Bites,0.99,35,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
6 PC. Crispy Chicken Nuggets,2.89,270,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
4 PC. Crispy Chicken Nuggets,1.99,180,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
6 PC. Spicy Chicken Nuggets,2.89,280,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"1025 RALPH DAVID ABERNATHY RD, ATLANTA, GA, 30310, US"
Pretzel Baconator®,9.09,"1,050","2570 Candler Road, Decatur, GA, 30032, US"
Dave's Single®,5.69,590,"2570 Candler Road, Decatur, GA, 30032, US"
Dave's Double®,6.99,860,"2570 Candler Road, Decatur, GA, 30032, US"
Dave's Triple®,8.29,"1,160","2570 Candler Road, Decatur, GA, 30032, US"
Baconator®,8.09,960,"2570 Candler Road, Decatur, GA, 30032, US"
Son of Baconator®,6.09,630,"2570 Candler Road, Decatur, GA, 30032, US"
Big Bacon Classic®,6.59,650,"2570 Candler Road, Decatur, GA, 30032, US"
Big Bacon Classic® Double,7.89,910,"2570 Candler Road, Decatur, GA, 30032, US"
Big Bacon Classic Triple,9.19,"1,220","2570 Candler Road, Decatur, GA, 30032, US"
Bacon Double Stack,4.09,440,"2570 Candler Road, Decatur, GA, 30032, US"
Jr. Bacon Cheeseburger,3.59,370,"2570 Candler Road, Decatur, GA, 30032, US"
Jr. Cheeseburger Deluxe,2.79,340,"2570 Candler Road, Decatur, GA, 30032, US"
Jr. Cheeseburger,2.39,290,"2570 Candler Road, Decatur, GA, 30032, US"
Double Stack™,3.59,410,"2570 Candler Road, Decatur, GA, 30032, US"
Jr. Hamburger,1.99,250,"2570 Candler Road, Decatur, GA, 30032, US"
French Fries,1.69-3.49,210-470,"2570 Candler Road, Decatur, GA, 30032, US"
Baconator Fries,3.99,460,"2570 Candler Road, Decatur, GA, 30032, US"
Chili Cheese Fries,3.99,520,"2570 Candler Road, Decatur, GA, 30032, US"
Cheese Fries,3.69,470,"2570 Candler Road, Decatur, GA, 30032, US"
Family Chili,11.99,"1,100","2570 Candler Road, Decatur, GA, 30032, US"
Chili,2.99/3.99,240/340,"2570 Candler Road, Decatur, GA, 30032, US"
Sour Cream and Chive Baked Potato,3.09,310,"2570 Candler Road, Decatur, GA, 30032, US"
Plain Baked Potato,2.89,270,"2570 Candler Road, Decatur, GA, 30032, US"
Bacon Cheese Baked Potato,4.39,440,"2570 Candler Road, Decatur, GA, 30032, US"
Chili & Cheese Baked Potato,4.39,500,"2570 Candler Road, Decatur, GA, 30032, US"
Cheese Baked Potato,3.69,450,"2570 Candler Road, Decatur, GA, 30032, US"
Apple Bites,1.99,35,"2570 Candler Road, Decatur, GA, 30032, US"
6 PC. Crispy Chicken Nuggets,2.89,270,"2570 Candler Road, Decatur, GA, 30032, US"
4 PC. Crispy Chicken Nuggets,1.99,180,"2570 Candler Road, Decatur, GA, 30032, US"
6 PC. Spicy Chicken Nuggets,2.89,280,"2570 Candler Road, Decatur, GA, 30032, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"2570 Candler Road, Decatur, GA, 30032, US"
Pretzel Baconator®,9.09,"1,050","3015 Panola Road, Lithonia, GA, 30038, US"
Dave's Single®,5.69,590,"3015 Panola Road, Lithonia, GA, 30038, US"
Dave's Double®,6.99,860,"3015 Panola Road, Lithonia, GA, 30038, US"
Dave's Triple®,8.29,"1,160","3015 Panola Road, Lithonia, GA, 30038, US"
Baconator®,8.09,960,"3015 Panola Road, Lithonia, GA, 30038, US"
Son of Baconator®,6.09,630,"3015 Panola Road, Lithonia, GA, 30038, US"
Big Bacon Classic®,6.59,650,"3015 Panola Road, Lithonia, GA, 30038, US"
Big Bacon Classic® Double,7.89,910,"3015 Panola Road, Lithonia, GA, 30038, US"
Big Bacon Classic Triple,9.19,"1,220","3015 Panola Road, Lithonia, GA, 30038, US"
Bacon Double Stack,4.09,440,"3015 Panola Road, Lithonia, GA, 30038, US"
Jr. Bacon Cheeseburger,3.59,370,"3015 Panola Road, Lithonia, GA, 30038, US"
Jr. Cheeseburger Deluxe,2.79,340,"3015 Panola Road, Lithonia, GA, 30038, US"
Jr. Cheeseburger,2.39,290,"3015 Panola Road, Lithonia, GA, 30038, US"
Double Stack™,3.59,410,"3015 Panola Road, Lithonia, GA, 30038, US"
Jr. Hamburger,1.99,250,"3015 Panola Road, Lithonia, GA, 30038, US"
French Fries,1.69-3.49,210-470,"3015 Panola Road, Lithonia, GA, 30038, US"
Baconator Fries,3.99,460,"3015 Panola Road, Lithonia, GA, 30038, US"
Chili Cheese Fries,3.99,520,"3015 Panola Road, Lithonia, GA, 30038, US"
Cheese Fries,3.69,470,"3015 Panola Road, Lithonia, GA, 30038, US"
Family Chili,11.99,"1,100","3015 Panola Road, Lithonia, GA, 30038, US"
Chili,2.99/3.99,240/340,"3015 Panola Road, Lithonia, GA, 30038, US"
Sour Cream and Chive Baked Potato,3.09,310,"3015 Panola Road, Lithonia, GA, 30038, US"
Plain Baked Potato,2.89,270,"3015 Panola Road, Lithonia, GA, 30038, US"
Bacon Cheese Baked Potato,4.39,440,"3015 Panola Road, Lithonia, GA, 30038, US"
Chili & Cheese Baked Potato,4.39,500,"3015 Panola Road, Lithonia, GA, 30038, US"
Cheese Baked Potato,3.69,450,"3015 Panola Road, Lithonia, GA, 30038, US"
Apple Bites,1.99,35,"3015 Panola Road, Lithonia, GA, 30038, US"
6 PC. Crispy Chicken Nuggets,2.89,270,"3015 Panola Road, Lithonia, GA, 30038, US"
4 PC. Crispy Chicken Nuggets,1.99,180,"3015 Panola Road, Lithonia, GA, 30038, US"
6 PC. Spicy Chicken Nuggets,2.89,280,"3015 Panola Road, Lithonia, GA, 30038, US"
4 PC. Spicy Chicken Nuggets,1.99,190,"3015 Panola Road, Lithonia, GA, 30038, US"
Pretzel Baconator®,9.09,"1,050","6156 Covington Hwy., Lithonia, GA, 30058, US"
Dave's Single®,5.69,590,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Dave's Double®,6.99,860,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Dave's Triple®,8.29,"1,160","6156 Covington Hwy., Lithonia, GA, 30058, US"
Baconator®,8.09,960,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Son of Baconator®,6.09,630,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Big Bacon Classic®,6.59,650,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Big Bacon Classic® Double,7.89,910,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Big Bacon Classic Triple,9.19,"1,220","6156 Covington Hwy., Lithonia, GA, 30058, US"
Bacon Double Stack,4.09,440,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Jr. Bacon Cheeseburger,3.59,370,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Jr. Cheeseburger Deluxe,2.79,340,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Jr. Cheeseburger,2.39,290,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Double Stack™,3.59,410,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Jr. Hamburger,1.99,250,"6156 Covington Hwy., Lithonia, GA, 30058, US"
French Fries,1.69-3.49,210-470,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Baconator Fries,3.99,460,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Chili Cheese Fries,3.99,520,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Cheese Fries,3.69,470,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Family Chili,11.99,"1,100","6156 Covington Hwy., Lithonia, GA, 30058, US"
Chili,2.99/3.99,240/340,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Sour Cream and Chive Baked Potato,3.09,310,"6156 Covington Hwy., Lithonia, GA, 30058, US"
Plain Baked Potato,2.89,270,"6156 Covington Hwy., Lithonia, GA, 30058, US"
