search_location,restaurant_name,item,price,restaurant_address
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Caramel Latte,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Hazelnut Latte,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Sugar Free Vanilla Latte,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Iced Latte,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Iced Sugar Free Vanilla Latte,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Cappuccino,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Vanilla Cappuccino,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Hazelnut Cappuccino,4.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Sprite®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Strawberry Banana Smoothie,5.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Frozen Fanta® Blue Raspberry,2.29,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Hi-C® Orange,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Frozen Coca-Cola®,2.29,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Dr Pepper®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Coke®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Sweet Iced Tea,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Frozen Sprite® Lymonade®,2.29,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Fanta® Orange,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Minute Maid® Orange Juice,3.19,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Mango Pineapple Smoothie,5.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium POWERADE®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Diet Coke®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Diet Dr Pepper®,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Milk,1.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Honest Kids® Organic Apple Juice Drink,1.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,DASANI® Bottled Water,1.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Medium Unsweetened Iced Tea,1.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Cheeseburger,3.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Filet-O-Fish®,7.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Daily Double®,5.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Double Cheeseburger,6.39,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Quarter Pounder® with Cheese,8.29,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Double Quarter Pounder® with Cheese,10.39,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Bacon Quarter Pounder® with Cheese,9.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Hamburger,3.49,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Triple Cheeseburger,8.29,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Bacon McDouble®,6.99,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Spicy McCrispy™,7.39,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Deluxe Spicy McCrispy™,8.09,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Deluxe McCrispy™,8.09,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Quarter Pounder® with Cheese Deluxe,9.59,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Double Quarter Pounder® with Cheese Deluxe,11.79,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,Double Bacon Quarter Pounder® with Cheese,12.19,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",McDonald,location,"2212 NO TEXAS ST, FAIRFIELD, CA 94533, US","2212 NO TEXAS ST, FAIRFIELD, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Build Your Own Munchie Meal,13.75,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Bacon Ultimate Cheeseburger™  Combo,14.85,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Ultimate Cheeseburger™ Combo,14.10,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Loaded Tiny Tacos,6.25,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Curly Fry,5.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Jumbo Egg Rolls (3),6.61,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Chicken Nuggets (8),5.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large French Fry,4.99,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Jack's Spicy Chicken® Combo,14.35,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Oreo® Shake,7.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Double Jack® Combo,14.35,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Stuffed Jalapenos (7),6.99,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Chicken Teriyaki Bowl,9.49,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Ultimate Breakfast Sandwich Combo,11.86,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Sourdough Jack® Combo,14.10,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Bacon Ultimate Cheeseburger™,9.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Classic French Toast Sticks Platter w/ Sausage,7.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Ultimate Cheeseburger™,8.61,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Jumbo Jack® Cheeseburger Combo,10.98,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Bacon &amp; Swiss Buttery Jack® Combo,14.23,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,6pc Cinnamon Sugar Churro Flavor French Toast Sticks Combo,11.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,6pc Cinnamon Sugar Churro Flavor French Toast Sticks,6.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,6pc Classic French Toast Sticks Combo,11.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,6pc Classic French Toast Sticks,6.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Sticks,3.13,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Classic French Toast Sticks,3.13,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Bacon &amp; Sausage Combo,11.49,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Bacon Combo,11.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Sausage Combo,11.24,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Bacon &amp; Sausage,7.74,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Bacon,7.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,3pc Cinnamon Sugar Churro Flavor French Toast Stick Platter w/ Sausage,7.36,"1980 N. Texas St., Fairfield, CA 94533, US"
"1000 Webster St, Fairfield, CA 94533",Jack in the Box,Large Fish Sandwich Combo,9.85,"1980 N. Texas St., Fairfield, CA 94533, US"
