menu_item,menu_item_price,menu_item_calories,restaurant_address
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Mushroom &amp; Swiss,6.69,560,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Famous Star,5.89,670,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Super Star,7.89,950,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Frisco Burger,7.19,850,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Double Frisco Burger,9.19,1110,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Monster,9.19,1160,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Bacon Cheeseburger,7.69,740,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Double Bacon Cheeseburger,9.69,1020,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Mushroom &amp; Swiss,6.69,560,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Double Mushroom &amp; Swiss,8.69,790,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Big Cheeseburger,5.09,540,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
Double Big Cheeseburger,7.09,760,"6671 Roswell Rd NE, Sandy Springs, GA, 30328, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"161 Marietta Hwy, Canton, GA, 30114, US"
Mushroom &amp; Swiss,6.69,560,"161 Marietta Hwy, Canton, GA, 30114, US"
Famous Star,5.89,670,"161 Marietta Hwy, Canton, GA, 30114, US"
Super Star,7.89,950,"161 Marietta Hwy, Canton, GA, 30114, US"
Frisco Burger,7.19,850,"161 Marietta Hwy, Canton, GA, 30114, US"
Double Frisco Burger,9.19,1110,"161 Marietta Hwy, Canton, GA, 30114, US"
Monster,9.19,1160,"161 Marietta Hwy, Canton, GA, 30114, US"
Bacon Cheeseburger,7.69,740,"161 Marietta Hwy, Canton, GA, 30114, US"
Double Bacon Cheeseburger,9.69,1020,"161 Marietta Hwy, Canton, GA, 30114, US"
Mushroom &amp; Swiss,6.69,560,"161 Marietta Hwy, Canton, GA, 30114, US"
Double Mushroom &amp; Swiss,8.69,790,"161 Marietta Hwy, Canton, GA, 30114, US"
Big Cheeseburger,5.09,540,"161 Marietta Hwy, Canton, GA, 30114, US"
Double Big Cheeseburger,7.09,760,"161 Marietta Hwy, Canton, GA, 30114, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"1097 Highway 92, Acworth, GA, 30102, US"
Mushroom &amp; Swiss,6.69,560,"1097 Highway 92, Acworth, GA, 30102, US"
Famous Star,5.89,670,"1097 Highway 92, Acworth, GA, 30102, US"
Super Star,7.89,950,"1097 Highway 92, Acworth, GA, 30102, US"
Frisco Burger,7.19,850,"1097 Highway 92, Acworth, GA, 30102, US"
Double Frisco Burger,9.19,1110,"1097 Highway 92, Acworth, GA, 30102, US"
Monster,9.19,1160,"1097 Highway 92, Acworth, GA, 30102, US"
Bacon Cheeseburger,7.69,740,"1097 Highway 92, Acworth, GA, 30102, US"
Double Bacon Cheeseburger,9.69,1020,"1097 Highway 92, Acworth, GA, 30102, US"
Mushroom &amp; Swiss,6.69,560,"1097 Highway 92, Acworth, GA, 30102, US"
Double Mushroom &amp; Swiss,8.69,790,"1097 Highway 92, Acworth, GA, 30102, US"
Big Cheeseburger,5.09,540,"1097 Highway 92, Acworth, GA, 30102, US"
Double Big Cheeseburger,7.09,760,"1097 Highway 92, Acworth, GA, 30102, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Mushroom &amp; Swiss,6.69,560,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Famous Star,5.89,670,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Super Star,7.89,950,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Frisco Burger,7.19,850,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Double Frisco Burger,9.19,1110,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Monster,9.19,1160,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Bacon Cheeseburger,7.69,740,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Double Bacon Cheeseburger,9.69,1020,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Mushroom &amp; Swiss,6.69,560,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Double Mushroom &amp; Swiss,8.69,790,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Big Cheeseburger,5.09,540,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Double Big Cheeseburger,7.09,760,"4850 Floyd Road SW, Mableton, GA, 30126, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"125 W Maple St, Cumming, GA, 30040, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"125 W Maple St, Cumming, GA, 30040, US"
Mushroom &amp; Swiss,6.69,560,"125 W Maple St, Cumming, GA, 30040, US"
Famous Star,5.89,670,"125 W Maple St, Cumming, GA, 30040, US"
Super Star,7.89,950,"125 W Maple St, Cumming, GA, 30040, US"
Frisco Burger,7.19,850,"125 W Maple St, Cumming, GA, 30040, US"
Double Frisco Burger,9.19,830,"125 W Maple St, Cumming, GA, 30040, US"
Mushroom &amp; Swiss,6.69,560,"125 W Maple St, Cumming, GA, 30040, US"
Double Mushroom &amp; Swiss,8.69,790,"125 W Maple St, Cumming, GA, 30040, US"
Big Cheeseburger,5.09,540,"125 W Maple St, Cumming, GA, 30040, US"
Double Big Cheeseburger,7.09,760,"125 W Maple St, Cumming, GA, 30040, US"
Bacon Cheeseburger,7.69,740,"125 W Maple St, Cumming, GA, 30040, US"
Double Bacon Cheeseburger,9.69,1020,"125 W Maple St, Cumming, GA, 30040, US"
Monster,9.19,1160,"125 W Maple St, Cumming, GA, 30040, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Mushroom &amp; Swiss,6.69,560,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Famous Star,5.89,670,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Super Star,7.89,950,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Frisco Burger,7.19,850,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Double Frisco Burger,9.19,1110,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Monster,9.19,1160,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Bacon Cheeseburger,7.69,740,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Double Bacon Cheeseburger,9.69,1020,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Mushroom &amp; Swiss,6.69,560,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Double Mushroom &amp; Swiss,8.69,790,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Big Cheeseburger,5.09,540,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Double Big Cheeseburger,7.09,760,"2930 Highway 138 SW, Conyers, GA, 30094, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"5259 Highway 78, Stone Mountain, GA, 30087, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Mushroom &amp; Swiss,6.69,560,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Famous Star,5.89,670,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Super Star,7.89,950,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Frisco Burger,7.19,850,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Double Frisco Burger,9.19,830,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Mushroom &amp; Swiss,6.69,560,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Double Mushroom &amp; Swiss,8.69,790,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Big Cheeseburger,5.09,540,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Double Big Cheeseburger,7.09,760,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Bacon Cheeseburger,7.69,740,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Double Bacon Cheeseburger,9.69,1020,"5259 Highway 78, Stone Mountain, GA, 30087, US"
Monster,9.19,1160,"5259 Highway 78, Stone Mountain, GA, 30087, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Mushroom &amp; Swiss,6.69,560,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Famous Star,5.89,670,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Super Star,7.89,950,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Frisco Burger,7.19,850,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Double Frisco Burger,9.19,1110,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Monster,9.19,1160,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Bacon Cheeseburger,7.69,740,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Double Bacon Cheeseburger,9.69,1020,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Mushroom &amp; Swiss,6.69,560,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Double Mushroom &amp; Swiss,8.69,790,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Big Cheeseburger,5.09,540,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
Double Big Cheeseburger,7.09,760,"3062 Anvil Block Road, Ellenwood, GA, 30294, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Mushroom &amp; Swiss,6.69,560,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Famous Star,5.89,670,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Super Star,7.89,950,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Frisco Burger,7.19,850,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Double Frisco Burger,9.19,1110,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Monster,9.19,1160,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Bacon Cheeseburger,7.69,740,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Double Bacon Cheeseburger,9.69,1020,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Mushroom &amp; Swiss,6.69,560,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Double Mushroom &amp; Swiss,8.69,790,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Big Cheeseburger,5.09,540,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
Double Big Cheeseburger,7.09,760,"2516 Bouldercrest Drive, Atlanta, GA, 30316, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Mushroom &amp; Swiss,6.69,560,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Famous Star,5.89,670,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Super Star,7.89,950,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Frisco Burger,7.19,850,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Double Frisco Burger,9.19,1110,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Monster,9.19,1160,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Bacon Cheeseburger,7.69,740,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Double Bacon Cheeseburger,9.69,1020,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Mushroom &amp; Swiss,6.69,560,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Double Mushroom &amp; Swiss,8.69,790,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Big Cheeseburger,5.09,540,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Double Big Cheeseburger,7.09,760,"940 Thornton Rd., Lithia Springs, GA, 30122, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"1520, Buford, GA, 30518, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"1520, Buford, GA, 30518, US"
Mushroom &amp; Swiss,6.69,560,"1520, Buford, GA, 30518, US"
Famous Star,5.89,670,"1520, Buford, GA, 30518, US"
Super Star,7.89,950,"1520, Buford, GA, 30518, US"
Frisco Burger,7.19,850,"1520, Buford, GA, 30518, US"
Double Frisco Burger,9.19,830,"1520, Buford, GA, 30518, US"
Mushroom &amp; Swiss,6.69,560,"1520, Buford, GA, 30518, US"
Double Mushroom &amp; Swiss,8.69,790,"1520, Buford, GA, 30518, US"
Big Cheeseburger,5.09,540,"1520, Buford, GA, 30518, US"
Double Big Cheeseburger,7.09,760,"1520, Buford, GA, 30518, US"
Bacon Cheeseburger,7.69,740,"1520, Buford, GA, 30518, US"
Double Bacon Cheeseburger,9.69,1020,"1520, Buford, GA, 30518, US"
Monster,9.19,1160,"1520, Buford, GA, 30518, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Mushroom &amp; Swiss,6.39,560,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Famous Star,5.99,670,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Super Star,7.99,950,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Frisco Burger,6.89,850,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Double Frisco Burger,8.89,830,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Mushroom &amp; Swiss,6.39,560,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Double Mushroom &amp; Swiss,8.39,790,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Big Cheeseburger,5.29,540,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Double Big Cheeseburger,7.29,760,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Bacon Cheeseburger,6.99,740,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Double Bacon Cheeseburger,8.99,1020,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
Monster,9.19,1160,"5373 E Bannister Rd., Kansas City, MO, 64137, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"8021 State Ave, Kansas City, KS, 66112, US"
Mushroom &amp; Swiss,6.29,560,"8021 State Ave, Kansas City, KS, 66112, US"
Famous Star,5.99,670,"8021 State Ave, Kansas City, KS, 66112, US"
Super Star,7.99,950,"8021 State Ave, Kansas City, KS, 66112, US"
Frisco Burger,6.79,850,"8021 State Ave, Kansas City, KS, 66112, US"
Double Frisco Burger,8.79,830,"8021 State Ave, Kansas City, KS, 66112, US"
Mushroom &amp; Swiss,6.29,560,"8021 State Ave, Kansas City, KS, 66112, US"
Double Mushroom &amp; Swiss,8.29,790,"8021 State Ave, Kansas City, KS, 66112, US"
Big Cheeseburger,5.19,540,"8021 State Ave, Kansas City, KS, 66112, US"
Double Big Cheeseburger,7.19,760,"8021 State Ave, Kansas City, KS, 66112, US"
Bacon Cheeseburger,6.79,740,"8021 State Ave, Kansas City, KS, 66112, US"
Double Bacon Cheeseburger,8.79,1020,"8021 State Ave, Kansas City, KS, 66112, US"
Monster,8.59,1160,"8021 State Ave, Kansas City, KS, 66112, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"6323 Independence Ave, Kansas City, MO, 64125, US"
Mushroom &amp; Swiss,6.39,560,"6323 Independence Ave, Kansas City, MO, 64125, US"
Famous Star,5.99,670,"6323 Independence Ave, Kansas City, MO, 64125, US"
Super Star,7.99,950,"6323 Independence Ave, Kansas City, MO, 64125, US"
Frisco Burger,6.89,850,"6323 Independence Ave, Kansas City, MO, 64125, US"
Double Frisco Burger,8.89,830,"6323 Independence Ave, Kansas City, MO, 64125, US"
Mushroom &amp; Swiss,6.39,560,"6323 Independence Ave, Kansas City, MO, 64125, US"
Double Mushroom &amp; Swiss,8.39,790,"6323 Independence Ave, Kansas City, MO, 64125, US"
Big Cheeseburger,5.29,540,"6323 Independence Ave, Kansas City, MO, 64125, US"
Double Big Cheeseburger,7.29,760,"6323 Independence Ave, Kansas City, MO, 64125, US"
Bacon Cheeseburger,6.99,740,"6323 Independence Ave, Kansas City, MO, 64125, US"
Double Bacon Cheeseburger,8.99,1020,"6323 Independence Ave, Kansas City, MO, 64125, US"
Monster,9.19,1160,"6323 Independence Ave, Kansas City, MO, 64125, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"4011 S Noland Rd, Independence, MO, 64055, US"
Mushroom &amp; Swiss,6.39,560,"4011 S Noland Rd, Independence, MO, 64055, US"
Famous Star,5.99,670,"4011 S Noland Rd, Independence, MO, 64055, US"
Super Star,7.99,950,"4011 S Noland Rd, Independence, MO, 64055, US"
Frisco Burger,6.89,850,"4011 S Noland Rd, Independence, MO, 64055, US"
Double Frisco Burger,8.89,830,"4011 S Noland Rd, Independence, MO, 64055, US"
Mushroom &amp; Swiss,6.39,560,"4011 S Noland Rd, Independence, MO, 64055, US"
Double Mushroom &amp; Swiss,8.39,790,"4011 S Noland Rd, Independence, MO, 64055, US"
Big Cheeseburger,5.29,540,"4011 S Noland Rd, Independence, MO, 64055, US"
Double Big Cheeseburger,7.29,760,"4011 S Noland Rd, Independence, MO, 64055, US"
Bacon Cheeseburger,6.99,740,"4011 S Noland Rd, Independence, MO, 64055, US"
Double Bacon Cheeseburger,8.99,1020,"4011 S Noland Rd, Independence, MO, 64055, US"
Monster,9.19,1160,"4011 S Noland Rd, Independence, MO, 64055, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"2109 Savannah Hwy., Charleston, SC, 29414, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Mushroom &amp; Swiss,6.69,560,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Famous Star,5.89,670,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Super Star,7.89,950,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Frisco Burger,7.19,850,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Double Frisco Burger,9.19,830,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Mushroom &amp; Swiss,6.69,560,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Double Mushroom &amp; Swiss,8.69,790,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Big Cheeseburger,5.09,540,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Double Big Cheeseburger,7.09,760,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Bacon Cheeseburger,7.69,740,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Double Bacon Cheeseburger,9.69,1020,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Monster,9.19,1160,"2109 Savannah Hwy., Charleston, SC, 29414, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Mushroom &amp; Swiss,6.69,560,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Famous Star,5.89,670,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Super Star,7.89,950,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Frisco Burger,7.19,850,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Double Frisco Burger,9.19,830,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Mushroom &amp; Swiss,6.69,560,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Double Mushroom &amp; Swiss,8.69,790,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Big Cheeseburger,5.09,540,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Double Big Cheeseburger,7.09,760,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Bacon Cheeseburger,7.69,740,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Double Bacon Cheeseburger,9.69,1020,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Monster,9.19,1160,"5201 Ashley Phosphate Rd., North Charleston, SC, 29418, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"201 N, Goose Creek, SC, 29445, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"201 N, Goose Creek, SC, 29445, US"
Mushroom &amp; Swiss,6.69,560,"201 N, Goose Creek, SC, 29445, US"
Famous Star,5.89,670,"201 N, Goose Creek, SC, 29445, US"
Super Star,7.89,950,"201 N, Goose Creek, SC, 29445, US"
Frisco Burger,7.19,850,"201 N, Goose Creek, SC, 29445, US"
Double Frisco Burger,9.19,830,"201 N, Goose Creek, SC, 29445, US"
Mushroom &amp; Swiss,6.69,560,"201 N, Goose Creek, SC, 29445, US"
Double Mushroom &amp; Swiss,8.69,790,"201 N, Goose Creek, SC, 29445, US"
Big Cheeseburger,5.09,540,"201 N, Goose Creek, SC, 29445, US"
Double Big Cheeseburger,7.09,760,"201 N, Goose Creek, SC, 29445, US"
Bacon Cheeseburger,7.69,740,"201 N, Goose Creek, SC, 29445, US"
Double Bacon Cheeseburger,9.69,1020,"201 N, Goose Creek, SC, 29445, US"
Monster,9.19,1160,"201 N, Goose Creek, SC, 29445, US"
Super Bacon Biscuit w/ Fried Egg,5.09,690,"10005 Dorchester Rd., Summerville, SC, 29485, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Mushroom &amp; Swiss,6.69,560,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Famous Star,5.89,670,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Super Star,7.89,950,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Frisco Burger,7.19,850,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Double Frisco Burger,9.19,830,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Mushroom &amp; Swiss,6.69,560,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Double Mushroom &amp; Swiss,8.69,790,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Big Cheeseburger,5.09,540,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Double Big Cheeseburger,7.09,760,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Bacon Cheeseburger,7.69,740,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Double Bacon Cheeseburger,9.69,1020,"10005 Dorchester Rd., Summerville, SC, 29485, US"
Monster,9.19,1160,"10005 Dorchester Rd., Summerville, SC, 29485, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Mushroom &amp; Swiss,6.39,560,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Famous Star,5.99,670,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Super Star,7.59,950,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Frisco Burger,6.89,850,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Double Frisco Burger,8.29,1110,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Monster,9.69,1160,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Bacon Cheeseburger,7.39,740,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Double Bacon Cheeseburger,8.79,1020,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Mushroom &amp; Swiss,6.39,560,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Double Mushroom &amp; Swiss,7.89,790,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Big Cheeseburger,4.29,540,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
Double Big Cheeseburger,6.29,760,"228 Oxmoor Blvd, Homewood, AL, 35209-4737, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Mushroom &amp; Swiss,6.59,560,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Famous Star,6.29,670,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Super Star,7.69,950,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Frisco Burger,6.89,850,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Double Frisco Burger,8.39,1110,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Monster,10.39,1160,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Bacon Cheeseburger,7.29,740,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Double Bacon Cheeseburger,8.89,1020,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Mushroom &amp; Swiss,6.59,560,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Double Mushroom &amp; Swiss,7.99,790,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Big Cheeseburger,4.29,540,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
Double Big Cheeseburger,6.39,760,"Roebuck Parkway East &amp; Red Lane Rd, Birmingham, AL, 35215, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Mushroom &amp; Swiss,6.39,560,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Famous Star,5.99,670,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Super Star,7.59,950,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Frisco Burger,6.89,850,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Double Frisco Burger,8.29,1110,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Monster,9.69,1160,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Bacon Cheeseburger,7.39,740,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Double Bacon Cheeseburger,8.79,1020,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Mushroom &amp; Swiss,6.39,560,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Double Mushroom &amp; Swiss,7.89,790,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Big Cheeseburger,4.29,540,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
Double Big Cheeseburger,6.29,760,"917 Allison-Bonnett Memorial Dr, Hueytown, AL, 35023, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Mushroom &amp; Swiss,7.09,560,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Famous Star,6.39,670,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Super Star,7.99,950,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Frisco Burger,7.09,850,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Double Frisco Burger,8.89,1110,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Monster,10.09,1160,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
Bacon Cheeseburger,7.29,740,"1 Gateway Blvd S, Savannah, GA, 31419-7551, US"
