,menu_item,price,calories,address
1460,Baconator Fries,3.79,460,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1461,Chili Cheese Fries,3.79,520,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1462,Cheese Fries,3.59,470,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1463,Chili,2.99/3.99,240/340,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1464,Sour Cream and Chive Baked Potato,2.99,310,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1465,Plain Baked Potato,2.79,270,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1466,Bacon Cheese Baked Potato,4.19,440,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1467,Chili & Cheese Baked Potato,4.19,500,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1468,Cheese Baked Potato,3.99,450,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1469,Apple Bites,1.59,35,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1470,6 PC. Crispy Chicken Nuggets,2.99,270,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1471,4 PC. Crispy Chicken Nuggets,2.29,180,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1472,6 PC. Spicy Chicken Nuggets,2.99,280,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1473,4 PC. Spicy Chicken Nuggets,2.29,190,"4605 Chef Menteur Hwy., New Orleans, LA, 70126, US"
1474,Pretzel Baconator®,7.99,"1,050","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1475,Loaded Nacho Single Cheeseburger,6.69,710,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1476,Loaded Nacho Double Cheeseburger,7.69,980,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1477,Loaded Nacho Triple Cheeseburger,8.69,"1,280","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1478,Dave's Single®,5.69,590,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1479,Dave's Single®,5.69,590,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1480,Dave's Double®,6.69,860,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1481,Dave's Double®,6.69,860,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1482,Dave's Triple®,7.69,"1,160","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1483,Dave's Triple®,7.69,"1,160","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1484,Baconator®,7.69,960,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1485,Son of Baconator®,5.99,630,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1486,Big Bacon Classic®,6.69,650,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1487,Big Bacon Classic® Double,7.69,910,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1488,Big Bacon Classic Triple,8.69,"1,220","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1489,Bacon Double Stack,3.99,440,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1490,Jr. Bacon Cheeseburger,3.29,370,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1491,Jr. Cheeseburger Deluxe,2.99,340,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1492,Jr. Cheeseburger,2.49,290,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1493,Double Stack™,3.59,410,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1494,Jr. Hamburger,2.19,250,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1495,French Fries,1.59-3.49,210-470,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1496,Queso Fries,3.49,390,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1497,Baconator Fries,3.79,460,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1498,Chili Cheese Fries,3.79,520,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1499,Cheese Fries,3.59,470,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1500,Family Chili,9.99,"1,100","6020 Bullard Avenue, New Orleans, LA, 70128, US"
1501,Chili,2.99/3.99,240/340,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1502,Sour Cream and Chive Baked Potato,2.99,310,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1503,Plain Baked Potato,2.79,270,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1504,Bacon Cheese Baked Potato,4.19,440,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1505,Chili & Cheese Baked Potato,4.19,500,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1506,Cheese Baked Potato,3.99,450,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1507,Apple Bites,1.59,35,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1508,6 PC. Crispy Chicken Nuggets,2.99,270,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1509,4 PC. Crispy Chicken Nuggets,2.29,180,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1510,6 PC. Spicy Chicken Nuggets,2.99,280,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1511,4 PC. Spicy Chicken Nuggets,2.29,190,"6020 Bullard Avenue, New Orleans, LA, 70128, US"
1512,Pretzel Baconator®,7.99,"1,050","13211 Hwy 90, Boutte, LA, 70039, US"
1513,Loaded Nacho Single Cheeseburger,6.69,710,"13211 Hwy 90, Boutte, LA, 70039, US"
1514,Loaded Nacho Double Cheeseburger,7.69,980,"13211 Hwy 90, Boutte, LA, 70039, US"
1515,Loaded Nacho Triple Cheeseburger,8.69,"1,280","13211 Hwy 90, Boutte, LA, 70039, US"
1516,Dave's Single®,5.69,590,"13211 Hwy 90, Boutte, LA, 70039, US"
1517,Dave's Double®,6.69,860,"13211 Hwy 90, Boutte, LA, 70039, US"
1518,Dave's Triple®,7.69,"1,160","13211 Hwy 90, Boutte, LA, 70039, US"
1519,Baconator®,7.69,960,"13211 Hwy 90, Boutte, LA, 70039, US"
1520,Son of Baconator®,5.99,630,"13211 Hwy 90, Boutte, LA, 70039, US"
1521,Big Bacon Classic®,6.69,650,"13211 Hwy 90, Boutte, LA, 70039, US"
1522,Big Bacon Classic® Double,7.69,910,"13211 Hwy 90, Boutte, LA, 70039, US"
1523,Big Bacon Classic Triple,8.69,"1,220","13211 Hwy 90, Boutte, LA, 70039, US"
1524,Bacon Double Stack,3.99,440,"13211 Hwy 90, Boutte, LA, 70039, US"
1525,Jr. Bacon Cheeseburger,3.29,370,"13211 Hwy 90, Boutte, LA, 70039, US"
1526,Jr. Cheeseburger Deluxe,2.99,340,"13211 Hwy 90, Boutte, LA, 70039, US"
1527,Jr. Cheeseburger,2.49,290,"13211 Hwy 90, Boutte, LA, 70039, US"
1528,Double Stack™,3.59,410,"13211 Hwy 90, Boutte, LA, 70039, US"
1529,Jr. Hamburger,2.19,250,"13211 Hwy 90, Boutte, LA, 70039, US"
1530,French Fries,1.59-3.49,210-470,"13211 Hwy 90, Boutte, LA, 70039, US"
1531,Queso Fries,3.49,390,"13211 Hwy 90, Boutte, LA, 70039, US"
1532,Baconator Fries,3.79,460,"13211 Hwy 90, Boutte, LA, 70039, US"
1533,Chili Cheese Fries,3.79,520,"13211 Hwy 90, Boutte, LA, 70039, US"
1534,Cheese Fries,3.59,470,"13211 Hwy 90, Boutte, LA, 70039, US"
1535,Chili,2.99/3.99,240/340,"13211 Hwy 90, Boutte, LA, 70039, US"
1536,Sour Cream and Chive Baked Potato,2.99,310,"13211 Hwy 90, Boutte, LA, 70039, US"
1537,Plain Baked Potato,2.79,270,"13211 Hwy 90, Boutte, LA, 70039, US"
1538,Bacon Cheese Baked Potato,4.19,440,"13211 Hwy 90, Boutte, LA, 70039, US"
1539,Chili & Cheese Baked Potato,4.19,500,"13211 Hwy 90, Boutte, LA, 70039, US"
1540,Cheese Baked Potato,3.99,450,"13211 Hwy 90, Boutte, LA, 70039, US"
1541,Apple Bites,1.59,35,"13211 Hwy 90, Boutte, LA, 70039, US"
1542,6 PC. Crispy Chicken Nuggets,2.99,270,"13211 Hwy 90, Boutte, LA, 70039, US"
1543,4 PC. Crispy Chicken Nuggets,2.29,180,"13211 Hwy 90, Boutte, LA, 70039, US"
1544,6 PC. Spicy Chicken Nuggets,2.99,280,"13211 Hwy 90, Boutte, LA, 70039, US"
1545,4 PC. Spicy Chicken Nuggets,2.29,190,"13211 Hwy 90, Boutte, LA, 70039, US"
1546,Pretzel Baconator®,7.99,"1,050","3705, Jefferson, LA, 70121, US"
1547,Loaded Nacho Single Cheeseburger,6.69,710,"3705, Jefferson, LA, 70121, US"
1548,Loaded Nacho Double Cheeseburger,7.69,980,"3705, Jefferson, LA, 70121, US"
1549,Loaded Nacho Triple Cheeseburger,8.69,"1,280","3705, Jefferson, LA, 70121, US"
1550,Dave's Single®,5.69,590,"3705, Jefferson, LA, 70121, US"
1551,Dave's Double®,6.69,860,"3705, Jefferson, LA, 70121, US"
1552,Dave's Triple®,7.69,"1,160","3705, Jefferson, LA, 70121, US"
1553,Baconator®,7.69,960,"3705, Jefferson, LA, 70121, US"
1554,Son of Baconator®,5.99,630,"3705, Jefferson, LA, 70121, US"
1555,Big Bacon Classic®,6.69,650,"3705, Jefferson, LA, 70121, US"
1556,Big Bacon Classic® Double,7.69,910,"3705, Jefferson, LA, 70121, US"
1557,Big Bacon Classic Triple,8.69,"1,220","3705, Jefferson, LA, 70121, US"
1558,Bacon Double Stack,3.99,440,"3705, Jefferson, LA, 70121, US"
1559,Jr. Bacon Cheeseburger,3.29,370,"3705, Jefferson, LA, 70121, US"
1560,Jr. Cheeseburger Deluxe,2.99,340,"3705, Jefferson, LA, 70121, US"
1561,Jr. Cheeseburger,2.49,290,"3705, Jefferson, LA, 70121, US"
1562,Double Stack™,3.59,410,"3705, Jefferson, LA, 70121, US"
1563,Jr. Hamburger,2.19,250,"3705, Jefferson, LA, 70121, US"
1564,French Fries,1.59-3.49,210-470,"3705, Jefferson, LA, 70121, US"
1565,Queso Fries,3.49,390,"3705, Jefferson, LA, 70121, US"
1566,Baconator Fries,3.79,460,"3705, Jefferson, LA, 70121, US"
1567,Chili Cheese Fries,3.79,520,"3705, Jefferson, LA, 70121, US"
1568,Cheese Fries,3.59,470,"3705, Jefferson, LA, 70121, US"
1569,Family Chili,9.99,"1,100","3705, Jefferson, LA, 70121, US"
1570,Chili,2.99/3.99,240/340,"3705, Jefferson, LA, 70121, US"
1571,Sour Cream and Chive Baked Potato,2.99,310,"3705, Jefferson, LA, 70121, US"
1572,Plain Baked Potato,2.79,270,"3705, Jefferson, LA, 70121, US"
1573,Bacon Cheese Baked Potato,4.19,440,"3705, Jefferson, LA, 70121, US"
1574,Chili & Cheese Baked Potato,4.19,500,"3705, Jefferson, LA, 70121, US"
1575,Cheese Baked Potato,3.99,450,"3705, Jefferson, LA, 70121, US"
1576,Apple Bites,1.59,35,"3705, Jefferson, LA, 70121, US"
1577,6 PC. Crispy Chicken Nuggets,2.99,270,"3705, Jefferson, LA, 70121, US"
1578,4 PC. Crispy Chicken Nuggets,2.29,180,"3705, Jefferson, LA, 70121, US"
1579,6 PC. Spicy Chicken Nuggets,2.99,280,"3705, Jefferson, LA, 70121, US"
1580,4 PC. Spicy Chicken Nuggets,2.29,190,"3705, Jefferson, LA, 70121, US"
1581,Pretzel Baconator®,7.99,"1,050","4801 Airline Dr., Metairie, LA, 70001, US"
1582,Loaded Nacho Single Cheeseburger,6.69,710,"4801 Airline Dr., Metairie, LA, 70001, US"
1583,Loaded Nacho Double Cheeseburger,7.69,980,"4801 Airline Dr., Metairie, LA, 70001, US"
1584,Loaded Nacho Triple Cheeseburger,8.69,"1,280","4801 Airline Dr., Metairie, LA, 70001, US"
1585,Dave's Single®,5.69,590,"4801 Airline Dr., Metairie, LA, 70001, US"
1586,Dave's Double®,6.69,860,"4801 Airline Dr., Metairie, LA, 70001, US"
1587,Dave's Triple®,7.69,"1,160","4801 Airline Dr., Metairie, LA, 70001, US"
1588,Baconator®,7.69,960,"4801 Airline Dr., Metairie, LA, 70001, US"
1589,Son of Baconator®,5.99,630,"4801 Airline Dr., Metairie, LA, 70001, US"
1590,Big Bacon Classic®,6.69,650,"4801 Airline Dr., Metairie, LA, 70001, US"
1591,Big Bacon Classic® Double,7.69,910,"4801 Airline Dr., Metairie, LA, 70001, US"
1592,Big Bacon Classic Triple,8.69,"1,220","4801 Airline Dr., Metairie, LA, 70001, US"
1593,Bacon Double Stack,3.99,440,"4801 Airline Dr., Metairie, LA, 70001, US"
1594,Jr. Bacon Cheeseburger,3.29,370,"4801 Airline Dr., Metairie, LA, 70001, US"
1595,Jr. Cheeseburger Deluxe,2.99,340,"4801 Airline Dr., Metairie, LA, 70001, US"
1596,Jr. Cheeseburger,2.49,290,"4801 Airline Dr., Metairie, LA, 70001, US"
1597,Double Stack™,3.59,410,"4801 Airline Dr., Metairie, LA, 70001, US"
1598,Jr. Hamburger,2.19,250,"4801 Airline Dr., Metairie, LA, 70001, US"
1599,French Fries,1.59-3.49,210-470,"4801 Airline Dr., Metairie, LA, 70001, US"
1600,Queso Fries,3.49,390,"4801 Airline Dr., Metairie, LA, 70001, US"
1601,Baconator Fries,3.79,460,"4801 Airline Dr., Metairie, LA, 70001, US"
1602,Cheese Fries,3.59,470,"4801 Airline Dr., Metairie, LA, 70001, US"
1603,Family Chili,9.99,"1,100","4801 Airline Dr., Metairie, LA, 70001, US"
1604,Chili,2.99/3.99,240/340,"4801 Airline Dr., Metairie, LA, 70001, US"
1605,Sour Cream and Chive Baked Potato,2.99,310,"4801 Airline Dr., Metairie, LA, 70001, US"
1606,Plain Baked Potato,2.79,270,"4801 Airline Dr., Metairie, LA, 70001, US"
1607,Bacon Cheese Baked Potato,4.19,440,"4801 Airline Dr., Metairie, LA, 70001, US"
1608,Chili & Cheese Baked Potato,4.19,500,"4801 Airline Dr., Metairie, LA, 70001, US"
1609,Cheese Baked Potato,3.99,450,"4801 Airline Dr., Metairie, LA, 70001, US"
1610,Apple Bites,1.59,35,"4801 Airline Dr., Metairie, LA, 70001, US"
1611,6 PC. Crispy Chicken Nuggets,2.99,270,"4801 Airline Dr., Metairie, LA, 70001, US"
1612,4 PC. Crispy Chicken Nuggets,2.29,180,"4801 Airline Dr., Metairie, LA, 70001, US"
1613,6 PC. Spicy Chicken Nuggets,2.99,280,"4801 Airline Dr., Metairie, LA, 70001, US"
1614,4 PC. Spicy Chicken Nuggets,2.29,190,"4801 Airline Dr., Metairie, LA, 70001, US"
1615,Pretzel Baconator®,7.99,"1,050","3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1616,Loaded Nacho Single Cheeseburger,6.69,710,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1617,Loaded Nacho Double Cheeseburger,7.69,980,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1618,Loaded Nacho Triple Cheeseburger,8.69,"1,280","3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1619,Dave's Single®,5.69,590,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1620,Dave's Double®,6.69,860,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1621,Dave's Triple®,7.69,"1,160","3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1622,Baconator®,7.69,960,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1623,Son of Baconator®,5.99,630,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1624,Big Bacon Classic®,6.69,650,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1625,Big Bacon Classic® Double,7.69,910,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1626,Big Bacon Classic Triple,8.69,"1,220","3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1627,Bacon Double Stack,3.99,440,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1628,Jr. Bacon Cheeseburger,3.29,370,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1629,Jr. Cheeseburger Deluxe,2.99,340,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1630,Jr. Cheeseburger,2.49,290,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1631,Double Stack™,3.59,410,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1632,Jr. Hamburger,2.19,250,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1633,French Fries,1.59-3.49,210-470,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1634,Queso Fries,3.49,390,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1635,Baconator Fries,3.79,460,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1636,Chili Cheese Fries,3.79,520,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1637,Cheese Fries,3.59,470,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1638,Family Chili,9.99,"1,100","3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1639,Chili,2.99/3.99,240/340,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1640,Sour Cream and Chive Baked Potato,2.99,310,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1641,Plain Baked Potato,2.79,270,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1642,Bacon Cheese Baked Potato,4.19,440,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1643,Chili & Cheese Baked Potato,4.19,500,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1644,Cheese Baked Potato,3.99,450,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1645,Apple Bites,1.59,35,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1646,6 PC. Crispy Chicken Nuggets,2.99,270,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1647,4 PC. Crispy Chicken Nuggets,2.29,180,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1648,6 PC. Spicy Chicken Nuggets,2.99,280,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1649,4 PC. Spicy Chicken Nuggets,2.29,190,"3236 Ne Evangeline Trwy, Lafayette, LA, 70507, US"
1650,Pretzel Baconator®,7.99,"1,050","1916 Rees Street, Breaux Bridge, LA, 70517, US"
1651,Loaded Nacho Single Cheeseburger,6.69,710,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1652,Loaded Nacho Double Cheeseburger,7.69,980,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1653,Loaded Nacho Triple Cheeseburger,8.69,"1,280","1916 Rees Street, Breaux Bridge, LA, 70517, US"
1654,Dave's Single®,5.69,590,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1655,Dave's Double®,6.69,860,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1656,Dave's Triple®,7.69,"1,160","1916 Rees Street, Breaux Bridge, LA, 70517, US"
1657,Baconator®,7.69,960,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1658,Son of Baconator®,5.99,630,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1659,Big Bacon Classic®,6.69,650,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1660,Big Bacon Classic® Double,7.69,910,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1661,Big Bacon Classic Triple,8.69,"1,220","1916 Rees Street, Breaux Bridge, LA, 70517, US"
1662,Bacon Double Stack,3.99,440,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1663,Jr. Bacon Cheeseburger,3.29,370,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1664,Jr. Cheeseburger Deluxe,2.99,340,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1665,Jr. Cheeseburger,2.49,290,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1666,Double Stack™,3.59,410,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1667,Jr. Hamburger,2.19,250,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1668,French Fries,1.59-3.49,210-470,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1669,Queso Fries,3.49,390,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1670,Baconator Fries,3.79,460,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1671,Chili Cheese Fries,3.79,520,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1672,Cheese Fries,3.59,470,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1673,Family Chili,9.99,"1,100","1916 Rees Street, Breaux Bridge, LA, 70517, US"
1674,Chili,2.99/3.99,240/340,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1675,Sour Cream and Chive Baked Potato,2.99,310,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1676,Plain Baked Potato,2.79,270,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1677,Bacon Cheese Baked Potato,4.19,440,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1678,Chili & Cheese Baked Potato,4.19,500,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1679,Cheese Baked Potato,3.99,450,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1680,Apple Bites,1.59,35,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1681,6 PC. Crispy Chicken Nuggets,2.99,270,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1682,4 PC. Crispy Chicken Nuggets,2.29,180,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1683,6 PC. Spicy Chicken Nuggets,2.99,280,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1684,4 PC. Spicy Chicken Nuggets,2.29,190,"1916 Rees Street, Breaux Bridge, LA, 70517, US"
1685,Pretzel Baconator®,7.99,"1,050","208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1686,Loaded Nacho Single Cheeseburger,6.69,710,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1687,Loaded Nacho Double Cheeseburger,7.69,980,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1688,Loaded Nacho Triple Cheeseburger,8.69,"1,280","208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1689,Dave's Single®,5.69,590,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1690,Dave's Double®,6.69,860,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1691,Dave's Triple®,7.69,"1,160","208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1692,Baconator®,7.69,960,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1693,Son of Baconator®,5.99,630,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1694,Big Bacon Classic®,6.69,650,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1695,Big Bacon Classic® Double,7.69,910,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1696,Big Bacon Classic Triple,8.69,"1,220","208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1697,Bacon Double Stack,3.99,440,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1698,Jr. Bacon Cheeseburger,3.29,370,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1699,Jr. Cheeseburger Deluxe,2.99,340,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1700,Jr. Cheeseburger,2.49,290,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1701,Double Stack™,3.59,410,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1702,Jr. Hamburger,2.19,250,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1703,French Fries,1.59-3.49,210-470,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1704,Queso Fries,3.49,390,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1705,Baconator Fries,3.79,460,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1706,Chili Cheese Fries,3.79,520,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1707,Cheese Fries,3.59,470,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1708,Family Chili,9.99,"1,100","208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1709,Chili,2.99/3.99,240/340,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1710,Sour Cream and Chive Baked Potato,2.99,310,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1711,Plain Baked Potato,2.79,270,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1712,Bacon Cheese Baked Potato,4.19,440,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1713,Chili & Cheese Baked Potato,4.19,500,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1714,Cheese Baked Potato,3.99,450,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1715,Apple Bites,1.59,35,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1716,6 PC. Crispy Chicken Nuggets,2.99,270,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1717,4 PC. Crispy Chicken Nuggets,2.29,180,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1718,6 PC. Spicy Chicken Nuggets,2.99,280,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1719,4 PC. Spicy Chicken Nuggets,2.29,190,"208 Ambassador Caffery Pkwy, Scott, LA, 70583, US"
1720,Pretzel Baconator®,7.99,"1,050","3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
1721,Loaded Nacho Single Cheeseburger,6.69,710,"3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
1722,Loaded Nacho Double Cheeseburger,7.69,980,"3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
1723,Loaded Nacho Triple Cheeseburger,8.69,"1,280","3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
1724,Dave's Single®,5.69,590,"3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
1725,Dave's Double®,6.69,860,"3144 Ambassador Caffrey, Lafayette, LA, 70506, US"
