,menu_item,price,calories,address
6113,Apple Bites,1.69,35,"4115 S. Congress, Austin, TX, 78745, US"
6114,6 PC. Crispy Chicken Nuggets,3.29,270,"4115 S. Congress, Austin, TX, 78745, US"
6115,4 PC. Crispy Chicken Nuggets,2.29,180,"4115 S. Congress, Austin, TX, 78745, US"
6116,6 PC. Spicy Chicken Nuggets,3.29,280,"4115 S. Congress, Austin, TX, 78745, US"
6117,4 PC. Spicy Chicken Nuggets,2.29,190,"4115 S. Congress, Austin, TX, 78745, US"
6118,Pretzel Baconator®,8.19,"1,050","6210 East Ben White, Austin, TX, 78741, US"
6119,Dave's Single®,5.69,590,"6210 East Ben White, Austin, TX, 78741, US"
6120,Dave's Double®,6.69,860,"6210 East Ben White, Austin, TX, 78741, US"
6121,Dave's Triple®,7.69,"1,160","6210 East Ben White, Austin, TX, 78741, US"
6122,Baconator®,8.19,960,"6210 East Ben White, Austin, TX, 78741, US"
6123,Son of Baconator®,6.19,630,"6210 East Ben White, Austin, TX, 78741, US"
6124,Big Bacon Classic®,6.69,650,"6210 East Ben White, Austin, TX, 78741, US"
6125,Big Bacon Classic® Double,7.69,920,"6210 East Ben White, Austin, TX, 78741, US"
6126,Big Bacon Classic Triple,8.69,"1,220","6210 East Ben White, Austin, TX, 78741, US"
6127,Bacon Double Stack,4.19,440,"6210 East Ben White, Austin, TX, 78741, US"
6128,Jr. Bacon Cheeseburger,3.29,370,"6210 East Ben White, Austin, TX, 78741, US"
6129,Jr. Cheeseburger Deluxe,3.19,350,"6210 East Ben White, Austin, TX, 78741, US"
6130,Jr. Cheeseburger,2.59,290,"6210 East Ben White, Austin, TX, 78741, US"
6131,Double Stack™,3.69,410,"6210 East Ben White, Austin, TX, 78741, US"
6132,Jr. Hamburger,2.29,250,"6210 East Ben White, Austin, TX, 78741, US"
6133,Texas Double Cheeseburger,3.49,410,"6210 East Ben White, Austin, TX, 78741, US"
6134,French Fries,1.99-3.79,210-470,"6210 East Ben White, Austin, TX, 78741, US"
6135,Baconator Fries,3.99,460,"6210 East Ben White, Austin, TX, 78741, US"
6136,Chili Cheese Fries,3.99,520,"6210 East Ben White, Austin, TX, 78741, US"
6137,Cheese Fries,3.59,470,"6210 East Ben White, Austin, TX, 78741, US"
6138,Family Chili,9.99,"1,100","6210 East Ben White, Austin, TX, 78741, US"
6139,Chili,3.29/4.29,240/340,"6210 East Ben White, Austin, TX, 78741, US"
6140,Sour Cream and Chive Baked Potato,3.19,310,"6210 East Ben White, Austin, TX, 78741, US"
6141,Plain Baked Potato,2.99,270,"6210 East Ben White, Austin, TX, 78741, US"
6142,Bacon Cheese Baked Potato,4.49,440,"6210 East Ben White, Austin, TX, 78741, US"
6143,Chili & Cheese Baked Potato,4.49,500,"6210 East Ben White, Austin, TX, 78741, US"
6144,Cheese Baked Potato,3.99,450,"6210 East Ben White, Austin, TX, 78741, US"
6145,Apple Bites,1.69,35,"6210 East Ben White, Austin, TX, 78741, US"
6146,6 PC. Crispy Chicken Nuggets,3.29,270,"6210 East Ben White, Austin, TX, 78741, US"
6147,4 PC. Crispy Chicken Nuggets,2.29,180,"6210 East Ben White, Austin, TX, 78741, US"
6148,6 PC. Spicy Chicken Nuggets,3.29,280,"6210 East Ben White, Austin, TX, 78741, US"
6149,4 PC. Spicy Chicken Nuggets,2.29,190,"6210 East Ben White, Austin, TX, 78741, US"
6150,Pretzel Baconator®,8.19,"1,050","607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6151,Dave's Single®,5.69,590,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6152,Dave's Double®,6.69,860,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6153,Dave's Triple®,7.69,"1,160","607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6154,Baconator®,8.19,960,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6155,Son of Baconator®,6.19,630,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6156,Big Bacon Classic®,6.69,650,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6157,Big Bacon Classic® Double,7.69,920,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6158,Big Bacon Classic Triple,8.69,"1,220","607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6159,Bacon Double Stack,4.19,440,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6160,Jr. Bacon Cheeseburger,3.29,370,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6161,Jr. Cheeseburger Deluxe,3.19,350,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6162,Jr. Cheeseburger,2.59,290,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6163,Double Stack™,3.69,410,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6164,Jr. Hamburger,2.29,250,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6165,Texas Double Cheeseburger,3.49,410,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6166,French Fries,1.99-3.79,210-470,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6167,Baconator Fries,3.99,460,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6168,Chili Cheese Fries,3.99,520,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6169,Cheese Fries,3.59,470,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6170,Family Chili,9.99,"1,100","607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6171,Chili,3.29/4.29,240/340,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6172,Sour Cream and Chive Baked Potato,3.19,310,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6173,Plain Baked Potato,2.99,270,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6174,Bacon Cheese Baked Potato,4.49,440,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6175,Chili & Cheese Baked Potato,4.49,500,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6176,Cheese Baked Potato,3.99,450,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6177,Apple Bites,1.69,35,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6178,6 PC. Crispy Chicken Nuggets,3.29,270,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6179,4 PC. Crispy Chicken Nuggets,2.29,180,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6180,6 PC. Spicy Chicken Nuggets,3.29,280,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6181,4 PC. Spicy Chicken Nuggets,2.29,190,"607 Louis Henna Blvd, Round Rock, TX, 78664, US"
6182,Pretzel Baconator®,8.19,"1,050","1910 West Braker Lane, Austin, TX, 78758, US"
6183,Dave's Single®,5.69,590,"1910 West Braker Lane, Austin, TX, 78758, US"
6184,Dave's Double®,6.69,860,"1910 West Braker Lane, Austin, TX, 78758, US"
6185,Dave's Triple®,7.69,"1,160","1910 West Braker Lane, Austin, TX, 78758, US"
6186,Baconator®,8.19,960,"1910 West Braker Lane, Austin, TX, 78758, US"
6187,Son of Baconator®,6.19,630,"1910 West Braker Lane, Austin, TX, 78758, US"
6188,Big Bacon Classic®,6.69,650,"1910 West Braker Lane, Austin, TX, 78758, US"
6189,Big Bacon Classic® Double,7.69,920,"1910 West Braker Lane, Austin, TX, 78758, US"
6190,Big Bacon Classic Triple,8.69,"1,220","1910 West Braker Lane, Austin, TX, 78758, US"
6191,Bacon Double Stack,4.19,440,"1910 West Braker Lane, Austin, TX, 78758, US"
6192,Jr. Bacon Cheeseburger,3.29,370,"1910 West Braker Lane, Austin, TX, 78758, US"
6193,Jr. Cheeseburger Deluxe,3.19,350,"1910 West Braker Lane, Austin, TX, 78758, US"
6194,Jr. Cheeseburger,2.59,290,"1910 West Braker Lane, Austin, TX, 78758, US"
6195,Double Stack™,3.69,410,"1910 West Braker Lane, Austin, TX, 78758, US"
6196,Jr. Hamburger,2.29,250,"1910 West Braker Lane, Austin, TX, 78758, US"
6197,Texas Double Cheeseburger,3.49,410,"1910 West Braker Lane, Austin, TX, 78758, US"
6198,French Fries,1.99-3.79,210-470,"1910 West Braker Lane, Austin, TX, 78758, US"
6199,Baconator Fries,3.99,460,"1910 West Braker Lane, Austin, TX, 78758, US"
6200,Chili Cheese Fries,3.99,520,"1910 West Braker Lane, Austin, TX, 78758, US"
6201,Cheese Fries,3.59,470,"1910 West Braker Lane, Austin, TX, 78758, US"
6202,Family Chili,9.99,"1,100","1910 West Braker Lane, Austin, TX, 78758, US"
6203,Chili,3.29/4.29,240/340,"1910 West Braker Lane, Austin, TX, 78758, US"
6204,Sour Cream and Chive Baked Potato,3.19,310,"1910 West Braker Lane, Austin, TX, 78758, US"
6205,Plain Baked Potato,2.99,270,"1910 West Braker Lane, Austin, TX, 78758, US"
6206,Bacon Cheese Baked Potato,4.49,440,"1910 West Braker Lane, Austin, TX, 78758, US"
6207,Chili & Cheese Baked Potato,4.49,500,"1910 West Braker Lane, Austin, TX, 78758, US"
6208,Cheese Baked Potato,3.99,450,"1910 West Braker Lane, Austin, TX, 78758, US"
6209,Apple Bites,1.69,35,"1910 West Braker Lane, Austin, TX, 78758, US"
6210,6 PC. Crispy Chicken Nuggets,3.29,270,"1910 West Braker Lane, Austin, TX, 78758, US"
6211,4 PC. Crispy Chicken Nuggets,2.29,180,"1910 West Braker Lane, Austin, TX, 78758, US"
6212,6 PC. Spicy Chicken Nuggets,3.29,280,"1910 West Braker Lane, Austin, TX, 78758, US"
6213,4 PC. Spicy Chicken Nuggets,2.29,190,"1910 West Braker Lane, Austin, TX, 78758, US"
6214,Pretzel Baconator®,8.19,"1,050","17560 RR -620, Round Rock, TX, 78681, US"
6215,Dave's Single®,5.69,590,"17560 RR -620, Round Rock, TX, 78681, US"
6216,Dave's Double®,6.69,860,"17560 RR -620, Round Rock, TX, 78681, US"
6217,Dave's Triple®,7.69,"1,160","17560 RR -620, Round Rock, TX, 78681, US"
6218,Baconator®,8.19,960,"17560 RR -620, Round Rock, TX, 78681, US"
6219,Son of Baconator®,6.19,630,"17560 RR -620, Round Rock, TX, 78681, US"
6220,Big Bacon Classic®,6.69,650,"17560 RR -620, Round Rock, TX, 78681, US"
6221,Big Bacon Classic® Double,7.69,910,"17560 RR -620, Round Rock, TX, 78681, US"
6222,Big Bacon Classic Triple,8.69,"1,220","17560 RR -620, Round Rock, TX, 78681, US"
6223,Bacon Double Stack,4.19,440,"17560 RR -620, Round Rock, TX, 78681, US"
6224,Jr. Bacon Cheeseburger,3.29,370,"17560 RR -620, Round Rock, TX, 78681, US"
6225,Jr. Cheeseburger Deluxe,3.19,340,"17560 RR -620, Round Rock, TX, 78681, US"
6226,Jr. Cheeseburger,2.59,290,"17560 RR -620, Round Rock, TX, 78681, US"
6227,Double Stack™,3.69,410,"17560 RR -620, Round Rock, TX, 78681, US"
6228,Jr. Hamburger,2.29,250,"17560 RR -620, Round Rock, TX, 78681, US"
6229,Texas Double Cheeseburger,3.49,410,"17560 RR -620, Round Rock, TX, 78681, US"
6230,French Fries,1.99-3.79,210-470,"17560 RR -620, Round Rock, TX, 78681, US"
6231,Baconator Fries,3.99,460,"17560 RR -620, Round Rock, TX, 78681, US"
6232,Chili Cheese Fries,3.99,520,"17560 RR -620, Round Rock, TX, 78681, US"
6233,Cheese Fries,3.59,470,"17560 RR -620, Round Rock, TX, 78681, US"
6234,Chili,3.29/4.29,240/340,"17560 RR -620, Round Rock, TX, 78681, US"
6235,Sour Cream and Chive Baked Potato,3.19,310,"17560 RR -620, Round Rock, TX, 78681, US"
6236,Plain Baked Potato,2.99,270,"17560 RR -620, Round Rock, TX, 78681, US"
6237,Bacon Cheese Baked Potato,4.49,440,"17560 RR -620, Round Rock, TX, 78681, US"
6238,Chili & Cheese Baked Potato,4.49,500,"17560 RR -620, Round Rock, TX, 78681, US"
6239,Cheese Baked Potato,3.99,450,"17560 RR -620, Round Rock, TX, 78681, US"
6240,Apple Bites,1.69,35,"17560 RR -620, Round Rock, TX, 78681, US"
6241,6 PC. Crispy Chicken Nuggets,3.29,270,"17560 RR -620, Round Rock, TX, 78681, US"
6242,4 PC. Crispy Chicken Nuggets,2.29,180,"17560 RR -620, Round Rock, TX, 78681, US"
6243,6 PC. Spicy Chicken Nuggets,3.29,280,"17560 RR -620, Round Rock, TX, 78681, US"
6244,4 PC. Spicy Chicken Nuggets,2.29,190,"17560 RR -620, Round Rock, TX, 78681, US"
6245,Pretzel Baconator®,9.49,"1,050","1105 N 400 West, Layton, UT, 84041, US"
6246,Dave's Single®,5.69,590,"1105 N 400 West, Layton, UT, 84041, US"
6247,Dave's Double®,7.19,860,"1105 N 400 West, Layton, UT, 84041, US"
6248,Dave's Triple®,7.99,"1,160","1105 N 400 West, Layton, UT, 84041, US"
6249,Baconator®,8.69,960,"1105 N 400 West, Layton, UT, 84041, US"
6250,Son of Baconator®,6.79,630,"1105 N 400 West, Layton, UT, 84041, US"
6251,Big Bacon Classic®,6.29,650,"1105 N 400 West, Layton, UT, 84041, US"
6252,Big Bacon Classic® Double,7.99,920,"1105 N 400 West, Layton, UT, 84041, US"
6253,Big Bacon Classic Triple,8.79,"1,220","1105 N 400 West, Layton, UT, 84041, US"
6254,Bacon Double Stack,3.79,440,"1105 N 400 West, Layton, UT, 84041, US"
6255,Jr. Bacon Cheeseburger,2.79,370,"1105 N 400 West, Layton, UT, 84041, US"
6256,Jr. Cheeseburger Deluxe,2.49,350,"1105 N 400 West, Layton, UT, 84041, US"
6257,Jr. Cheeseburger,2.19,290,"1105 N 400 West, Layton, UT, 84041, US"
6258,Double Stack™,2.99,410,"1105 N 400 West, Layton, UT, 84041, US"
6259,Jr. Hamburger,1.89,250,"1105 N 400 West, Layton, UT, 84041, US"
6260,French Fries,1.99-3.39,210-470,"1105 N 400 West, Layton, UT, 84041, US"
6261,Baconator Fries,3.89,460,"1105 N 400 West, Layton, UT, 84041, US"
6262,Chili Cheese Fries,3.69,520,"1105 N 400 West, Layton, UT, 84041, US"
6263,Cheese Fries,3.39,470,"1105 N 400 West, Layton, UT, 84041, US"
6264,Chili,3.09/3.89,240/340,"1105 N 400 West, Layton, UT, 84041, US"
6265,Sour Cream and Chive Baked Potato,3.49,310,"1105 N 400 West, Layton, UT, 84041, US"
6266,Plain Baked Potato,2.89,270,"1105 N 400 West, Layton, UT, 84041, US"
6267,Bacon Cheese Baked Potato,4.79,440,"1105 N 400 West, Layton, UT, 84041, US"
6268,Chili & Cheese Baked Potato,4.39,500,"1105 N 400 West, Layton, UT, 84041, US"
6269,Cheese Baked Potato,4.09,450,"1105 N 400 West, Layton, UT, 84041, US"
6270,Apple Bites,1.49,35,"1105 N 400 West, Layton, UT, 84041, US"
6271,6 PC. Crispy Chicken Nuggets,3.39,270,"1105 N 400 West, Layton, UT, 84041, US"
6272,4 PC. Crispy Chicken Nuggets,2.39,180,"1105 N 400 West, Layton, UT, 84041, US"
6273,6 PC. Spicy Chicken Nuggets,3.39,280,"1105 N 400 West, Layton, UT, 84041, US"
6274,4 PC. Spicy Chicken Nuggets,2.39,190,"1105 N 400 West, Layton, UT, 84041, US"
6275,Pretzel Baconator®,9.49,"1,050","353 West 200 North, Kaysville, UT, 84037, US"
6276,Dave's Single®,5.49,590,"353 West 200 North, Kaysville, UT, 84037, US"
6277,Dave's Double®,7.29,860,"353 West 200 North, Kaysville, UT, 84037, US"
6278,Dave's Triple®,7.99,"1,160","353 West 200 North, Kaysville, UT, 84037, US"
6279,Baconator®,8.69,960,"353 West 200 North, Kaysville, UT, 84037, US"
6280,Son of Baconator®,6.69,630,"353 West 200 North, Kaysville, UT, 84037, US"
6281,Big Bacon Classic®,6.69,650,"353 West 200 North, Kaysville, UT, 84037, US"
6282,Big Bacon Classic® Double,8.19,920,"353 West 200 North, Kaysville, UT, 84037, US"
6283,Big Bacon Classic Triple,9.19,"1,220","353 West 200 North, Kaysville, UT, 84037, US"
6284,Bacon Double Stack,3.99,440,"353 West 200 North, Kaysville, UT, 84037, US"
6285,Jr. Bacon Cheeseburger,2.79,370,"353 West 200 North, Kaysville, UT, 84037, US"
6286,Jr. Cheeseburger Deluxe,2.49,350,"353 West 200 North, Kaysville, UT, 84037, US"
6287,Jr. Cheeseburger,2.29,290,"353 West 200 North, Kaysville, UT, 84037, US"
6288,Double Stack™,2.99,410,"353 West 200 North, Kaysville, UT, 84037, US"
6289,Jr. Hamburger,1.89,250,"353 West 200 North, Kaysville, UT, 84037, US"
6290,French Fries,1.99-3.29,210-470,"353 West 200 North, Kaysville, UT, 84037, US"
6291,Baconator Fries,3.99,460,"353 West 200 North, Kaysville, UT, 84037, US"
6292,Chili Cheese Fries,3.79,520,"353 West 200 North, Kaysville, UT, 84037, US"
6293,Cheese Fries,3.39,470,"353 West 200 North, Kaysville, UT, 84037, US"
6294,Chili,2.99/3.99,240/340,"353 West 200 North, Kaysville, UT, 84037, US"
6295,Sour Cream and Chive Baked Potato,3.49,310,"353 West 200 North, Kaysville, UT, 84037, US"
6296,Plain Baked Potato,2.89,270,"353 West 200 North, Kaysville, UT, 84037, US"
6297,Bacon Cheese Baked Potato,4.79,440,"353 West 200 North, Kaysville, UT, 84037, US"
6298,Chili & Cheese Baked Potato,4.39,500,"353 West 200 North, Kaysville, UT, 84037, US"
6299,Cheese Baked Potato,4.09,450,"353 West 200 North, Kaysville, UT, 84037, US"
6300,Apple Bites,1.49,35,"353 West 200 North, Kaysville, UT, 84037, US"
6301,6 PC. Crispy Chicken Nuggets,3.39,270,"353 West 200 North, Kaysville, UT, 84037, US"
6302,4 PC. Crispy Chicken Nuggets,2.49,180,"353 West 200 North, Kaysville, UT, 84037, US"
6303,6 PC. Spicy Chicken Nuggets,3.39,280,"353 West 200 North, Kaysville, UT, 84037, US"
6304,4 PC. Spicy Chicken Nuggets,2.49,190,"353 West 200 North, Kaysville, UT, 84037, US"
6305,Pretzel Baconator®,9.39,"1,050","1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6306,Dave's Single®,5.99,590,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6307,Dave's Double®,7.19,860,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6308,Dave's Triple®,8.69,"1,160","1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6309,Baconator®,8.69,960,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6310,Son of Baconator®,6.69,630,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6311,Big Bacon Classic®,6.99,650,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6312,Big Bacon Classic® Double,7.99,910,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6313,Big Bacon Classic Triple,8.99,"1,220","1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6314,Bacon Double Stack,3.99,440,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6315,Jr. Bacon Cheeseburger,3.29,370,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6316,Jr. Cheeseburger Deluxe,2.69,340,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6317,Jr. Cheeseburger,2.29,290,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6318,Double Stack™,3.29,410,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6319,Jr. Hamburger,2.09,250,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6320,French Fries,1.79-3.59,210-470,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6321,Baconator Fries,4.29,460,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6322,Chili Cheese Fries,4.29,520,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6323,Cheese Fries,3.49,470,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6324,Chili,3.29/3.99,240/340,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6325,Sour Cream and Chive Baked Potato,2.99,310,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6326,Plain Baked Potato,2.79,270,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6327,Bacon Cheese Baked Potato,4.29,440,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6328,Chili & Cheese Baked Potato,4.29,500,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6329,Cheese Baked Potato,3.99,450,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6330,Apple Bites,2.19,35,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6331,6 PC. Crispy Chicken Nuggets,3.29,270,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6332,4 PC. Crispy Chicken Nuggets,2.49,180,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6333,6 PC. Spicy Chicken Nuggets,3.29,280,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6334,4 PC. Spicy Chicken Nuggets,2.49,190,"1726 Bluff Ridge Drive, Syracuse, UT, 84075, US"
6335,Pretzel Baconator®,9.49,"1,050","2011 North Hillfield Road, Layton, UT, 84041, US"
6336,Dave's Single®,5.69,590,"2011 North Hillfield Road, Layton, UT, 84041, US"
6337,Dave's Double®,7.19,860,"2011 North Hillfield Road, Layton, UT, 84041, US"
6338,Dave's Triple®,7.99,"1,160","2011 North Hillfield Road, Layton, UT, 84041, US"
6339,Baconator®,8.69,960,"2011 North Hillfield Road, Layton, UT, 84041, US"
6340,Son of Baconator®,6.79,630,"2011 North Hillfield Road, Layton, UT, 84041, US"
6341,Big Bacon Classic®,6.29,650,"2011 North Hillfield Road, Layton, UT, 84041, US"
6342,Big Bacon Classic® Double,7.99,920,"2011 North Hillfield Road, Layton, UT, 84041, US"
6343,Big Bacon Classic Triple,8.79,"1,220","2011 North Hillfield Road, Layton, UT, 84041, US"
6344,Bacon Double Stack,3.79,440,"2011 North Hillfield Road, Layton, UT, 84041, US"
6345,Jr. Bacon Cheeseburger,2.79,370,"2011 North Hillfield Road, Layton, UT, 84041, US"
6346,Jr. Cheeseburger Deluxe,2.49,350,"2011 North Hillfield Road, Layton, UT, 84041, US"
6347,Jr. Cheeseburger,2.19,290,"2011 North Hillfield Road, Layton, UT, 84041, US"
6348,Double Stack™,2.99,410,"2011 North Hillfield Road, Layton, UT, 84041, US"
6349,Jr. Hamburger,1.89,250,"2011 North Hillfield Road, Layton, UT, 84041, US"
6350,French Fries,1.99-3.39,210-470,"2011 North Hillfield Road, Layton, UT, 84041, US"
6351,Baconator Fries,3.89,460,"2011 North Hillfield Road, Layton, UT, 84041, US"
6352,Chili Cheese Fries,3.69,520,"2011 North Hillfield Road, Layton, UT, 84041, US"
6353,Cheese Fries,3.39,470,"2011 North Hillfield Road, Layton, UT, 84041, US"
6354,Chili,3.09/3.89,240/340,"2011 North Hillfield Road, Layton, UT, 84041, US"
6355,Sour Cream and Chive Baked Potato,3.49,310,"2011 North Hillfield Road, Layton, UT, 84041, US"
6356,Plain Baked Potato,2.89,270,"2011 North Hillfield Road, Layton, UT, 84041, US"
6357,Bacon Cheese Baked Potato,4.79,440,"2011 North Hillfield Road, Layton, UT, 84041, US"
6358,Chili & Cheese Baked Potato,4.39,500,"2011 North Hillfield Road, Layton, UT, 84041, US"
6359,Cheese Baked Potato,4.09,450,"2011 North Hillfield Road, Layton, UT, 84041, US"
6360,Apple Bites,1.49,35,"2011 North Hillfield Road, Layton, UT, 84041, US"
6361,6 PC. Crispy Chicken Nuggets,3.39,270,"2011 North Hillfield Road, Layton, UT, 84041, US"
6362,4 PC. Crispy Chicken Nuggets,2.39,180,"2011 North Hillfield Road, Layton, UT, 84041, US"
6363,6 PC. Spicy Chicken Nuggets,3.39,280,"2011 North Hillfield Road, Layton, UT, 84041, US"
6364,4 PC. Spicy Chicken Nuggets,2.39,190,"2011 North Hillfield Road, Layton, UT, 84041, US"
6365,Pretzel Baconator®,9.49,"1,050","737 N. Main Street, Layton, UT, 84041, US"
6366,Dave's Single®,5.69,590,"737 N. Main Street, Layton, UT, 84041, US"
6367,Dave's Double®,7.19,860,"737 N. Main Street, Layton, UT, 84041, US"
6368,Dave's Triple®,7.99,"1,160","737 N. Main Street, Layton, UT, 84041, US"
6369,Baconator®,8.69,960,"737 N. Main Street, Layton, UT, 84041, US"
6370,Son of Baconator®,6.79,630,"737 N. Main Street, Layton, UT, 84041, US"
6371,Big Bacon Classic®,6.29,650,"737 N. Main Street, Layton, UT, 84041, US"
6372,Big Bacon Classic® Double,7.99,920,"737 N. Main Street, Layton, UT, 84041, US"
6373,Big Bacon Classic Triple,8.79,"1,220","737 N. Main Street, Layton, UT, 84041, US"
6374,Bacon Double Stack,3.79,440,"737 N. Main Street, Layton, UT, 84041, US"
6375,Jr. Bacon Cheeseburger,2.79,370,"737 N. Main Street, Layton, UT, 84041, US"
6376,Jr. Cheeseburger Deluxe,2.49,350,"737 N. Main Street, Layton, UT, 84041, US"
6377,Jr. Cheeseburger,2.19,290,"737 N. Main Street, Layton, UT, 84041, US"
6378,Double Stack™,2.99,410,"737 N. Main Street, Layton, UT, 84041, US"
6379,Jr. Hamburger,1.89,250,"737 N. Main Street, Layton, UT, 84041, US"
6380,French Fries,1.99-3.39,210-470,"737 N. Main Street, Layton, UT, 84041, US"
6381,Baconator Fries,3.89,460,"737 N. Main Street, Layton, UT, 84041, US"
