,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
127,Carls Jr,"1611 n blackstone ave, fresno, ca, 93703, us",8.785094339622642,7.17,4.258614631074957,4.4,87,160+,9.89,0.0,6.39,,5.19,,ca,93703,Fresno,2024-05-14,1,1,1,0
128,McDonald,"125 monterey rd, pacifica, ca, 94044-1332, us",5.655441176470588,4.34,4.5842155444857156,4.7,151,600+,7.39,12.39,3.49,3.29,4.59,,ca,94044,San Mateo,2024-05-14,1,1,1,0
129,McDonald,"1260 park blvd, san diego, ca, 92101, us",8.078141592920362,5.39,5.783681429903132,4.5,138,9,8.49,14.19,4.49,3.79,5.69,,ca,92101,San Diego,2024-05-14,1,1,1,0
130,Jack in the Box,"1110 c st, san diego, ca, 92101, us",8.4410144927536,7.49,4.296222437406386,4.5,276,1,7.86,14.98,3.74,3.49,4.99,,ca,92101,San Diego,2024-05-14,1,1,1,0
131,Jack in the Box,"1619 pacific hwy, san diego, ca, 92101, us",8.378206896551697,7.49,4.099318138248496,4.5,290,1,7.24,13.73,4.11,3.74,5.24,,ca,92101,San Diego,2024-05-14,1,1,1,0
132,Shake Shack,"2008 india st., san diego, ca, 92101, us",21.539999999999996,7.59,35.70906838514645,4.8,157,8,9.39,,8.99,8.79,5.49,,ca,92101,San Diego,2024-05-14,1,1,1,0
133,Burger King,"1210 11th ave, san diego, ca, 92101, us",9.057926829268299,8.49,6.095057821571882,4.6,164,1,9.29,15.29,4.19,4.59,5.09,,ca,92101,San Diego,2024-05-14,1,1,1,0
134,McDonald,"1299 e santa clara st, san jose, ca, 95116, us",5.749264705882363,4.19,4.225957015237696,4.4,151,2,6.69,10.79,3.59,3.19,4.99,,ca,95116,Santa Clara,2024-05-14,1,1,1,0
135,McDonald,"1310 east olympic blvd, los angeles, ca, 90021, us",6.6696638655462195,5.07,4.604798909426702,4.6,143,4,7.69,11.89,4.86,2.89,4.79,,ca,90021,Los Angeles,2024-05-14,1,1,1,0
136,McDonald,"690 alameda st., los angeles, ca, 90021, us",6.70254237288136,4.825,4.627086279144273,4.5,143,5,7.79,12.29,4.86,2.89,4.79,,ca,90021,Los Angeles,2024-05-14,1,1,1,0
137,Jack in the Box,"1415 south alameda street, los angeles, ca, 90021, us",8.047671232876684,7.24,3.881642083162125,4.5479452054794525,292,1,6.61,12.35,3.74,3.36,4.99,,ca,90021,Los Angeles,2024-05-14,1,1,1,0
138,McDonald,"1324 e hatch rd, ceres, ca, 95351, us",8.1085,5.29,8.064418845857935,4.2,157,260+,7.59,12.59,4.59,3.59,5.59,,ca,95351,Stanislaus,2024-05-14,1,1,1,0
139,McDonald,"409 paradise road, modesto, ca, 95351, us",8.494932432432439,5.39,9.023771796087663,4.5,163,340+,8.29,13.69,4.49,4.19,5.69,,ca,95351,Stanislaus,2024-05-14,1,1,1,0
140,Jack in the Box,"339 paradise avenue, modesto, ca, 95351, us",8.843068965517222,8.11,4.297585837389003,4.346551724137931,290,230+,7.49,14.6,4.11,3.74,4.99,,ca,95351,Stanislaus,2024-05-14,1,1,1,0
141,Jack in the Box,"801 kansas ave., modesto, ca, 95351, us",8.900794701986753,8.11,4.358693759485578,4.4,151,99,7.49,14.6,4.11,3.74,4.99,,ca,95351,Stanislaus,2024-05-14,1,1,1,0
142,Wendy,"1374 e. hatch rd., modesto, ca, 95351, us",6.8278,5.36,3.4435843477400114,,85,250+,9.14,0.0,3.65,3.16,0.0,4.5,ca,95351,Stanislaus,2024-05-14,1,1,1,0
143,Wendy,"1617 north carpenter road, modesto, ca, 95351, us",6.8278,5.36,3.4435843477400114,,85,110+,9.14,0.0,3.65,3.16,0.0,4.1,ca,95351,Stanislaus,2024-05-14,1,1,1,0
144,Burger King,"1042 north carpenter road, modesto, ca, 95351, us",9.728181818181826,8.09,6.379506703901484,4.4,176,100+,10.09,17.79,4.29,5.69,5.49,,ca,95351,Stanislaus,2024-05-14,1,1,1,0
145,McDonald,"1330 jackson st, oakland, ca, 94612, us",7.193709677419358,5.135,5.3924185829530416,4.5,150,2,6.89,12.79,3.49,2.99,4.79,,ca,94612,Alameda,2024-05-14,1,1,1,0
146,Shake Shack,"1954 telegraph avenue, oakland, ca, 94612, us",22.935918367346943,7.89,37.780391654194844,4.6,100,5,9.59,,9.39,8.99,5.49,,ca,94612,Alameda,2024-05-14,1,1,1,0
147,McDonald,"13370 lincoln way, auburn, ca, 95603, us",6.0566153846153865,4.99,3.956396097819355,4.4,149,56,7.79,12.99,3.49,3.39,5.39,,ca,95603,Placer,2024-05-14,1,1,1,0
148,McDonald,"2865 bell rd, auburn, ca, 95603, us",6.813863636363639,4.99,5.384586538772141,3.5,151,49,7.79,12.99,3.39,3.29,5.79,,ca,95603,Placer,2024-05-14,1,1,1,0
149,Jack in the Box,"13421 east lincoln way, auburn, ca, 95603, us",8.212618181818161,7.74,4.034252218603315,3.8516363636363637,275,81,6.86,13.35,3.74,3.36,4.99,,ca,95603,Placer,2024-05-14,1,1,1,0
150,Burger King,"2905 bell rd, auburn, ca, 95603, us",8.307777777777781,7.045,6.015955918828193,3.5999999999999996,72,48,9.68,17.22,3.72,5.09,4.42,,ca,95603,Placer,2024-05-14,1,1,1,0
151,McDonald,"1365 n main st, salinas, ca, 93906, us",5.575599999999999,3.99,4.183201338687871,4.4,144,800+,6.79,11.19,3.49,3.39,4.79,,ca,93906,Monterey,2024-05-14,1,1,1,0
152,McDonald,"600 east boranda drive, salinas, ca, 93906, us",6.115000000000003,4.215,4.78864104569513,4.6,142,500+,6.99,10.95,3.85,3.17,4.89,,ca,93906,Monterey,2024-05-14,1,1,1,0
153,Jack in the Box,"1810 n main st., salinas, ca, 93906, us",8.504711864406746,7.49,4.190077929176389,4.4,295,290+,7.24,13.85,4.11,3.99,4.99,,ca,93906,Monterey,2024-05-14,1,1,1,0
154,Wendy,"1339 north main, salinas, ca, 93906, us",6.755,5.36,3.223451100916532,,83,500+,9.26,0.0,3.77,3.4,0.0,4.7,ca,93906,Monterey,2024-05-14,1,1,1,0
155,The Habit,"1602 north main st, salinas, ca, 93906, us",11.816153846153835,8.99,10.926634505526259,4.6499999999999995,156,410+,9.74,18.24,8.61,7.49,4.74,,ca,93906,Monterey,2024-05-14,1,1,1,0
156,McDonald,"137 canyon dr, oceanside, ca, 92054, us",6.038070175438599,4.49,4.216837568936549,4.6,139,700+,6.79,11.89,3.19,2.89,4.91,,ca,92054,San Diego,2024-05-14,1,1,1,0
157,McDonald,"1701, oceanside, ca, 92054, us",5.945565217391303,4.49,4.211783716174615,4.7,139,800+,6.49,11.89,3.19,2.89,4.79,,ca,92054,San Diego,2024-05-14,1,1,1,0
158,McDonald,"2185 vista way, oceanside, ca, 92054, us",6.073362831858407,4.59,4.259979560925555,4.6,138,500+,6.79,11.99,3.19,2.89,4.89,,ca,92054,San Diego,2024-05-14,1,1,1,0
159,Jack in the Box,"1900 mission ave, oceanside, ca, 92054, us",8.421326164874525,7.49,4.222554225952284,4.5,279,1,7.86,14.98,3.74,3.49,4.99,,ca,92054,San Diego,2024-05-14,1,1,1,0
160,Jack in the Box,"2474 vista way, oceanside, ca, 92054, us",8.481321428571409,7.49,4.171633720340705,4.2,280,700+,7.11,13.23,4.24,3.74,4.99,,ca,92054,San Diego,2024-05-14,1,1,1,0
161,Jack in the Box,"3909 mission avenue, oceanside, ca, 92054, us",8.510827586206855,7.49,4.280753156976367,4.6,290,1,7.86,14.98,3.74,3.49,4.99,,ca,92054,San Diego,2024-05-14,1,1,1,0
162,Wendy,"1002 mission avenue, oceanside, ca, 92054, us",6.763400000000002,5.845,3.1373464010210923,,85,500+,8.53,0.0,3.89,3.4,0.0,4.4,ca,92054,San Diego,2024-05-14,1,1,1,0
163,The Habit,"2267 s el camino real, oceanside, ca, 92054, us",11.489487179487188,8.74,10.621063481620139,4.5,78,1,9.61,17.98,8.49,7.36,4.61,,ca,92054,San Diego,2024-05-14,1,1,1,0
164,McDonald,"1398 w. san carlos, san jose, ca, 95126, us",6.056106870229015,4.69,4.056282578296408,4.7,151,1,8.49,14.49,3.99,3.69,5.69,,ca,95126,Santa Clara,2024-05-14,1,1,1,0
165,Jack in the Box,"1558 w san carlos st, san jose, ca, 95126, us",9.096095890410927,8.365,4.278560021060676,4.7,292,700+,7.74,14.85,4.61,4.11,5.99,,ca,95126,Santa Clara,2024-05-14,1,1,1,0
166,Five Guys,"1205 the alameda, suite 10, san jose, ca, 95126, us",8.91551724137931,9.59,3.491810701318253,4.6,29,1,14.15,,11.27,10.43,7.67,,ca,95126,Santa Clara,2024-05-14,1,1,1,0
167,McDonald,"1401 e noble ave, visalia, ca, 93292, us",7.178551724137941,5.09,6.241236391581435,4.4,163,700+,7.49,12.49,4.19,3.49,4.89,,ca,93292,Tulare,2024-05-14,1,1,1,0
168,Jack in the Box,"1145 south lovers ln, visalia, ca, 93292, us",10.436896551724129,9.36,5.4269608586862175,4.1,145,20,9.11,18.35,4.99,4.74,5.99,,ca,93292,Tulare,2024-05-14,1,1,1,0
169,Jack in the Box,"1400 n ben maddox way, visalia, ca, 93292, us",10.323594771241819,9.24,5.455312169662648,4.6,153,280+,9.11,18.35,4.99,4.74,5.99,,ca,93292,Tulare,2024-05-14,1,1,1,0
170,Wendy,"1580 e. noble avenue, visalia, ca, 93292, us",7.311153846153843,5.734999999999999,4.463035209812228,,89,270+,9.02,0.0,3.89,3.53,0.0,4.5,ca,93292,Tulare,2024-05-14,1,1,1,0
171,Burger King,"1009 n ben maddox way, visalia, ca, 93292, us",9.53233333333334,7.49,6.618439989067584,4.546666666666667,180,180+,9.89,17.39,3.49,3.79,5.29,,ca,93292,Tulare,2024-05-14,1,1,1,0
172,McDonald,"1407 bradley rd, santa maria, ca, 93454, us",6.095149253731343,4.49,5.063470689703307,4.5,152,340+,7.09,12.79,3.49,3.29,4.99,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
173,McDonald,"1710 s broadway, santa maria, ca, 93454, us",5.619212598425205,4.29,4.524975069544451,4.6,143,65,6.59,11.69,4.29,3.89,4.89,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
174,Jack in the Box,"1041 east main street, santa maria, ca, 93454, us",8.343660377358471,7.49,4.158647888679076,4.35245283018868,265,190+,6.86,12.98,4.11,3.74,4.99,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
175,Jack in the Box,"2306 south broadway, santa maria, ca, 93454, us",8.475876777251147,7.49,4.11936986898695,4.3,422,240+,6.86,12.98,4.11,3.74,4.99,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
176,Jack in the Box,"705 east betteravia road, santa maria, ca, 93454, us",8.850439189189155,7.86,4.5893641889115955,5.0,296,19,6.86,12.98,4.11,3.74,4.99,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
177,Jack in the Box,"830 south broadway, santa maria, ca, 93454, us",8.545761589403973,7.86,4.052074350155346,4.4,151,300+,6.86,12.98,4.11,3.74,4.99,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
178,Burger King,"120 south nicholson avenue, santa maria, ca, 93454, us",8.70924050632912,6.49,6.262229507971672,4.7,79,29,10.39,15.29,3.89,5.79,5.19,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
179,The Habit,"985 betteravia road, santa maria, ca, 93454, us",10.155447154471537,7.74,10.801410495971902,4.4975609756097565,123,100+,9.24,16.86,8.36,7.24,4.11,,ca,93454,Santa Barbara,2024-05-14,1,1,1,0
180,McDonald,"1410 north lemon street, anaheim, ca, 92801, us",6.613853211009174,4.59,4.530890895699015,4.6,136,1,6.99,13.69,3.29,2.89,4.79,,ca,92801,Orange,2024-05-14,1,1,1,0
181,McDonald,"740 n. euclid st., anaheim, ca, 92801-4115, us",6.630000000000002,4.74,4.5185918965174015,4.4,137,2,7.19,13.59,3.59,3.19,5.29,,ca,92801,Orange,2024-05-14,1,1,1,0
182,Jack in the Box,"1155 north euclid avenue, anaheim, ca, 92801, us",7.857482993197254,6.86,3.829640014971197,4.6,294,1,6.61,12.48,3.61,3.24,4.49,,ca,92801,Orange,2024-05-14,1,1,1,0
183,Wendy,"680 n. euclid ave., anaheim, ca, 92801, us",7.305200000000003,6.33,3.3669108927917897,,168,1,8.89,0.0,4.01,3.65,0.0,4.6,ca,92801,Orange,2024-05-14,1,1,1,0
184,Burger King,"814 n brookhurst st, anaheim, ca, 92801, us",10.001323529411762,9.14,6.818197084535179,4.6,68,310+,5.99,,5.99,16.89,9.89,,ca,92801,Orange,2024-05-14,1,1,1,0
185,Sonic,"1632 lemon st, anaheim, ca, 92801, us",5.783888888888891,4.87,3.1242210387175597,4.3,85,1,9.38,0.0,4.87,,0.0,,ca,92801,Orange,2024-05-14,1,1,1,0
186,Carls Jr,"794 n brookhurst st, anaheim, ca, 92801, us",6.1731914893617015,5.07,2.9775000983496622,4.5,87,700+,6.28,0.0,4.1,,3.25,,ca,92801,Orange,2024-05-14,1,1,1,0
187,McDonald,"1414 university ave, san diego, ca, 92103, us",6.92007692307693,4.79,5.330558708796761,4.6,151,4,8.39,13.65,4.27,3.78,5.69,,ca,92103,San Diego,2024-05-14,1,1,1,0
188,Jack in the Box,"220 w. washington st., san diego, ca, 92103, us",7.660787401574811,6.61,3.8077049127832088,4.5,127,1,12.35,,5.36,5.99,,,ca,92103,San Diego,2024-05-14,1,1,1,0
189,Jack in the Box,"804 university ave, san diego, ca, 92103, us",8.316092715231756,7.74,4.086790134971201,4.549668874172186,302,800+,6.86,13.35,3.74,3.36,5.36,,ca,92103,San Diego,2024-05-14,1,1,1,0
190,Five Guys,"670 university ave, san diego, ca, 92103, us",9.989999999999998,11.15,3.825388869121674,4.7,27,3,15.47,,12.47,11.15,8.75,,ca,92103,San Diego,2024-05-14,1,1,1,0
191,McDonald,"1420 el camino real, san mateo, ca, 94402, us",5.658296296296298,3.99,4.633964391995539,4.7,154,3,6.69,10.69,3.19,2.79,3.99,,ca,94402,San Mateo,2024-05-14,1,1,1,0
192,McDonald,"1423 n center st, stockton, ca, 95202, us",8.61718309859157,5.19,10.343855450758833,4.2,160,380+,7.69,14.79,4.09,3.69,5.49,,ca,95202,San Joaquin,2024-05-14,1,1,1,0
193,McDonald,"1459 main st, watsonville, ca, 95076, us",7.519051094890517,4.69,6.788124331970831,4.7,163,210+,8.22,14.79,3.73,3.38,4.99,,ca,95076,Santa Cruz,2024-05-14,1,1,1,0
194,Jack in the Box,"1085 s green valley rd, watsonville, ca, 95076, us",8.54539473684211,7.615,4.163852100863701,4.5,152,350+,7.24,13.85,4.11,3.99,4.99,,ca,95076,Santa Cruz,2024-05-14,1,1,1,0
195,Wendy,"1480 freedom blvd, watsonville, ca, 95076, us",5.535999999999998,4.39,2.642060559487613,,166,190+,7.59,0.0,3.09,2.79,0.0,4.4,ca,95076,Santa Cruz,2024-05-14,1,1,1,0
196,The Habit,"999 main street, watsonville, ca, 95076, us",11.816153846153853,8.99,10.926634505526257,4.6,78,110+,9.74,18.24,8.61,7.49,4.74,,ca,95076,Santa Cruz,2024-05-14,1,1,1,0
197,McDonald,"146 s fairview blvd, santa barbara, ca, 93117, us",6.276793893129777,5.14,4.500593899261471,4.7,152,600+,7.18,13.42,4.19,3.99,5.02,,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
198,McDonald,"6900 marketplace drive, goleta, ca, 93117, us",6.324409448818904,5.14,4.58078211757879,4.7,148,1,7.18,13.42,4.19,3.99,5.02,,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
199,Jack in the Box,"6875 hollister avenue, goleta, ca, 93117, us",8.321014492753608,7.49,4.02303625511067,4.5,276,1,6.86,12.98,4.11,3.74,4.99,,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
200,Wendy,"5724 holli, goleta, ca, 93117, us",5.385999999999999,4.6899999999999995,2.520472971487693,,85,600+,6.79,0.0,2.99,2.69,0.0,4.7,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
201,The Habit,"5735 hollister avenue, goleta, ca, 93117, us",10.27403225806452,7.81,10.758510428684852,4.5,62,62,9.24,16.86,8.36,7.24,4.11,,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
202,The Habit,"888 embarcadero del norte, isla vista, ca, 93117, us",10.219841269841274,7.81,10.681310259686946,4.4,63,71,9.24,16.86,8.36,7.24,4.11,,ca,93117,Santa Barbara,2024-05-14,1,1,1,0
203,McDonald,"1500 s harbor blvd, anaheim, ca, 92802, us",7.565789473684217,5.69,5.241870212443242,4.5,122,2,7.29,15.59,3.59,3.09,5.99,,ca,92802,Orange,2024-05-14,1,1,1,0
204,Jack in the Box,"2210 s harbor blvd, anaheim, ca, 92802, us",7.623046357615895,6.74,3.6573605351323626,4.7,151,370+,5.74,11.48,3.61,3.24,4.11,,ca,92802,Orange,2024-05-14,1,1,1,0
205,Burger King,"510 south euclid street, anaheim, ca, 92802, us",10.58292134831461,7.79,9.994500982674937,4.8,178,300+,9.99,15.49,4.99,7.79,4.99,,ca,92802,Orange,2024-05-14,1,1,1,0
206,Carls Jr,"2119 s harbor blvd, anaheim, ca, 92802, us",6.362692307692308,5.37,2.973798474487453,4.7,92,800+,6.28,0.0,4.1,,3.25,,ca,92802,Orange,2024-05-14,1,1,1,0
207,McDonald,"1515 euclid ave, san diego, ca, 92105, us",6.857760000000001,5.99,4.97800664748452,4.4,141,2,8.89,14.39,4.39,2.99,5.99,,ca,92105,San Diego,2024-05-14,1,1,1,0
208,McDonald,"1526 w edinger ave, santa ana, ca, 92704, us",6.609841269841263,4.49,4.721716459510367,4.5,149,3,6.99,13.29,3.39,3.19,4.89,,ca,92704,Orange,2024-05-14,1,1,1,0
209,Jack in the Box,"1300 w edinger ave, santa ana, ca, 92704, us",8.30193430656932,7.49,4.021895672267504,4.4,274,1,6.99,13.23,4.11,3.74,4.99,,ca,92704,Orange,2024-05-14,1,1,1,0
210,Burger King,"2850 south bristol street, santa ana, ca, 92704, us",8.8031182795699,6.99,5.946613019641078,4.6,93,1,10.39,15.99,3.49,5.99,5.19,,ca,92704,Orange,2024-05-14,1,1,1,0
211,Sonic,"3531 south fairview street, santa ana, ca, 92704, us",5.736111111111112,4.87,3.131006474475879,4.4,84,600+,8.89,0.0,4.87,,0.0,,ca,92704,Orange,2024-05-14,1,1,1,0
212,McDonald,"155 kern st, salinas, ca, 93905, us",5.955681818181817,4.199999999999999,4.712235716113411,4.4,151,260+,6.89,10.95,3.78,3.23,4.99,,ca,93905,Monterey,2024-05-14,1,1,1,0
213,McDonald,"608 williams rd, salinas, ca, 93905, us",5.983308270676696,4.29,4.724369349137981,4.5,151,480+,6.89,11.22,4.05,3.64,4.99,,ca,93905,Monterey,2024-05-14,1,1,1,0
214,McDonald,"840 e alisal st, salinas, ca, 93905, us",6.010378787878787,4.43,4.685684420965989,4.6,151,230+,6.89,10.79,3.87,3.32,4.89,,ca,93905,Monterey,2024-05-14,1,1,1,0
215,Jack in the Box,"1225 de la torre street, salinas, ca, 93905, us",8.54539473684211,7.615,4.163852100863701,4.6,152,100+,7.24,13.85,4.11,3.99,4.99,,ca,93905,Monterey,2024-05-14,1,1,1,0
216,Jack in the Box,"1540 n sanborn rd., salinas, ca, 93905, us",8.556303630363002,7.74,4.159841906453472,4.450165016501651,303,430+,7.24,13.85,4.11,3.99,4.99,,ca,93905,Monterey,2024-05-14,1,1,1,0
217,Burger King,"41 s. sanborn road, salinas, ca, 93905, us",8.195157894736845,6.49,5.997631789325885,4.4,95,120+,9.49,16.11,3.39,4.99,4.74,,ca,93905,Monterey,2024-05-14,1,1,1,0
218,McDonald,"1550 grand ave, grover beach, ca, 93433, us",6.163533834586467,4.89,4.699286811269293,4.6,300,460+,7.19,13.09,3.99,3.69,4.99,,ca,93433,San Luis Obispo,2024-05-14,1,1,1,0
219,Burger King,"1773 w grand ave, grover beach, ca, 93433, us",8.247395833333336,6.29,6.160635323837628,4.7,96,340+,8.79,14.99,3.49,4.99,4.59,,ca,93433,San Luis Obispo,2024-05-14,1,1,1,0
220,McDonald,"1620 strobridge ave, castro valley, ca, 94546, us",5.645937500000007,3.89,4.248404192587348,4.2,149,1,6.69,10.79,3.49,3.19,4.49,,ca,94546,Alameda,2024-05-14,1,1,1,0
221,McDonald,"2905 grove way, castro valley, ca, 94546, us",7.253779527559056,5.29,5.384370342285897,4.5,153,900+,6.89,12.79,3.79,3.59,4.79,,ca,94546,Alameda,2024-05-14,1,1,1,0
222,Jack in the Box,"3035, castro valley, ca, 94546, us",8.202563176895286,7.11,4.015155171030469,4.6,277,600+,6.49,12.6,3.74,3.61,4.99,,ca,94546,Alameda,2024-05-14,1,1,1,0
223,Wendy,"2475, castro valley, ca, 94546, us",5.919800000000001,4.805,3.087545620715586,,83,800+,7.92,0.0,3.04,2.67,0.0,4.6,ca,94546,Alameda,2024-05-14,1,1,1,0
224,Burger King,"2757, castro valley, ca, 94546, us",9.390459770114946,8.59,6.099898700505405,4.5,174,390+,10.2,17.03,4.93,6.91,4.39,,ca,94546,Alameda,2024-05-14,1,1,1,0
225,The Habit,"3650 village dr, castro valley, ca, 94546, us",11.847692307692315,8.99,10.925673120503593,4.4,78,1,9.74,18.24,8.61,7.49,4.74,,ca,94546,Alameda,2024-05-14,1,1,1,0
226,McDonald,"1625 wilshire blvd, los angeles, ca, 90017, us",6.629047619047623,4.6,4.687636123495921,4.5,152,9,7.99,12.74,3.49,3.36,4.99,,ca,90017,Los Angeles,2024-05-14,1,1,1,0
227,Wendy,"800 south figueroa street, los angeles, ca, 90017, us",7.03423076923077,5.84,3.389454429751337,,87,2,9.14,0.0,4.14,3.65,0.0,4.5,ca,90017,Los Angeles,2024-05-14,1,1,1,0
228,Burger King,"1501 west 6th street, los angeles, ca, 90017, us",10.584186046511633,7.79,10.111903987106306,4.5,172,1,9.99,15.49,4.99,7.79,4.99,,ca,90017,Los Angeles,2024-05-14,1,1,1,0
229,The Habit,"888 s hope st, los angeles, ca, 90017, us",11.690641025641012,8.74,10.831685279740299,4.5,156,3,9.74,18.24,8.61,7.49,4.74,,ca,90017,Los Angeles,2024-05-14,1,1,1,0
230,Five Guys,"735 s. figueroa st., #120, los angeles, ca, 90017, us",9.908620689655173,10.07,3.7072675355659985,4.7,29,3,15.47,,12.47,11.15,8.75,,ca,90017,Los Angeles,2024-05-14,1,1,1,0
231,McDonald,"1630 highland ave, national city, ca, 91950, us",7.1700787401574955,5.99,5.344624423663507,4.5,290,1,8.89,14.29,4.39,3.29,5.89,,ca,91950,San Diego,2024-05-14,1,1,1,0
232,McDonald,"2140 plaza blvd., national city, ca, 91950, us",6.971056910569105,5.99,5.066942570527257,4.6,141,2,8.89,14.29,4.39,3.29,5.89,,ca,91950,San Diego,2024-05-14,1,1,1,0
233,McDonald,"3400 highland ave, chula vista, ca, 91950, us",7.076377952755902,5.99,5.267906944288895,4.5,143,500+,8.89,13.89,4.39,2.89,5.79,,ca,91950,San Diego,2024-05-14,1,1,1,0
234,Jack in the Box,"1745 highland ave, national city, ca, 91950, us",7.449473684210516,6.74,3.7151771325874177,4.5,285,800+,5.61,11.1,3.24,2.86,4.49,,ca,91950,San Diego,2024-05-14,1,1,1,0
235,Jack in the Box,"700 roosevelt ave, national city, ca, 91950, us",8.415199999999958,7.49,4.239781868602834,4.4,300,450+,7.86,14.98,3.61,3.49,4.74,,ca,91950,San Diego,2024-05-14,1,1,1,0
236,Shake Shack,"3030 plaza bonita road suite f3, national city, ca, 91950, us",21.755584415584412,8.19,35.63695254923071,4.532484076433121,157,370+,9.39,,8.99,8.79,5.49,,ca,91950,San Diego,2024-05-14,1,1,1,0
237,Burger King,"815 highland avenue, national city, ca, 91950, us",8.791434262948213,6.49,6.197336879424344,4.4,251,500+,10.39,16.39,3.89,5.99,5.39,,ca,91950,San Diego,2024-05-14,1,1,1,0
238,Sonic,"3005 highland ave, national city, ca, 91950, us",6.329375,6.335,3.425423274483754,4.4,81,2,10.36,0.0,4.87,,0.0,,ca,91950,San Diego,2024-05-14,1,1,1,0
239,Carls Jr,"1280 e plaza blvd, national city, ca, 91950, us",9.84012048192772,9.74,4.922129153849059,4.6,89,1,7.74,,5.98,,3.74,,ca,91950,San Diego,2024-05-14,1,1,1,0
240,Carls Jr,"1502 sweetwater rd, national city, ca, 91950, us",9.84012048192772,9.74,4.922129153849059,4.7,89,500+,7.74,,5.98,,3.74,,ca,91950,San Diego,2024-05-14,1,1,1,0
241,McDonald,"1690 contra costa blvd, pleasant hill, ca, 94523, us",7.25220472440945,5.29,5.385134527506975,4.5,153,700+,6.89,12.79,3.79,3.59,4.79,,ca,94523,Contra Costa,2024-05-14,1,1,1,0
242,Jack in the Box,"1817 contra costa blvd, pleasant hill, ca, 94523, us",9.43842443729903,8.24,4.872599855354385,4.3,311,270+,7.74,14.85,4.24,3.86,4.99,,ca,94523,Contra Costa,2024-05-14,1,1,1,0
243,Burger King,"677 contra costa boulevard, pleasant hill, ca, 94523, us",9.802210526315802,8.09,6.226509908439011,4.5,95,210+,10.09,17.79,4.29,5.69,5.49,,ca,94523,Contra Costa,2024-05-14,1,1,1,0
244,Five Guys,"100 crescent drive, pleasant hill, ca, 94523, us",8.832758620689658,9.59,3.600290119106519,4.7,29,1,14.39,,11.39,10.19,7.55,,ca,94523,Contra Costa,2024-05-14,1,1,1,0
245,McDonald,"1691 monument blvd, concord, ca, 94520, us",7.3643801652892575,5.29,5.490992307099997,4.5,147,1,6.89,12.79,3.79,3.59,4.79,,ca,94520,Contra Costa,2024-05-14,1,1,1,0
246,Jack in the Box,"1051 willow pass ct., concord, ca, 94520, us",8.92898989898989,8.11,4.353329039616771,4.4,297,360+,7.74,14.85,4.24,3.86,4.99,,ca,94520,Contra Costa,2024-05-14,1,1,1,0
247,Burger King,"3399 port chicago hwy, concord, ca, 94520, us",9.802210526315802,8.09,6.226509908439011,4.5,95,250+,10.09,17.79,4.29,5.69,5.49,,ca,94520,Contra Costa,2024-05-14,1,1,1,0
