,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
461,Jack in the Box,"41115, fremont, ca, 94538, us",9.020261437908493,8.11,4.3625581551585535,4.3,153,410+,7.74,14.98,4.11,3.74,4.99,ca,94538,Alameda,2024-05-14,1,1,1,0
462,Jack in the Box,"5533 stevenson blvd., fremont, ca, 94538, us",9.020261437908493,8.11,4.3625581551585535,4.5,153,600+,7.74,14.98,4.11,3.74,4.99,ca,94538,Alameda,2024-05-14,1,1,1,0
463,Wendy,"39175 blacow road, fremont, ca, 94538, us",5.8614,4.6850000000000005,3.0433724780249953,4.7,83,1,7.92,0.0,3.04,2.67,0.0,ca,94538,Alameda,2024-05-14,1,1,1,0
464,Wendy,"5535 automall parkway, fremont, ca, 94538, us",5.332700000000001,4.199999999999999,2.832345972864192,4.6,166,480+,7.92,0.0,2.49,2.19,0.0,ca,94538,Alameda,2024-05-14,1,1,1,0
465,Burger King,"3996 washington boulevard, fremont, ca, 94538, us",9.732962962962965,8.59,6.348829083147797,4.5,81,490+,10.2,17.03,4.93,6.91,4.39,ca,94538,Alameda,2024-05-14,1,1,1,0
466,The Habit,"43830 pacific commons blvd, fremont, ca, 94538, us",11.690641025641034,8.74,10.831685279740299,4.5,78,700+,9.74,18.24,8.61,7.49,4.74,ca,94538,Alameda,2024-05-14,1,1,1,0
467,McDonald,"410 grand ave po box 306, arroyo grande, ca, 93420, us",6.284696969696972,4.89,4.752116823281181,4.6,298,140+,7.19,13.09,4.29,3.69,4.99,ca,93420,San Luis Obispo,2024-05-14,1,1,1,0
468,Jack in the Box,"1208 grand avenue, arroyo grande, ca, 93420, us",8.515620915032644,7.86,4.034013365142806,4.4,306,320+,6.86,12.98,4.11,3.74,4.99,ca,93420,San Luis Obispo,2024-05-14,1,1,1,0
469,McDonald,"4151 oceanside blvd, oceanside, ca, 92056, us",5.951565217391308,4.29,4.204815581191835,4.7,141,1,6.59,11.89,3.19,2.69,4.59,ca,92056,San Diego,2024-05-14,1,1,1,0
470,Jack in the Box,"3808 plaza dr, oceanside, ca, 92056, us",8.476797385620912,7.49,4.1766906331714235,4.5,153,500+,7.86,14.98,3.74,3.49,4.99,ca,92056,San Diego,2024-05-14,1,1,1,0
471,Jack in the Box,"4211, oceanside, ca, 92056, us",8.589523809523808,7.49,4.247197608817453,4.5,147,470+,7.86,14.98,3.74,3.49,4.99,ca,92056,San Diego,2024-05-14,1,1,1,0
472,Wendy,"3705 plaza drive, oceanside, ca, 92056, us",6.7634000000000025,5.845,3.137346401021092,4.6,85,490+,8.53,0.0,3.89,3.4,0.0,ca,92056,San Diego,2024-05-14,1,1,1,0
473,McDonald,"4211 sierra college blvd, rocklin, ca, 95650, us",5.995547445255481,4.99,3.9476517864815484,4.6,312,150+,7.79,12.99,3.39,3.29,5.19,ca,95650,Placer,2024-05-14,1,1,1,0
474,The Habit,"4640 sierra college blvd, rocklin, ca, 95650, us",11.816153846153853,8.99,10.926634505526257,4.2,78,120+,9.74,18.24,8.61,7.49,4.74,ca,95650,Placer,2024-05-14,1,1,1,0
475,McDonald,"42800 mission blvd, fremont, ca, 94539, us",6.104645669291338,4.77,3.794454261440806,4.7,153,120+,7.59,12.29,3.59,3.49,5.19,ca,94539,Alameda,2024-05-14,1,1,1,0
476,Jack in the Box,"40015 mission blvd, fremont, ca, 94539, us",9.15427631578947,8.61,4.216133268700013,4.6,152,150+,7.74,14.85,4.61,4.11,5.99,ca,94539,Alameda,2024-05-14,1,1,1,0
477,Jack in the Box,"43921 osgood road., fremont, ca, 94539, us",9.010457516339866,8.11,4.352366847624371,4.6,153,210+,7.74,14.98,4.11,3.74,4.99,ca,94539,Alameda,2024-05-14,1,1,1,0
478,Burger King,"46700 mission boulevard, fremont, ca, 94539, us",9.662926829268294,8.59,6.341402377755039,4.4,82,120+,10.2,17.03,4.93,6.91,4.39,ca,94539,Alameda,2024-05-14,1,1,1,0
479,McDonald,"441 sutter st, san francisco, ca, 94108, us",8.436280991735547,5.49,7.506664491557636,4.6,288,10,7.89,15.99,3.49,3.09,5.89,ca,94108,San Francisco,2024-05-14,1,1,1,0
480,McDonald,"4505 e kings canyon rd, fresno, ca, 93702, us",5.753407407407409,4.29,4.264643472217851,4.3,155,900+,5.49,10.39,3.19,2.79,4.39,ca,93702,Fresno,2024-05-14,1,1,1,0
481,Jack in the Box,"3110 e tulare st, fresno, ca, 93702, us",8.180392156862743,7.24,4.073843535704648,4.2,153,600+,6.61,13.35,3.74,3.36,4.99,ca,93702,Fresno,2024-05-14,1,1,1,0
482,Burger King,"4610 east king's canyon rd., fresno, ca, 93702, us",8.016419753086424,5.59,6.295510708676982,4.3,81,250+,8.99,15.36,2.59,4.69,4.36,ca,93702,Fresno,2024-05-14,1,1,1,0
483,McDonald,"4514 telegraph ave, oakland, ca, 94609, us",5.718394160583943,4.39,4.511529954546331,4.6,152,2,7.39,12.59,3.49,4.19,4.89,ca,94609,Alameda,2024-05-14,1,1,1,0
484,Jack in the Box,"4425 telegraph ave, oakland, ca, 94609, us",8.368874172185434,7.74,3.996118239512862,4.3,151,2,6.49,12.6,3.74,3.61,4.99,ca,94609,Alameda,2024-05-14,1,1,1,0
485,Jack in the Box,"6510 telegraph ave, oakland, ca, 94609, us",8.35107382550336,7.74,4.008741980935861,4.2,149,2,6.49,12.6,3.74,3.61,4.99,ca,94609,Alameda,2024-05-14,1,1,1,0
486,McDonald,"4550 clayton rd, concord, ca, 94521-2850, us",7.2545669291338575,5.29,5.383534646019337,4.4,153,1,6.89,12.79,3.79,3.59,4.79,ca,94521,Contra Costa,2024-05-14,1,1,1,0
487,Jack in the Box,"4740 clayton rd, concord, ca, 94521, us",8.970592105263153,8.3,4.284756676987656,4.6,152,500+,7.49,13.73,4.24,3.74,4.99,ca,94521,Contra Costa,2024-05-14,1,1,1,0
488,McDonald,"5200 sonoma blvd, vallejo, ca, 94589, us",7.2076190476190485,5.29,5.444247791348722,4.5,151,800+,6.89,12.79,3.79,3.59,4.79,ca,94589,Solano,2024-05-14,1,1,1,0
489,McDonald,"522 el camino real, belmont, ca, 94002-2121, us",5.642919708029198,4.29,4.548069480653574,4.6,152,1,7.39,12.39,3.49,3.29,4.47,ca,94002,San Mateo,2024-05-14,1,1,1,0
490,Wendy,"698 ralston avenue, belmont, ca, 94002, us",6.480799999999999,5.779999999999999,3.0519061846655773,4.6,82,900+,9.38,0.0,3.4,2.67,0.0,ca,94002,San Mateo,2024-05-14,1,1,1,0
491,McDonald,"5425 arlington avenue, riverside, ca, 92504, us",7.964873949579838,5.42,5.683909748239153,4.4,145,1,9.07,17.5,5.27,4.09,5.74,ca,92504,Riverside,2024-05-14,1,1,1,0
492,McDonald,"7474 indiana street, riverside, ca, 92504, us",7.950813008130086,5.42,5.752054930577735,4.4,148,700+,9.07,17.5,5.27,4.09,5.74,ca,92504,Riverside,2024-05-14,1,1,1,0
493,Jack in the Box,"5126 arlington ave., riverside, ca, 92504, us",8.208692810457519,7.49,4.072146692275755,4.7,153,800+,7.49,13.99,4.11,3.74,5.24,ca,92504,Riverside,2024-05-14,1,1,1,0
494,McDonald,"550 lawrence expy, sunnyvale, ca, 94085, us",7.05219512195121,5.25,5.298748975927704,4.6,135,2,10.38,16.05,4.98,4.03,6.73,ca,94085,Santa Clara,2024-05-14,1,1,1,0
495,McDonald,"696 n mathilda ave, sunnyvale, ca, 94085, us",6.119076923076925,4.74,4.076948981049778,4.7,151,1,8.69,15.29,4.29,3.79,5.69,ca,94085,Santa Clara,2024-05-14,1,1,1,0
496,Burger King,"773 north mathilda avenue, sunnyvale, ca, 94085, us",9.539367088607596,8.59,6.3017808095470205,4.7,79,800+,10.2,17.03,4.93,6.91,4.39,ca,94085,Santa Clara,2024-05-14,1,1,1,0
497,McDonald,"556 e el camino real, sunnyvale, ca, 94087, us",5.673007518796995,4.39,4.57821483825373,4.8,148,1,7.39,12.05,3.49,4.19,4.47,ca,94087,Santa Clara,2024-05-14,1,1,1,0
498,Wendy,"1313 s. wolfe road, sunnyvale, ca, 94087, us",7.753269230769224,5.82,4.6043945234433155,4.6,174,700+,10.07,0.0,4.14,3.65,0.0,ca,94087,Santa Clara,2024-05-14,1,1,1,0
499,The Habit,"146 w el camino real, sunnyvale, ca, 94087, us",11.363037974683552,8.74,10.612550410421981,4.7,79,1,9.61,17.98,8.49,7.36,4.61,ca,94087,Santa Clara,2024-05-14,1,1,1,0
500,McDonald,"5600 nave dr, novato, ca, 94949, us",6.550985915492977,5.39,4.952125352497036,4.6,310,700+,8.29,12.99,4.39,4.39,4.99,ca,94949,Marin,2024-05-14,1,1,1,0
501,Jack in the Box,"301 enfrente rd, novato, ca, 94949, us",8.34153333333331,7.49,4.1508782583395,4.2,300,310+,6.86,13.73,4.11,3.74,4.99,ca,94949,Marin,2024-05-14,1,1,1,0
502,Burger King,"220 alameda del prado, novato, ca, 94949, us",8.963875000000002,6.82,6.5452038726364385,4.8,80,420+,10.29,17.54,3.79,5.39,5.99,ca,94949,Marin,2024-05-14,1,1,1,0
503,McDonald,"563 carolyn weston blvd, stockton, ca, 95206, us",8.764892086330953,5.19,10.399533288290101,4.1,157,10,7.69,14.79,4.09,3.69,5.49,ca,95206,San Joaquin,2024-05-14,1,1,1,0
504,McDonald,"611 w charter way, stockton, ca, 95206, us",8.676241134751791,5.19,10.356587415370402,4.1,157,700+,7.69,14.79,4.09,3.69,5.49,ca,95206,San Joaquin,2024-05-14,1,1,1,0
505,Jack in the Box,"733 west charter wy, stockton, ca, 95206, us",8.803355704697987,8.11,4.349868718336541,4.2,149,410+,7.49,14.6,4.11,3.74,4.99,ca,95206,San Joaquin,2024-05-14,1,1,1,0
506,Burger King,"619 west charter way, stockton, ca, 95206, us",8.23425,6.09,6.428344222076164,4.2,80,430+,9.61,16.37,2.59,4.69,5.06,ca,95206,San Joaquin,2024-05-14,1,1,1,0
507,McDonald,"568 s mt vernon ave, san bernardino, ca, 92410, us",6.215241935483874,4.59,4.862343697414838,4.5,141,900+,6.99,12.79,3.29,2.79,4.89,ca,92410,San Bernardino,2024-05-14,1,1,1,0
508,McDonald,"699 2nd st, san bernardino, ca, 92410, us",6.0139837398374025,4.41,4.590032810665697,4.3,141,1,6.99,12.79,3.29,2.59,4.29,ca,92410,San Bernardino,2024-05-14,1,1,1,0
509,Jack in the Box,"303 e base line st, san bernardino, ca, 92410, us",8.210886075949368,7.615,3.8736768879955576,4.3,158,1,6.86,13.36,3.61,3.24,5.24,ca,92410,San Bernardino,2024-05-14,1,1,1,0
510,Burger King,"935 north waterman, san bernardino, ca, 92410, us",8.692784810126588,6.49,6.224029167691585,4.3,79,490+,10.39,15.29,3.39,5.39,4.89,ca,92410,San Bernardino,2024-05-14,1,1,1,0
511,McDonald,"585 tully rd, san jose, ca, 95112-1920, us",5.983851851851856,4.29,4.5583148259116735,4.5,154,380+,7.39,12.19,4.39,3.39,4.79,ca,95112,Santa Clara,2024-05-14,1,1,1,0
512,Jack in the Box,"148 e san carlos st, san jose, ca, 95112, us",9.164144736842102,8.61,4.226386325667365,4.4,152,2,7.74,14.85,4.61,4.11,5.99,ca,95112,Santa Clara,2024-05-14,1,1,1,0
513,Burger King,"2170 monterey road, san jose, ca, 95112, us",7.911948051948054,5.99,5.996393946442958,4.8,77,110+,8.49,13.99,2.99,4.99,3.49,ca,95112,Santa Clara,2024-05-14,1,1,1,0
514,McDonald,"600 redwood hwy, mill valley, ca, 94941, us",7.543142857142868,4.465,6.688476880396004,4.5,163,900+,8.19,15.29,3.69,3.49,5.09,ca,94941,Marin,2024-05-14,1,1,1,0
515,McDonald,"609 market st, san francisco, ca, 94105-3301, us",6.301450381679391,4.95,4.291072593567166,4.6,152,7,7.89,13.69,4.09,3.49,5.49,ca,94105,San Francisco,2024-05-14,1,1,1,0
516,McDonald,"619 broadway, chula vista, ca, 91910, us",7.0123809523809575,5.24,5.43199946065807,4.6,148,800+,8.39,13.65,4.28,3.78,5.5,ca,91910,San Diego,2024-05-14,1,1,1,0
517,McDonald,"725 e st, chula vista, ca, 91910, us",5.822905982905984,4.67,4.100876508316231,4.6,136,600+,6.97,12.47,3.61,3.39,5.29,ca,91910,San Diego,2024-05-14,1,1,1,0
518,Jack in the Box,"370 e h st, chula vista, ca, 91910, us",7.517712418300654,6.61,3.6557036636978517,4.3,153,1,5.36,11.1,3.24,2.86,4.49,ca,91910,San Diego,2024-05-14,1,1,1,0
519,Jack in the Box,"486 broadway, chula vista, ca, 91910, us",7.470067114093963,6.61,3.6688958338703213,4.5,149,1,5.36,10.73,3.24,2.86,4.49,ca,91910,San Diego,2024-05-14,1,1,1,0
520,Jack in the Box,"5 n 4th ave, chula vista, ca, 91910, us",8.430723684210529,7.49,4.109406907836689,4.7,152,490+,7.86,14.98,3.74,3.49,4.99,ca,91910,San Diego,2024-05-14,1,1,1,0
521,Wendy,"618 e street, chula vista, ca, 91910, us",6.571399999999999,5.72,3.0756404276182865,4.5,170,2,8.28,0.0,3.65,3.28,0.0,ca,91910,San Diego,2024-05-14,1,1,1,0
522,Burger King,"599 broadway, chula vista, ca, 91910, us",8.759382716049387,6.49,6.225986231693105,4.6,81,310+,10.39,15.29,3.79,5.39,4.99,ca,91910,San Diego,2024-05-14,1,1,1,0
523,Burger King,"899 east h street, chula vista, ca, 91910, us",8.971728395061733,6.49,6.364287084903562,4.7,81,600+,10.39,16.39,3.89,5.99,5.39,ca,91910,San Diego,2024-05-14,1,1,1,0
524,Burger King,"97 bonita road, chula vista, ca, 91910, us",8.971728395061733,6.49,6.364287084903562,4.6,81,330+,10.39,16.39,3.89,5.99,5.39,ca,91910,San Diego,2024-05-14,1,1,1,0
525,McDonald,"6300 morro rd, atascadero, ca, 93422, us",6.078731343283577,4.49,5.046986010828161,4.7,152,150+,7.09,12.79,3.49,3.29,4.99,ca,93422,San Luis Obispo,2024-05-14,1,1,1,0
526,Jack in the Box,"9000 west front street, atascadero, ca, 93422, us",8.507450980392155,7.86,4.022459906397759,4.6,153,36,6.86,12.98,4.11,3.74,4.99,ca,93422,San Luis Obispo,2024-05-14,1,1,1,0
527,Wendy,"8600 curbaril ave, atascadero, ca, 93422, us",5.081999999999997,4.29,2.4404786415783275,4.4,85,99,6.49,0.0,2.99,2.29,0.0,ca,93422,San Luis Obispo,2024-05-14,1,1,1,0
528,McDonald,"6600 commerce blvd, rohnert park, ca, 94928, us",6.003846153846159,4.69,4.082848813986357,4.6,148,600+,8.69,14.29,4.39,3.79,5.69,ca,94928,Sonoma,2024-05-14,1,1,1,0
529,Jack in the Box,"6299 commerce blvd, rohnert park, ca, 94928, us",8.358815789473685,7.49,4.153077161989037,4.5,152,900+,6.86,13.73,4.11,3.74,4.99,ca,94928,Sonoma,2024-05-14,1,1,1,0
530,McDonald,"6623 san pablo ave, oakland, ca, 94608, us",5.772611940298507,4.54,4.50649728776503,4.4,150,2,7.39,12.59,3.49,4.19,4.59,ca,94608,Alameda,2024-05-14,1,1,1,0
531,McDonald,"6815 valley way, rubidoux, ca, 92509, us",6.246521739130441,4.59,4.442583080083077,4.5,139,1,7.19,12.59,3.99,3.89,5.09,ca,92509,Riverside,2024-05-14,1,1,1,0
532,Burger King,"6835 valley way, riverside, ca, 92509, us",8.730759493670893,6.49,6.250644477587465,4.5,79,430+,10.39,15.29,3.39,5.79,4.99,ca,92509,Riverside,2024-05-14,1,1,1,0
533,McDonald,"715 central ave, alameda, ca, 94501, us",7.154885496183207,5.29,5.330051969214037,4.6,157,1,6.89,12.79,3.79,3.59,4.79,ca,94501,Alameda,2024-05-14,1,1,1,0
534,Jack in the Box,"1257 park st, alameda, ca, 94501, us",8.774013157894734,7.86,4.1357547614909755,4.5,152,900+,6.86,13.73,4.11,3.74,5.24,ca,94501,Alameda,2024-05-14,1,1,1,0
535,Jack in the Box,"1826 webster st, alameda, ca, 94501, us",8.783377483443706,7.86,4.110531118486916,4.4,151,1,6.86,13.73,4.11,3.74,5.24,ca,94501,Alameda,2024-05-14,1,1,1,0
536,The Habit,"2640 5th st, alameda, ca, 94501, us",11.816153846153835,8.99,10.926634505526259,4.4,156,1,9.74,18.24,8.61,7.49,4.74,ca,94501,Alameda,2024-05-14,1,1,1,0
537,McDonald,"718 w highland ave, san bernardino, ca, 92405, us",6.124722222222225,4.59,4.810252641846896,4.5,124,2,6.99,12.79,3.29,2.69,4.39,ca,92405,San Bernardino,2024-05-14,1,1,1,0
538,Jack in the Box,"1141 w highland ave, san bernardino, ca, 92405, us",8.503594771241833,7.49,4.232588573422662,4.3,153,1,8.11,14.98,3.74,3.49,4.99,ca,92405,San Bernardino,2024-05-14,1,1,1,0
539,Burger King,"487 west highland, san bernardino, ca, 92405, us",8.692784810126593,6.49,6.224029167691582,4.4,158,800+,10.39,15.29,3.39,5.39,4.89,ca,92405,San Bernardino,2024-05-14,1,1,1,0
540,McDonald,"7527 laguna blvd, elk grove, ca, 95758, us",8.669148936170233,5.19,10.3599305488897,4.6,158,500+,7.69,14.79,4.09,3.69,5.49,ca,95758,Sacramento,2024-05-14,1,1,1,0
541,McDonald,"8282 laguna blvd, elk grove, ca, 95758, us",8.836764705882366,5.29,10.506487693350184,4.5,154,250+,7.69,14.79,4.09,3.69,5.49,ca,95758,Sacramento,2024-05-14,1,1,1,0
542,Jack in the Box,"4820 laguna blvd, elk grove, ca, 95758, us",8.867972972972975,8.11,4.380212409921044,4.5,148,500+,7.49,14.6,4.11,3.74,4.99,ca,95758,Sacramento,2024-05-14,1,1,1,0
543,Wendy,"9120 harbor point dr., elk grove, ca, 95758, us",7.311153846153843,5.734999999999999,4.463035209812228,4.4,89,89,9.02,0.0,3.89,3.53,0.0,ca,95758,Sacramento,2024-05-14,1,1,1,0
544,The Habit,"7400 laguna blvd, elk grove, ca, 95758, us",11.131710526315794,8.36,10.192732497142769,4.4,76,700+,9.24,16.86,8.36,7.24,4.11,ca,95758,Sacramento,2024-05-14,1,1,1,0
545,McDonald,"777 story rd, san jose, ca, 95122, us",5.996209677419364,4.19,4.6562496317803586,4.6,143,500+,7.39,11.99,4.19,3.29,5.09,ca,95122,Santa Clara,2024-05-14,1,1,1,0
546,Jack in the Box,"1841 story road, san jose, ca, 95122, us",7.585723684210528,6.74,3.8264220958002704,4.4,152,900+,5.61,11.73,3.24,2.86,4.49,ca,95122,Santa Clara,2024-05-14,1,1,1,0
547,Burger King,"1030 mclaughlin ave., san jose, ca, 95122, us",8.247000000000003,6.54,6.334726789688721,4.5,80,500+,9.23,15.58,2.63,4.77,4.31,ca,95122,Santa Clara,2024-05-14,1,1,1,0
548,McDonald,"780 quintana rd, morro bay, ca, 93442, us",6.022424242424243,4.69,4.566879466598894,4.6,149,250+,7.19,12.83,3.89,3.49,5.29,ca,93442,San Luis Obispo,2024-05-14,1,1,1,0
549,McDonald,"800 market st, oakland, california 94607, oakland, ca, 94607-3116, us",5.778759124087591,4.39,4.526604154943906,4.4,151,2,7.39,12.59,3.49,4.19,4.89,ca,94607,Alameda,2024-05-14,1,1,1,0
550,McDonald,"801 oakdale ave, modesto, ca, 95355, us",8.698285714285733,5.24,10.390976301089129,4.2,157,480+,7.69,14.79,4.09,3.69,5.49,ca,95355,Stanislaus,2024-05-14,1,1,1,0
551,Jack in the Box,"900 oakdale rd, modesto, ca, 95355, us",8.858823529411765,8.11,4.324515151511846,4.3,153,410+,7.49,14.6,4.11,3.74,4.99,ca,95355,Stanislaus,2024-05-14,1,1,1,0
552,McDonald,"8220 calvine rd., sacramento, ca, 95828, us",8.88909774436091,5.29,10.624341356579372,4.5,150,350+,7.69,14.79,4.09,3.69,5.49,ca,95828,Sacramento,2024-05-14,1,1,1,0
553,McDonald,"8361 sheldon road, suite 100, elk grove, ca, 95624, us",8.918421052631588,5.69,10.620866951438488,4.6,150,230+,7.69,14.79,4.09,3.69,5.49,ca,95624,Sacramento,2024-05-14,1,1,1,0
554,McDonald,"8710, elk grove, ca, 95624, us",8.828540145985412,5.29,10.475074449861456,4.5,155,460+,7.69,14.79,4.09,3.69,5.49,ca,95624,Sacramento,2024-05-14,1,1,1,0
555,Jack in the Box,"9179 elk grove florin road, elk grove, ca, 95624, us",8.917922077922075,8.11,4.300965109954396,4.6,154,380+,7.49,14.6,4.11,3.74,4.99,ca,95624,Sacramento,2024-05-14,1,1,1,0
556,Jack in the Box,"9620 e stockton blvd, elk grove, ca, 95624, us",8.51168831168831,7.365,4.169550382997773,4.5,154,330+,6.61,13.48,3.61,3.36,4.99,ca,95624,Sacramento,2024-05-14,1,1,1,0
557,Wendy,"8871 bond road, elk grove, ca, 95624, us",7.311153846153843,5.734999999999999,4.463035209812228,4.3,89,370+,9.02,0.0,3.89,3.53,0.0,ca,95624,Sacramento,2024-05-14,1,1,1,0
558,Burger King,"9181 east stockton boulevard, elk grove, ca, 95624, us",8.133414634146343,5.890000000000001,6.304756860655369,4.2,82,140+,9.09,15.85,2.69,4.79,4.93,ca,95624,Sacramento,2024-05-14,1,1,1,0
559,McDonald,"8660 sierra college blvd, roseville, ca, 95661, us",7.933793103448283,5.84,8.093482121667135,4.6,135,170+,8.39,13.99,3.89,3.69,5.37,ca,95661,Placer,2024-05-14,1,1,1,0
560,Jack in the Box,"1923 douglas blvd, roseville, ca, 95661, us",8.935290322580624,8.24,4.290981587029817,4.2,310,300+,7.49,14.6,4.11,3.74,4.99,ca,95661,Placer,2024-05-14,1,1,1,0
561,Jack in the Box,"8655 auburn blvd, roseville, ca, 95661, us",8.950130718954247,8.11,4.296209909996911,4.1,153,190+,7.49,14.6,4.11,3.74,4.99,ca,95661,Placer,2024-05-14,1,1,1,0
562,Burger King,"1300 east, roseville, ca, 95661, us",9.76728395061729,8.09,6.552040302779628,4.5,81,100+,10.19,17.89,4.39,5.79,5.49,ca,95661,Placer,2024-05-14,1,1,1,0
563,McDonald,"879 hopper ave, santa rosa, ca, 95403, us",6.50679389312978,4.89,4.3391199845086925,4.6,156,240+,8.39,13.29,3.99,3.49,4.99,ca,95403,Sonoma,2024-05-14,1,1,1,0
564,Jack in the Box,"1004 steele ln, santa rosa, ca, 95403, us",8.308000000000003,7.49,4.163446328864265,4.4,150,700+,6.86,13.73,4.11,3.74,4.99,ca,95403,Sonoma,2024-05-14,1,1,1,0
565,Jack in the Box,"3086 marlow rd, santa rosa, ca, 95403, us",8.796599999999993,7.86,4.098090910005127,4.5,150,490+,7.24,14.1,3.99,3.61,5.36,ca,95403,Sonoma,2024-05-14,1,1,1,0
566,McDonald,"900 9th st, modesto, ca, 95354, us",8.513333333333339,5.39,9.051645194417613,4.4,162,270+,8.29,13.69,4.49,4.19,5.69,ca,95354,Stanislaus,2024-05-14,1,1,1,0
567,Jack in the Box,"1624 j street, modesto, ca, 95354, us",8.885290322580643,8.11,4.303247732207042,4.2,155,230+,7.49,14.6,4.11,3.74,4.99,ca,95354,Stanislaus,2024-05-14,1,1,1,0
568,McDonald,"901 n carpenter rd, modesto, ca, 95358, us",8.494932432432439,5.39,9.023771796087663,4.3,163,120+,8.29,13.69,4.49,4.19,5.69,ca,95358,Stanislaus,2024-05-14,1,1,1,0
569,McDonald,"981 lakeville hwy, petaluma, ca, 94952, us",6.062093023255831,4.69,4.106413526833626,4.7,294,420+,8.69,14.79,4.19,3.79,5.69,ca,94952,Marin,2024-05-14,1,1,1,0
570,Jack in the Box,"837 e washington st, petaluma, ca, 94952, us",8.986291390728475,8.24,4.27404605613064,4.6,151,310+,7.74,14.6,4.24,3.74,4.99,ca,94952,Marin,2024-05-14,1,1,1,0
571,Wendy,"500 e washington st, petaluma, ca, 94952, us",4.733137254901961,3.69,2.520368390592602,4.6,168,410+,6.49,0.0,2.49,2.19,0.0,ca,94952,Marin,2024-05-14,1,1,1,0
572,McDonald,"chester &amp; brundage, bakersfield, ca, 93304, us",5.805118110236227,4.29,3.97478863225321,4.4,142,800+,7.49,11.89,3.99,3.09,5.19,ca,93304,Kern,2024-05-14,1,1,1,0
573,Jack in the Box,"1200 oak street, bakersfield, ca, 93304, us",8.718815789473682,7.86,4.099998866208208,4.1,152,370+,7.49,13.73,4.11,3.74,5.36,ca,93304,Kern,2024-05-14,1,1,1,0
574,Burger King,"2508 white lane, bakersfield, ca, 93304, us",5.357,4.54,2.703153898689454,4.5,84,700+,9.18,0.0,3.24,4.83,4.8,ca,93304,Kern,2024-05-14,1,1,1,0
575,Carls Jr,"2400 white ln, bakersfield, ca, 93304, us",11.3064705882353,11.21,5.549254471576466,4.6,91,450+,8.63,14.44,6.44,,4.89,ca,93304,Kern,2024-05-14,1,1,1,0
576,Carls Jr,"2412 ming ave, bakersfield, ca, 93304, us",11.3064705882353,11.21,5.549254471576466,4.3,91,160+,8.63,14.44,6.44,,4.89,ca,93304,Kern,2024-05-14,1,1,1,0
577,Five Guys,"2701 ming ave, bakersfield, ca, 93304, us",10.393214285714285,11.035,3.774342945251179,4.7,28,160+,15.83,,12.83,11.39,8.87,ca,93304,Kern,2024-05-14,1,1,1,0
578,McDonald,"golden valley and hwy 14, santa clarita, ca, 91387, us",7.246239316239324,5.6,5.209113599235124,4.6,143,800+,7.09,13.89,3.59,2.89,6.49,ca,91387,Los Angeles,2024-05-14,1,1,1,0
579,McDonald,"mission blvd, santa rosa, ca, 95409, us",6.626363636363648,4.89,4.415730708042603,4.7,158,460+,8.39,13.29,3.99,3.49,4.99,ca,95409,Sonoma,2024-05-14,1,1,1,0
580,Jack in the Box,"10 union ave, bakersfield, ca, 93307, us",8.712236842105261,7.86,4.092338508752861,4.3,152,380+,7.49,13.73,4.11,3.74,5.36,ca,93307,Kern,2024-05-14,1,1,1,0
581,Jack in the Box,"1003 east california avenue, bakersfield, ca, 93307, us",10.2451633986928,9.11,5.446604399357897,4.7,153,66,9.11,18.35,4.99,4.74,5.99,ca,93307,Kern,2024-05-14,1,1,1,0
582,Wendy,"2150 panama lane, bakersfield, ca, 93307, us",6.8278,5.36,3.4435843477400114,4.5,85,500+,9.14,0.0,3.65,3.16,0.0,ca,93307,Kern,2024-05-14,1,1,1,0
583,Carls Jr,"101 s union ave, bakersfield, ca, 93307, us",11.3064705882353,11.21,5.549254471576466,4.5,91,250+,8.63,14.44,6.44,,4.89,ca,93307,Kern,2024-05-14,1,1,1,0
584,Jack in the Box,"1035 alamo dr, vacaville, ca, 95687, us",9.171621621621622,8.365,4.2095799774513765,4.6,148,350+,5.99,,7.74,4.11,14.85,ca,95687,Solano,2024-05-14,1,1,1,0
585,Jack in the Box,"107 west american canyon road, american canyon, ca, 94503, us",8.705816993464053,8.11,4.0983919394543555,4.5,153,290+,6.24,12.85,4.24,3.74,5.11,ca,94503,Napa,2024-05-14,1,1,1,0
586,Jack in the Box,"1100 el camino real, san carlos, ca, 94070, us",8.730196078431371,8.11,4.11867712606157,4.4,153,900+,6.24,12.85,4.24,3.74,5.11,ca,94070,San Mateo,2024-05-14,1,1,1,0
587,Jack in the Box,"1115 w la cadena dr, riverside, ca, 92501, us",8.48294117647059,7.49,4.189431284403159,4.6,153,350+,7.86,14.85,3.74,3.49,4.99,ca,92501,Riverside,2024-05-14,1,1,1,0
588,Jack in the Box,"3434 14th st, riverside, ca, 92501, us",8.456513157894738,7.49,4.190458500832016,4.5,152,470+,7.86,14.85,3.74,3.49,4.99,ca,92501,Riverside,2024-05-14,1,1,1,0
589,Jack in the Box,"1205 broadway st, redwood city, ca, 94063, us",8.310526315789474,7.615,4.083246384775375,4.6,152,390+,6.61,13.35,3.99,3.61,4.99,ca,94063,San Mateo,2024-05-14,1,1,1,0
