,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
691,Wendy,"722 second st, manchester, nh, 03102, us",5.610877192982456,4.87,3.136625340836563,4.1,97,50+,7.31,0.0,2.18,1.7,0.0,nh,3102,Hillsborough,2024-03-29,1,0,1,0
692,Burger King,"623 second street, manchester, nh, 03102, us",8.808666666666676,8.09,5.9316483000558575,4.5,75,50+,8.59,13.69,2.49,3.69,3.99,nh,3102,Hillsborough,2024-03-29,1,0,1,0
693,Wendy,"725 allegheny ave., pittsburgh, pa, 15233, us",5.730701754385967,5.11,2.85738554261054,3.8999999999999995,99,100+,7.19,0.0,2.79,2.31,0.0,pa,15233,Allegheny,2024-03-29,1,0,1,0
694,Wendy,"735 s. 11th street, beaumont, tx, 77701, us",5.9403448275862045,5.11,2.889832333471389,0.0,98,3,6.94,0.0,3.04,2.67,0.0,tx,77701,Jefferson,2024-03-29,1,0,1,0
695,Sonic,"1040 s 11th st, beaumont, tx, 77701, us",4.084999999999998,3.95,1.7616572059033253,4.1,86,16,7.67,0.0,4.26,,0.0,tx,77701,Jefferson,2024-03-29,1,0,1,0
696,Wendy,"757 union blvd, allentown, pa, 18109, us",5.833157894736842,5.23,2.7915789142917626,3.9,96,57,7.19,0.0,3.04,2.43,0.0,pa,18109,Lehigh,2024-03-29,1,0,1,0
697,Sonic,"1753 airport road, allentown, pa, 18109, us",4.526470588235295,3.89,2.2704895589652554,3.2000000000000006,82,23,8.41,0.0,4.38,,0.0,pa,18109,Lehigh,2024-03-29,1,0,1,0
698,Five Guys,"914 airport center dr., allentown, pa, 18109, us",8.816206896551721,9.23,3.367467495983319,4.7,29,47,13.91,,11.27,9.71,7.19,pa,18109,Lehigh,2024-03-29,1,0,1,0
699,Wendy,"7782 highway 72 west, madison, al, 35758, us",5.603833333333336,5.11,2.906652766595205,4.3,100,26,7.06,0.0,2.43,1.94,0.0,al,35758,Madison,2024-03-29,1,0,1,0
700,Wendy,"8814 hwy 20 w, madison, al, 35758, us",5.6103508771929835,5.11,2.913366633302971,4.6,97,28,7.06,0.0,2.43,1.94,0.0,al,35758,Madison,2024-03-29,1,0,1,0
701,Five Guys,"100 moon shot dr suite 110, madison, al, 35758, us",6.788620689655174,6.59,3.000955852480582,4.7,29,33,11.15,,8.63,8.03,5.99,al,35758,Madison,2024-03-29,1,0,1,0
702,Five Guys,"8334 highway 72 west suite c, madison, al, 35758, us",6.78448275862069,6.59,2.9961763980652787,4.6,29,28,11.15,,8.63,8.03,5.99,al,35758,Madison,2024-03-29,1,0,1,0
703,Wendy,"7790 corinne dr, hammond, in, 46323, us",5.247500000000001,4.62,2.8278259351011634,4.7,88,25,6.45,0.0,2.67,2.31,0.0,in,46323,Lake,2024-03-29,1,0,1,0
704,Burger King,"6904 kennedy ave., hammond, in, 46323, us",8.981153846153848,7.615,6.158046847526523,4.0,78,37,8.95,15.59,2.98,5.18,4.28,in,46323,Lake,2024-03-29,1,0,1,0
705,Wendy,"8100 west franklin road, boise, id, 83709, us",6.282280701754386,5.23,3.63814248804411,4.4,96,20,7.06,0.0,2.79,2.43,0.0,id,83709,Ada,2024-03-29,1,0,1,0
706,Burger King,"8378 w overland rd., boise, id, 83709, us",8.922894736842107,7.29,5.884086213497134,4.3,76,50+,7.59,13.19,2.99,4.29,4.29,id,83709,Ada,2024-03-29,1,0,1,0
707,Wendy,"823 knox abbott dr., cayce, sc, 29033, us",5.397857142857144,4.87,2.826965633656969,4.3,96,62,6.45,0.0,2.18,1.82,0.0,sc,29033,Lexington,2024-03-29,1,0,1,0
708,Wendy,"8921 east 116th street, fishers, in, 46038, us",4.606071428571426,4.09,2.311985601916541,0.0,97,6,5.39,0.0,1.99,1.79,0.0,in,46038,Hamilton,2024-03-29,1,0,1,0
709,Wendy,"901 hansen road, ashwaubenon, wi, 54304, us",6.246896551724139,5.23,3.4798940763192636,4.6,96,38,7.31,0.0,2.67,2.43,0.0,wi,54304,Brown,2024-03-29,1,0,1,0
710,Five Guys,"2883 oneida street, ashwaubenon, wi, 54304, us",8.303103448275865,8.27,3.2091089142908835,4.8,29,45,13.19,,10.79,9.59,7.31,wi,54304,Brown,2024-03-29,1,0,1,0
711,Wendy,"909 central ave., dover, nh, 03820, us",5.610877192982457,4.87,3.1366253408365643,4.3,97,11,7.31,0.0,2.18,1.7,0.0,nh,3820,Strafford,2024-03-29,1,0,1,0
712,Five Guys,"15 webb place, dover, nh, 03820, us",7.5744827586206895,7.38,2.698121423364778,4.8,29,44,11.82,,9.42,8.58,7.02,nh,3820,Strafford,2024-03-29,1,0,1,0
713,Wendy,"914 n. 27th street, milwaukee, wi, 53233, us",6.174137931034483,5.23,3.434314685681173,3.8,98,54,7.19,0.0,2.67,2.43,0.0,wi,53233,Milwaukee,2024-03-29,1,0,1,0
714,Wendy,"9489 westport rd, louisville, ky, 40241, us",5.645090909090911,5.23,2.8652544692494106,0.0,95,3,6.33,0.0,2.67,2.31,0.0,ky,40241,Jefferson,2024-03-29,1,0,1,0
715,Sonic,"3641 springhurst blvd, louisville, ky, 40241, us",4.704375,4.5,2.1589522017346745,0.0,79,10,8.53,0.0,4.5,,0.0,ky,40241,Jefferson,2024-03-29,1,0,1,0
716,Wendy,"95 calef highway, lee, nh, 03861, us",5.8278947368421035,4.99,3.1126328545405544,3.7,97,15,7.19,0.0,2.43,2.18,0.0,nh,3861,Strafford,2024-03-29,1,0,1,0
717,Wendy,"959 government blvd, mobile, al, 36604, us",5.7287719298245605,5.11,2.849241862951973,3.8,95,12,6.58,0.0,2.92,2.67,0.0,al,36604,Mobile,2024-03-29,1,0,1,0
718,Sonic,"1461 springhill avenue, mobile, al, 36604, us",4.857499999999999,4.4399999999999995,2.229056072022914,0.0,170,6,9.38,0.0,4.38,,0.0,al,36604,Mobile,2024-03-29,1,0,1,0
719,Wendy,"960 east liberty street, york, sc, 29745, us",5.075192307692306,4.38,2.6756433377246043,0.0,87,6,6.45,0.0,2.43,2.06,0.0,sc,29745,York,2024-03-29,1,0,1,0
720,Wendy,"9703 kennedy avenue, highland, in, 46322, us",5.24519230769231,4.62,2.830669593511955,5.0,88,21,6.45,0.0,2.67,2.31,0.0,in,46322,Lake,2024-03-29,1,0,1,0
721,Shake Shack,"1002 westheimer rd., houston, tx, 77006, us",7.18555555555556,7.19,2.5607252059225156,4.7,92,100+,8.19,,7.89,7.59,4.79,tx,77006,Harris,2024-03-29,1,0,1,0
722,Shake Shack,"105 s 12th st., philadelphia, pa, 19107, us",7.787727272727273,7.59,2.737491273241685,4.6,45,100+,8.99,,8.79,8.39,5.49,pa,19107,Philadelphia,2024-03-29,1,0,1,0
723,Shake Shack,"1100 south lamar blvd, austin, tx, 78704, us",7.356666666666669,7.19,2.6506183764883575,4.6,46,200+,8.19,,7.89,7.59,4.79,tx,78704,Travis,2024-03-29,1,0,1,0
724,Burger King,"1001 east ben white boulevard, austin, tx, 78704, us",8.160129870129873,7.19,5.708118277405262,4.0,77,39,7.39,12.19,2.69,3.59,3.39,tx,78704,Travis,2024-03-29,1,0,1,0
725,Sonic,"2632 s lamar, austin, tx, 78704, us",4.460833333333335,4.01,1.9790098183463143,3.9,86,67,8.04,0.0,4.01,,0.0,tx,78704,Travis,2024-03-29,1,0,1,0
726,Shake Shack,"11228 domain drive, austin, tx, 78758, us",6.917659574468088,5.99,2.669265747128095,4.7,48,200+,8.19,,7.89,7.59,4.79,tx,78758,Travis,2024-03-29,1,0,1,0
727,Shake Shack,"1168 howell mill road, atlanta, ga, 30318, us",7.430476190476192,7.19,2.7181978907435393,4.5,43,200+,8.39,,8.19,7.89,5.19,ga,30318,Fulton,2024-03-29,1,0,1,0
728,Five Guys,"1052 northside dr nw, atlanta, ga, 30318",8.887142857142857,9.11,3.3084381912476655,4.2,28,13,13.91,,10.91,9.59,7.79,ga,30318,Fulton,2024-03-29,1,0,1,0
729,Shake Shack,"11780 haynes bridge road, alpharetta, ga, 30009, us",7.419545454545456,7.19,2.668467345726121,4.6,45,200+,8.39,,8.19,7.89,5.19,ga,30009,Fulton,2024-03-29,1,0,1,0
730,Shake Shack,"122 e. exchange ave., fort worth, tx, 76164, us",7.3836170212765975,7.19,2.679346082124402,4.5,48,98,8.19,,7.89,7.59,4.79,tx,76164,Tarrant,2024-03-29,1,0,1,0
731,Shake Shack,"125 central avenue, southlake, tx, 76092, us",7.300869565217393,7.19,2.648233887351569,4.6,47,100+,8.19,,7.89,7.59,4.79,tx,76092,Tarrant,2024-03-29,1,0,1,0
732,Shake Shack,"14 south village drive, salem, nh, 03079, us",7.37888888888889,6.24,2.882203803590596,4.8,37,26,8.39,,8.19,7.89,5.19,nh,3079,Rockingham,2024-03-29,1,0,1,0
733,Shake Shack,"1550 mayfield road, grand prairie, tx, 75052, us",7.440000000000001,7.19,2.6216320385314464,4.6,45,100+,8.19,,7.89,7.59,4.79,tx,75052,Dallas,2024-03-29,1,0,1,0
734,Shake Shack,"1604 mount diablo boulevard, walnut creek, ca, 94596, us",8.471249999999998,7.390000000000001,3.17956733495298,4.5,32,77,9.59,,9.39,8.99,5.79,ca,94596,Contra Costa,2024-03-29,1,0,1,0
735,The Habit,"1255 s california blvd, walnut creek, ca, 94596, us",11.75376623376624,8.74,10.896369351130792,4.2,77,16,9.74,18.24,8.61,7.49,4.74,ca,94596,Contra Costa,2024-03-29,1,0,1,0
736,Shake Shack,"167 e new york st, indianapolis, in, 46204-2325, us",7.429024390243903,7.19,2.5965153053876713,4.6,42,50+,8.19,,7.89,7.59,4.79,in,46204,Marion,2024-03-29,1,0,1,0
737,Shake Shack,"1800 east franklin street, chapel hill, nc, 27514, us",7.241515151515153,6.39,3.011505333048997,4.6,33,100+,8.19,,7.89,7.59,4.79,nc,27514,Orange,2024-03-29,1,0,1,0
738,Shake Shack,"1905 east whitestone boulevard, cedar park, tx, 78613, us",7.5831818181818225,7.19,2.673897200654772,4.6,90,125,8.39,,8.19,7.89,5.19,tx,78613,Williamson,2024-03-29,1,0,1,0
739,Shake Shack,"1930 camden rd, charlotte, nc, 28203, us",7.214444444444449,7.19,2.6125471228545902,4.6,92,100+,8.19,,7.89,7.59,4.79,nc,28203,Mecklenburg,2024-03-29,1,0,1,0
740,Shake Shack,"1954 telegraph avenue, oakland, ca, 94612, us",8.094545454545457,7.59,2.817474251350807,4.6,45,100+,9.59,,9.39,8.99,5.49,ca,94612,Alameda,2024-03-29,1,0,1,0
741,Shake Shack,"200 summit blvd., birmingham, al, 35243, us",6.813529411764707,5.99,2.9094227063850773,4.7,35,50+,7.89,,7.59,7.19,4.19,al,35243,Jefferson,2024-03-29,1,0,1,0
742,Shake Shack,"2010 clark avenue, raleigh, nc, 27605, us",7.619268292682928,7.59,2.729803343443021,4.5,42,77,8.99,,8.79,8.39,5.49,nc,27605,Wake,2024-03-29,1,0,1,0
743,Shake Shack,"220 e buffalo street, milwaukee, wi, 53202, us",7.372608695652177,7.19,2.5935793923210078,4.5,94,100+,8.19,,7.89,7.59,4.79,wi,53202,Milwaukee,2024-03-29,1,0,1,0
744,Shake Shack,"2500 n pearl st, dallas, tx, 75201, us",7.415000000000005,7.19,2.6518539826797674,4.7,90,100+,8.19,,7.89,7.59,4.79,tx,75201,Dallas,2024-03-29,1,0,1,0
745,Shake Shack,"2515 town center blvd n, sugar land, tx, 77479, us",7.300869565217394,7.19,2.6482338873515685,4.6,47,100+,8.19,,7.89,7.59,4.79,tx,77479,Fort Bend,2024-03-29,1,0,1,0
746,Shake Shack,"3003 broadway street, san antonio, tx, 78209, us",7.300869565217397,7.19,2.6482338873515694,4.8,94,200+,8.19,,7.89,7.59,4.79,tx,78209,Bexar,2024-03-29,1,0,1,0
747,Five Guys,"260 e basse st suite 107, san antonio, tx, 78209, us",8.555517241379308,8.87,3.265480464418037,4.6,29,126,13.55,,10.55,9.23,7.55,tx,78209,Bexar,2024-03-29,1,0,1,0
748,Shake Shack,"3060 fillmore street, san francisco, ca, 94123, us",8.680625000000001,8.14,3.1874126826275564,4.6,32,100+,9.59,,9.39,8.99,5.79,ca,94123,San Francisco,2024-03-29,1,0,1,0
749,Shake Shack,"310 colonades way, cary, nc, 27518, us",7.182857142857143,7.19,2.5779645770538075,4.6,43,100+,8.19,,7.89,7.59,4.79,nc,27518,Wake,2024-03-29,1,0,1,0
750,Shake Shack,"3200 chestnut street, philadelphia, pa, 19104, us",7.444545454545456,7.19,2.6383926361478753,4.5,45,100+,8.39,,8.19,7.89,5.19,pa,19104,Philadelphia,2024-03-29,1,0,1,0
751,Shake Shack,"40 coulter avenue, ardmore, pa, 19003, us",7.444545454545456,7.19,2.6383926361478753,4.3,45,100+,8.39,,8.19,7.89,5.19,pa,19003,Delaware,2024-03-29,1,0,1,0
752,Shake Shack,"4060 cane ridge parkway, nashville, tn, 37013, us",6.997142857142858,7.19,2.613553761701895,4.5,86,100+,7.89,,7.59,7.19,4.19,tn,37013,Davidson,2024-03-29,1,0,1,0
753,Shake Shack,"4142 riverdale road, ogden, ut, 84405, us",7.437727272727273,7.19,2.647682403053284,4.0,45,42,8.39,,8.19,7.89,5.19,ut,84405,Weber,2024-03-29,1,0,1,0
754,Shake Shack,"460 west germantown pike, plymouth, pa, 19462, us",7.444545454545459,7.19,2.6383926361478753,4.5,90,100+,8.39,,8.19,7.89,5.19,pa,19462,Montgomery,2024-03-29,1,0,1,0
755,Shake Shack,"5002 broadway place, nashville, tn, 37219, us",7.616666666666666,7.59,2.800111108906613,4.5,77,100+,8.99,,8.79,8.39,5.49,tn,37219,Davidson,2024-03-29,1,0,1,0
756,Shake Shack,"5009 west park boulevard, plano, tx, 75093, us",7.300869565217393,7.19,2.648233887351569,4.7,47,100+,8.19,,7.89,7.59,4.79,tx,75093,Collin,2024-03-29,1,0,1,0
757,Shake Shack,"5015 westheimer rd., houston, tx, 77056, us",7.444347826086961,7.19,2.6962700904687096,4.7,94,100+,8.39,,8.19,7.89,5.19,tx,77056,Harris,2024-03-29,1,0,1,0
758,Shake Shack,"5200 w 119th street, leawood, ks, 66211, us",6.880476190476188,7.19,2.5771717170101254,4.4,43,87,7.89,,7.59,7.19,4.19,ks,66211,Johnson,2024-03-29,1,0,1,0
759,Shake Shack,"5290 belt line road, addison, tx, 75254, us",7.300869565217394,7.19,2.6482338873515685,4.6,47,100+,8.19,,7.89,7.59,4.79,tx,75254,Dallas,2024-03-29,1,0,1,0
760,Shake Shack,"558 north midvale boulevard, madison, wi, 53705, us",7.376666666666669,7.19,2.622094158831405,4.6,46,50+,8.19,,7.89,7.59,4.79,wi,53705,Dane,2024-03-29,1,0,1,0
761,Shake Shack,"585 north barker road, brookfield, wi, 53045, us",7.372608695652175,7.19,2.5935793923210086,4.5,47,40,8.19,,7.89,7.59,4.79,wi,53045,Waukesha,2024-03-29,1,0,1,0
762,Shake Shack,"6123 south state street, murray, ut, 84107, us",7.302765957446812,7.19,2.503836802281276,4.6,48,50+,8.19,,7.89,7.59,4.79,ut,84107,Salt Lake,2024-03-29,1,0,1,0
763,Shake Shack,"6205 kirby drive, houston, tx, 77005, us",7.140000000000002,7.19,2.619554392905653,4.7,47,100+,8.19,,7.89,7.59,4.79,tx,77005,Harris,2024-03-29,1,0,1,0
764,Shake Shack,"6651 bluebonnet boulevard, baton rouge, la, 70836, us",7.132424242424243,6.59,2.814575731312109,4.5,33,93,7.89,,7.59,7.19,4.19,la,70836,East Baton Rouge,2024-03-29,1,0,1,0
765,Shake Shack,"670 dekalb avenue northeast, atlanta, ga, 30312, us",7.494651162790703,7.19,2.652945137308425,4.5,88,200+,8.39,,8.19,7.89,5.19,ga,30312,Fulton,2024-03-29,1,0,1,0
766,Shake Shack,"702 main street, houston, tx, 77002, us",7.234444444444453,7.19,2.639322771348366,4.7,184,100+,8.19,,7.89,7.59,4.79,tx,77002,Harris,2024-03-29,1,0,1,0
767,Shake Shack,"7170 n. state highway 161, irving, tx, 75039, us",7.3744444444444515,7.19,2.6305855330921246,4.7,92,100+,8.19,,7.89,7.59,4.79,tx,75039,Dallas,2024-03-29,1,0,1,0
768,Five Guys,"6440 north macarthur blvd suite 110, iriving, tx, 75039, us",8.456206896551722,8.63,3.2456787333241164,4.5,29,100+,13.55,,10.55,9.23,7.43,tx,75039,Dallas,2024-03-29,1,0,1,0
769,Shake Shack,"7411 san pedro avenue, san antonio, tx, 78216, us",7.300869565217398,7.19,2.648233887351569,4.6,94,200+,8.19,,7.89,7.59,4.79,tx,78216,Bexar,2024-03-29,1,0,1,0
770,Shake Shack,"950 baltimore pike, springfield, pa, 19064, us",7.444545454545457,7.19,2.638392636147875,4.5,90,100+,8.39,,8.19,7.89,5.19,pa,19064,Delaware,2024-03-29,1,0,1,0
771,Shake Shack,"9824 rea road, charlotte, nc, 28277, us",7.214444444444445,7.19,2.6125471228545907,4.7,46,100+,8.19,,7.89,7.59,4.79,nc,28277,Mecklenburg,2024-03-29,1,0,1,0
772,Shake Shack,"north valley forge road &amp; south valley forge road, lansdale, pa, 19446, us",17.44529595015571,12.5,15.815202808237537,4.7,321,19,,,8.5,,7.5,pa,19446,Montgomery,2024-03-29,1,0,1,0
773,Burger King,"101 commerce piace west, okatie, sc, 29909, us",7.637848101265824,6.09,5.7515544780203225,4.3,79,20,6.89,12.79,2.49,3.39,3.69,sc,29909,Beaufort,2024-03-29,1,0,1,0
774,Burger King,"10205 e. freeway, houston, tx, 77013, us",6.402244897959183,5.69,3.420146354015005,4.7,49,13,3.19,,2.39,11.59,6.89,tx,77013,Harris,2024-03-29,1,0,1,0
775,Burger King,"1075 south state street, orem, ut, 84097, us",8.736153846153849,7.19,5.867439320645723,0.0,78,6,7.59,12.89,2.99,4.29,4.29,ut,84097,Utah,2024-03-29,1,0,1,0
776,Five Guys,"1051 south 750 east, orem, ut, 84097, us",7.56714285714286,7.37,2.9289964848328625,4.4,28,27,12.23,,10.19,8.99,7.19,ut,84097,Utah,2024-03-29,1,0,1,0
777,Burger King,"1094 federal road, houston, tx, 77015, us",6.402244897959183,5.69,3.420146354015005,4.6,49,29,3.19,,2.39,11.59,6.89,tx,77015,Harris,2024-03-29,1,0,1,0
778,Burger King,"11 west center street, orem, ut, 84057, us",7.369166666666665,6.89,3.809525251115799,4.4,48,18,4.29,,2.99,12.89,7.59,ut,84057,Utah,2024-03-29,1,0,1,0
779,Sonic,"406 w 800 n, orem, ut, 84057, us",4.278611111111111,3.9050000000000002,1.9457220207672945,0.0,86,7,8.18,0.0,3.5,,0.0,ut,84057,Utah,2024-03-29,1,0,1,0
780,Burger King,"1107 73rd street, windsor heights, ia, 50324, us",9.325584415584418,7.4,6.201641276999845,4.7,77,26,7.79,14.81,3.24,3.89,4.15,ia,50324,Polk,2024-03-29,1,0,1,0
781,Burger King,"1131 lexington road, georgetown, ky, 40324, us",7.786666666666667,6.26,5.7826355646948775,0.0,81,6,6.64,11.76,2.55,3.57,3.83,ky,40324,Scott,2024-03-29,1,0,1,0
782,Burger King,"11404 east northwest highway, dallas, tx, 75218, us",7.074565217391313,5.735,4.23719847280259,4.6,92,27,3.74,,2.36,12.74,7.74,tx,75218,Dallas,2024-03-29,1,0,1,0
783,Burger King,"1190 west sunset drive, waukesha, wi, 53189, us",8.817875,6.965,6.164997707572566,4.1,80,29,8.95,15.59,2.98,5.18,4.28,wi,53189,Waukesha,2024-03-29,1,0,1,0
784,Burger King,"1197 berkshire blvd, reading, pa, 19610, us",7.785000000000002,5.29,5.772757140223381,4.4,80,50+,6.99,12.19,2.99,3.99,3.49,pa,19610,Berks,2024-03-29,1,0,1,0
785,Burger King,"120 brownswitch road, slidell, la, 70458, us",7.552500000000004,5.29,5.7394332255023235,4.4,80,25,6.49,11.69,2.79,3.89,3.39,la,70458,St. Tammany,2024-03-29,1,0,1,0
786,Burger King,"185 gause blvd., slidell, la, 70458, us",7.552500000000004,5.29,5.7394332255023235,4.4,80,22,6.49,11.69,2.79,3.89,3.39,la,70458,St. Tammany,2024-03-29,1,0,1,0
787,Sonic,"1249 gause blvd., slidell, la, 70458, us",4.973333333333334,4.5649999999999995,2.1035974477599604,4.1,86,18,9.38,0.0,4.75,,0.0,la,70458,St. Tammany,2024-03-29,1,0,1,0
788,Sonic,"3225 pontchartrain dr, slidell, la, 70458, us",4.9733333333333345,4.5649999999999995,2.103597447759961,3.7,85,15,9.38,0.0,4.75,,0.0,la,70458,St. Tammany,2024-03-29,1,0,1,0
789,Five Guys,"116 north town center blvd., slidell, la, 70458, us",7.070000000000002,6.83,2.619228630854828,4.8,29,47,11.51,,8.75,7.79,6.35,la,70458,St. Tammany,2024-03-29,1,0,1,0
790,Burger King,"1200 west club boulevard, durham, nc, 27701, us",7.876315789473685,6.390000000000001,5.894595393039749,4.3,76,42,7.39,13.09,2.59,4.49,3.69,nc,27701,Durham,2024-03-29,1,0,1,0
791,Burger King,"121 walmart drive, north versailles, pa, 15137, us",7.627499999999999,6.6899999999999995,4.096015594452735,3.9,48,100+,4.19,,2.79,13.29,7.19,pa,15137,Allegheny,2024-03-29,1,0,1,0
792,Burger King,"141 north shore boulevard, slidell, la, 70460, us",7.552500000000005,5.29,5.7394332255023235,0.0,80,6,6.49,11.69,2.79,3.89,3.39,la,70460,St. Tammany,2024-03-29,1,0,1,0
793,Burger King,"1434 east tenth street, jeffersonville, in, 47130, us",5.867662337662337,5.0,3.0333158300686693,4.6,77,39,7.09,9.69,2.69,4.15,3.79,in,47130,Clark,2024-03-29,1,0,1,0
794,Five Guys,"1500 veterans pkwy., jeffersonville, in, 47130, us",7.227241379310346,6.83,2.6343708226806646,4.6,29,26,11.63,,8.87,7.91,6.83,in,47130,Clark,2024-03-29,1,0,1,0
795,Burger King,"1501 charlotte avenue, nashville, tn, 37203, us",5.9003896103896105,5.0,3.020636142494922,4.2,77,84,6.99,9.55,2.69,4.4,4.05,tn,37203,Davidson,2024-03-29,1,0,1,0
796,Sonic,"1906 charlotte ave, nashville, tn, 37203, us",4.2313888888888895,3.89,1.864534724174994,4.2,85,100+,7.8,0.0,3.89,,0.0,tn,37203,Davidson,2024-03-29,1,0,1,0
797,Burger King,"1521 columbus boulevard, philadelphia, pa, 19147, us",9.066025641025648,8.035,5.860807317221661,4.1,78,100+,9.35,14.55,3.11,5.58,4.8,pa,19147,Philadelphia,2024-03-29,1,0,1,0
798,Burger King,"1541 east 12th street, oakland, ca, 94606, us",9.01842105263158,7.39,5.962510300693205,4.5,76,30,8.99,15.49,3.59,5.39,4.69,ca,94606,Alameda,2024-03-29,1,0,1,0
799,Burger King,"1620 south loop west, houston, tx, 77054, us",6.394081632653061,5.69,3.4277951016130213,4.3,49,70,3.19,,2.39,11.59,6.89,tx,77054,Harris,2024-03-29,1,0,1,0
800,Burger King,"1817 indianapolis boulevard, whiting, in, 46394, us",8.119870129870137,6.69,5.762531571540749,0.0,77,6,7.19,12.49,2.49,3.49,3.49,in,46394,Lake,2024-03-29,1,0,1,0
801,Burger King,"1828 rock quarry road, raleigh, nc, 27610, us",7.706578947368425,6.19,5.869056579937204,4.2,76,38,6.89,12.59,2.39,3.89,3.59,nc,27610,Wake,2024-03-29,1,0,1,0
802,Burger King,"1909 east pawnee, wichita, ks, 67211, us",8.343250000000001,6.640000000000001,5.870929180078738,3.1,80,25,8.19,13.69,3.19,4.69,4.69,ks,67211,Sedgwick,2024-03-29,1,0,1,0
803,Burger King,"199 sw northside dr, atlanta, ga, 30313, us",7.970547945205476,6.49,5.870634581089812,3.8,292,180,6.89,12.79,2.49,3.79,3.69,ga,30313,Fulton,2024-03-29,1,0,1,0
804,Burger King,"2002 50th street, lubbock, tx, 79412, us",7.936923076923085,5.985,6.0046824266871,3.7,78,19,7.74,12.74,2.36,3.74,3.49,tx,79412,Lubbock,2024-03-29,1,0,1,0
805,Sonic,"1901 34th st, lubbock, tx, 79412, us",4.6099999999999985,4.01,2.246508401942891,4.5,86,51,9.47,0.0,4.79,,0.0,tx,79412,Lubbock,2024-03-29,1,0,1,0
806,Burger King,"2037 s padre island drive, corpus christi, tx, 78417, us",13.411791044776116,12.49,9.032928142192288,4.3,147,18,,,6.24,,,tx,78417,Nueces,2024-03-29,1,0,1,0
807,Burger King,"2100 peters creek pkwy, winston salem, nc, 27127, us",5.844805194805193,5.0,2.9968119902503187,4.1,77,60,6.99,9.55,2.69,4.4,3.79,nc,27127,Forsyth,2024-03-29,1,0,1,0
808,Burger King,"2216 bush river road, columbia, sc, 29210, us",7.4899999999999975,5.99,3.993375637176127,4.4,98,36,4.26,,3.59,13.79,7.81,sc,29210,Richland,2024-03-29,1,0,1,0
809,Sonic,"3036 broad river road, columbia, sc, 29210, us",4.939166666666666,4.26,2.4038133766996133,4.3,86,96,9.99,0.0,4.5,,0.0,sc,29210,Richland,2024-03-29,1,0,1,0
810,Burger King,"2222 m. l. king jr. parkway, des moines, ia, 50310, us",9.325584415584416,7.4,6.201641276999845,4.4,77,29,7.79,14.81,3.24,3.89,4.15,ia,50310,Polk,2024-03-29,1,0,1,0
811,Burger King,"2230 salem road, conyers, ga, 30013, us",7.6631645569620295,6.29,5.75185859764923,4.1,79,85,6.89,12.79,2.49,3.79,3.69,ga,30013,Rockdale,2024-03-29,1,0,1,0
812,Burger King,"2391 airways boulevard, memphis, tn, 38114, us",6.091199999999998,4.19,8.970372710205524,3.7,75,100+,,,4.79,,,tn,38114,Shelby,2024-03-29,1,0,1,0
813,Burger King,"2429 west pinhook road, lafayette, la, 70508, us",7.582307692307693,5.59,5.798978009667521,4.4,78,32,6.49,11.69,2.79,3.89,3.39,la,70508,Lafayette,2024-03-29,1,0,1,0
814,Five Guys,"4302 ambassador caffery parkway, lafayette, la, 70508, us",7.078571428571429,7.1899999999999995,2.665190577862403,4.7,28,50+,11.51,,8.75,7.79,6.35,la,70508,Lafayette,2024-03-29,1,0,1,0
815,Burger King,"245 bayshore blvd., san francisco, ca, 94124, us",9.377746478873247,8.09,6.124325130324502,4.4,142,100+,8.29,15.29,4.09,5.29,4.19,ca,94124,San Francisco,2024-03-29,1,0,1,0
816,Burger King,"2502 east raymond street, indianapolis, in, 46203, us",5.8460256410256415,4.895,3.0101662530726463,4.1,78,20,6.99,9.55,2.69,4.4,3.79,in,46203,Marion,2024-03-29,1,0,1,0
817,Burger King,"2509 25th avenue, gulfport, ms, 39501, us",7.500375000000003,5.800000000000001,5.619588829209394,3.9,80,15,6.95,12.1,2.99,3.95,3.47,ms,39501,Harrison,2024-03-29,1,0,1,0
818,Sonic,"2505 17th st, gulfport, ms, 39501, us",4.854444444444446,4.4399999999999995,2.143100615210024,2.9,86,14,9.38,0.0,4.75,,0.0,ms,39501,Harrison,2024-03-29,1,0,1,0
819,Burger King,"2605 jacksboro hwy, river oaks, tx, 76114, us",7.922750000000006,5.985,5.943824521089095,4.3,80,23,7.74,12.74,2.36,3.74,3.49,tx,76114,Tarrant,2024-03-29,1,0,1,0
820,Burger King,"2655 east washington avenue, madison, wi, 53704, us",7.952500000000003,7.18,4.464337156846468,3.6,48,50+,5.18,,2.98,15.59,8.95,wi,53704,Dane,2024-03-29,1,0,1,0
821,Five Guys,"2253 zeier rd, madison, wi, 53704, us",8.427241379310349,8.27,3.352321785796992,4.7,29,20,13.67,,11.03,9.83,7.31,wi,53704,Dane,2024-03-29,1,0,1,0
822,Burger King,"28 portsmouth ave, stratham, nh, 03885, us",8.509178082191784,7.69,5.834724994616908,0.0,73,7,8.19,13.09,2.79,4.59,4.29,nh,3885,Rockingham,2024-03-29,1,0,1,0
